ID,TYPE,PARENT,NAME,SOURCE,TARGET,REFERENCE_MODEL_ID,TERM_ID,LABEL,,PROPERTIES:,Quant_Qual,Title,Guidance,EBA_P3_Map?,SASB_Map?,Description,TCFD_Map?,Full_Partial_Match,Delta,Potential_Proxy,Depends_on_Industry,Calculation_Required
ad34f4ce-5cd8-4150-887b-e29da4723640,Attribute,150516d0-4eeb-424c-87c9-39053f01b4c6,FN-AC-1,,,,,,,,Quantitative,,,Part,Part,Percentage of total assets under management (AUM) included in the financed emissions calculation,No,,,,,
e260864f-2703-4b4d-b91b-ee793c9f3690,Attribute,150516d0-4eeb-424c-87c9-39053f01b4c6,FN-AC-2,,"f7f8de29-2fbf-45a6-b2ef-873ffaec806f,e71f2268-1f61-4105-81b1-81e59b3b53f0",,,,,,Quantitative,,,Part,Part,"(1) Absolute gross (a) Scope 1 emissions, Scope (b) emissions, and (c) Scope 3 emissions, and (2) associated amount of total AUM(i.e. financed emissions)",Yes,,,,,
12d541a2-73a7-4e01-b0e3-3661a88055de,Transition,,,e260864f-2703-4b4d-b91b-ee793c9f3690,f7f8de29-2fbf-45a6-b2ef-873ffaec806f,,,,,,,,,,,,,Yes,0,No,No,No
a4be1a68-f72a-4052-98df-d511ef9693fc,Transition,,,e260864f-2703-4b4d-b91b-ee793c9f3690,e71f2268-1f61-4105-81b1-81e59b3b53f0,,,,,,,,,,,,,Yes,0,No,No,No
0e386262-6902-48cf-bb95-b29cb7a67b7a,Attribute,150516d0-4eeb-424c-87c9-39053f01b4c6,FN-AC-3,,"f7f8de29-2fbf-45a6-b2ef-873ffaec806f,e71f2268-1f61-4105-81b1-81e59b3b53f0",,,,,,Quantitative,,,Part,Part,"(1) Gross emissions intensity by (a) Scope 1 emissions, (b) Scope 2 emissions, and (c) Scope 3 emissions, and (2) associated amount of total AUM (i.e. financed emissions)",Yes,,,,,
3e0e470d-b0ed-4e58-a456-5ed21e66808b,Transition,,,0e386262-6902-48cf-bb95-b29cb7a67b7a,f7f8de29-2fbf-45a6-b2ef-873ffaec806f,,,,,,,,,,,,,Yes,0,No,No,No
d6642a0f-7f84-4699-8ecb-6255236ae946,Transition,,,0e386262-6902-48cf-bb95-b29cb7a67b7a,e71f2268-1f61-4105-81b1-81e59b3b53f0,,,,,,,,,,,,,Yes,0,No,No,No
c4eed934-11a1-46f6-93ba-e41b66473686,Attribute,150516d0-4eeb-424c-87c9-39053f01b4c6,FN-AC-4,,f7f8de29-2fbf-45a6-b2ef-873ffaec806f,,,,,,Qualitative,,,Part,Part,Description of methodology used to calculate financed emissions,Yes,,,,,
98a66d64-4814-4e4a-8e34-cadda62f4d6c,Transition,,,c4eed934-11a1-46f6-93ba-e41b66473686,f7f8de29-2fbf-45a6-b2ef-873ffaec806f,,,,,,,,,,,,,Yes,0,No,No,No
763f3e13-39b6-4f45-944b-0c1c005795d9,Attribute,150516d0-4eeb-424c-87c9-39053f01b4c6,FN-AC-000.A,,,,,,,,Quantitative,,,No,Yes,(1) Total registered and (2) total unregistered assets under management (AUM),No,,,,,
60b1fde7-c1c6-4e74-ad39-e6c1d1f04664,Attribute,150516d0-4eeb-424c-87c9-39053f01b4c6,FN-AC-000.B,,,,,,,,Quantitative,,,No,Yes,Total Assets under custody and supervision,No,,,,,
053fbfec-8e1d-455f-baed-d7b9630e67d1,Object,ae10df11-bd9b-4a34-9081-d2d909c168fe,B16 - Commercial Banks,,,,,,,,,,,,,,,,,,,
7408249b-3541-4532-bbda-46dc1707012d,Attribute,053fbfec-8e1d-455f-baed-d7b9630e67d1,FN-CB-410a.2,,,,,,,,Qualitative,,,Part,Yes,"Description of approach to incorporation of environmental, social, and governance (ESG) factors in credit analysis",No,,,,,
82cb0151-2d59-4947-bdbe-63f27f2196d3,Attribute,053fbfec-8e1d-455f-baed-d7b9630e67d1,FN-CB-1,,"52d71f8b-955c-4c4a-bedb-fd23e60429bb,b2114f9e-43a0-4411-bc5d-f084c71d0a54",,,,,,Quantitative,,,Yes,No,"(1) Gross exposure to carbon-related industries, by industry, (2) total gross exposure to all industries, and (3) percentage of total gross exposure for each carbon-related industry",Yes,,,,,
b40c0f62-6d55-45f3-8960-04330b3ddf9a,Transition,,,82cb0151-2d59-4947-bdbe-63f27f2196d3,52d71f8b-955c-4c4a-bedb-fd23e60429bb,,,,,,,,,,,,,Yes,0,No,No,No
41438a64-2f3d-4762-836a-e8e563ac496a,Transition,,,82cb0151-2d59-4947-bdbe-63f27f2196d3,b2114f9e-43a0-4411-bc5d-f084c71d0a54,,,,,,,,,,,,,Yes,0,No,No,No
64cfdbbc-688a-43eb-a975-768ae6e8977c,Attribute,053fbfec-8e1d-455f-baed-d7b9630e67d1,FN-CB-2,,,,,,,,Quantitative,,,Yes,No,Percentage of gross exposure included in the financed emissions calculation,No,,,,,
b9e8d2d5-8c58-4799-8930-28344f2d89b3,Attribute,053fbfec-8e1d-455f-baed-d7b9630e67d1,FN-CB-3,,"f7f8de29-2fbf-45a6-b2ef-873ffaec806f,47dc7e32-f9e6-4be4-a11a-4b89335a9874",,,,,,Quantitative,,,Part,No,"For each industry asset class: (1) absolute gross (a) Scope 1 emissions, (b) Scope 2 emissions, (c) Scope 3 emissions, and (2) gross exposure (i.e. financed emissions",Yes,,,,,
5fb34e49-6186-4786-8515-c4fde6a80cec,Transition,,,b9e8d2d5-8c58-4799-8930-28344f2d89b3,f7f8de29-2fbf-45a6-b2ef-873ffaec806f,,,,,,,,,,,,,Yes,0,No,No,No
6cb9367c-8504-4f78-baf0-c5856e2517c9,Transition,,,b9e8d2d5-8c58-4799-8930-28344f2d89b3,47dc7e32-f9e6-4be4-a11a-4b89335a9874,,,,,,,,,,,,,Yes,0,No,No,No
48376d61-0883-4aa0-85b5-e49a33c7216a,Attribute,053fbfec-8e1d-455f-baed-d7b9630e67d1,FN-CB-4,,"f7f8de29-2fbf-45a6-b2ef-873ffaec806f,47dc7e32-f9e6-4be4-a11a-4b89335a9874",,,,,,Quantitative,,,Part,No,"For each industry asset class: (1) gross emissions intensity by(a) Scope 1 emissions, (b) Scope 2 emissions, (c) Scope 3 emissions, and (2) gross exposure (i.e. financed emissions",Yes,,,,,
cba30e97-d60b-40b5-be57-adfd6eb61945,Transition,,,48376d61-0883-4aa0-85b5-e49a33c7216a,f7f8de29-2fbf-45a6-b2ef-873ffaec806f,,,,,,,,,,,,,Yes,0,No,No,No
f184a8da-776c-4bd3-961c-1f009a0b6868,Transition,,,48376d61-0883-4aa0-85b5-e49a33c7216a,47dc7e32-f9e6-4be4-a11a-4b89335a9874,,,,,,,,,,,,,Yes,0,No,No,No
0291d308-af37-4bb3-acc8-190c9ae84dc1,Attribute,053fbfec-8e1d-455f-baed-d7b9630e67d1,FN-CB-5,,f7f8de29-2fbf-45a6-b2ef-873ffaec806f,,,,,,Qualitative,,,Yes,No,Description of the methodology used to calculate financed emissions,Yes,,,,,
89991709-06a3-4b1b-b83b-1026eae03c84,Transition,,,0291d308-af37-4bb3-acc8-190c9ae84dc1,f7f8de29-2fbf-45a6-b2ef-873ffaec806f,,,,,,,,,,,,,Yes,0,No,No,No
3f9aa2e4-039a-4cff-aa95-4a6401fdafd4,Attribute,053fbfec-8e1d-455f-baed-d7b9630e67d1,FN-CB-000.A,,,,,,,,Quantitative,,,No,Yes,(1) Number and (2) value of checking and savings accounrs by segment: (a) personal and (b) small business,No,,,,,
6aa9a990-db8f-4a54-8b69-5d2f2191702a,Attribute,053fbfec-8e1d-455f-baed-d7b9630e67d1,FN-CB-000.B,,,,,,,,Quantitative,,,No,Yes,"(1) Number and (2) value of loans by segment: (a) personal, (b) small business, and (c) corporate",No,,,,,
15b4243b-1f80-49a5-8b02-3823d1611f9d,Object,ae10df11-bd9b-4a34-9081-d2d909c168fe,B17 - Insurance,,,,,,,,,,,,,,,,,,,
0768f4e2-863e-4f46-b01e-ba37bf4f4c2d,Attribute,15b4243b-1f80-49a5-8b02-3823d1611f9d,FN-IN-410a.2,,,,,,,,Qualitative,,,Part,Yes,"Description of approach to incorporation of environmental, social, and governance (ESG) factors in investment management processes and strategies",No,,,,,
7e402e97-a220-4b70-a570-78febb86986b,Attribute,15b4243b-1f80-49a5-8b02-3823d1611f9d,FN-IN-410b.1,,,,,,,,Quantitative,,,No,Yes,Net premiums written related to energy efficiency and low carbon technology,No,,,,,
268843c7-e21e-4364-9c9b-358397a7bbe2,Attribute,15b4243b-1f80-49a5-8b02-3823d1611f9d,FN-IN-410b.2,,c079602b-8cca-4b4e-8aa0-279bb0e579a7,,,,,,Qualitative,,,No,Yes,"Discussion of products and/or product features that incentivize health, safety, and/or environmentally responsible actions and/or behaviors",Part,,,,,
4c43a3bb-0b69-47d4-9237-9e8f57421f6a,Transition,,,268843c7-e21e-4364-9c9b-358397a7bbe2,c079602b-8cca-4b4e-8aa0-279bb0e579a7,,,,,,,,,,,,,Part,"TCFD suggests discussion of climate-related products, however does not address incentivisation of sustainable activities",No,No,No
703642b9-0c26-4dfb-b90a-a6638a286283,Attribute,15b4243b-1f80-49a5-8b02-3823d1611f9d,FN-IN-450a.1,,642e9811-2685-470c-adbc-c1909777f5e8,,,,,,Quantitative,,,No,Yes,Probable Maximum Loss (PML) of insured products from weather-related natural catastrophes,Part,,,,,
88307a5f-2a47-4f6f-a333-c46a76da3945,Transition,,,703642b9-0c26-4dfb-b90a-a6638a286283,642e9811-2685-470c-adbc-c1909777f5e8,,,,,,,,,,,,,Part,"PML is not specified, however TCFD does address expected losses from weather-related catastrophes",No,No,No
3c0b6a8e-1e36-4c2d-91ea-8ab70fd144d0,Attribute,15b4243b-1f80-49a5-8b02-3823d1611f9d,FN-IN-450a.2,,,,,,,,Quantitative,,,No,Yes,"Total amount of monetary losses attributable to insurance payouts from (1) modeled natural catastrophes and (2) non-modeled natural catastrophes, by type of event and geographic segment (net and gross of reinsurance)",No,,,,,
d3804730-6c68-4ceb-a2fd-1163fc98b9be,Attribute,15b4243b-1f80-49a5-8b02-3823d1611f9d,FN-IN-450a.3,,"be6bc5ff-173e-4b7a-bd01-0ffeb9ba47b1,daadb7f6-7fd6-4059-bb14-7cfb8845d324",,,,,,Qualitative,,,No,Yes,Description of approach to incorporation of environmental risks into (1) the underwriting process for individual contracts and (2) the management of firm-level risks and capital adequacy,Part,,,,,
6dc84c75-4365-449a-803d-524951a76a57,Transition,,,d3804730-6c68-4ceb-a2fd-1163fc98b9be,be6bc5ff-173e-4b7a-bd01-0ffeb9ba47b1,,,,,,,,,,,,,Part,"TCFD refers specifically to climate-related scenario analysis on underwriting activities, and key tools for managing climate-related risks in relation to product development and pricing",No,No,No
4307d292-b202-4ad5-987b-89a7c5f0663a,Transition,,,d3804730-6c68-4ceb-a2fd-1163fc98b9be,daadb7f6-7fd6-4059-bb14-7cfb8845d324,,,,,,,,,,,,,Part,"TCFD refers specifically to climate-related scenario analysis on underwriting activities, and key tools for managing climate-related risks in relation to product development and pricing",No,No,No
9550b615-fe64-4ac0-b77c-000e9bc94cc6,Attribute,15b4243b-1f80-49a5-8b02-3823d1611f9d,FN-IN-1,,,,,,,,Quantitative,,,Part,No,"(1) Gross exposure to carbon-related industries, by industry (2) total gross exposure to all industries, and (3) percentage of total gross exposure to each carbon-related industry",No,,,,,
422187a3-2c94-45c7-82b0-5592f0feb94d,Attribute,15b4243b-1f80-49a5-8b02-3823d1611f9d,FN-IN-2,,,,,,,,Quantitative,,,Part,No,Percentage of gross exposure included in the financed emissions calculation,No,,,,,
39d85432-ff72-4ff4-9009-7bac1789cb42,Attribute,15b4243b-1f80-49a5-8b02-3823d1611f9d,FN-IN-3,,"f7f8de29-2fbf-45a6-b2ef-873ffaec806f,683cc4d8-254c-40dd-bd96-bae40c9cad1d",,,,,,Quantitative,,,Part,No,"For each industry by asset class: (1) absolute gross (a) Scope 1 emissions, (b) Scope 2 emissions, and (c) Scope 3 emissions, and (2) gross exposure (i.e., financed emissions)",Yes,,,,,
19b5d578-84f8-472a-9b11-dad96df61240,Transition,,,39d85432-ff72-4ff4-9009-7bac1789cb42,f7f8de29-2fbf-45a6-b2ef-873ffaec806f,,,,,,,,,,,,,Yes,0,No,No,No
894b6fc4-e196-4a72-823d-db483d81a06e,Transition,,,39d85432-ff72-4ff4-9009-7bac1789cb42,683cc4d8-254c-40dd-bd96-bae40c9cad1d,,,,,,,,,,,,,Yes,0,No,No,No
a376c4b4-39b9-4336-833a-5b3a5092de84,Attribute,15b4243b-1f80-49a5-8b02-3823d1611f9d,FN-IN-4,,"f7f8de29-2fbf-45a6-b2ef-873ffaec806f,683cc4d8-254c-40dd-bd96-bae40c9cad1d",,,,,,Quantitative,,,Part,No,"For each industry by asset class: (1) gross emissions intensity of (a) Scope 1 emissions, (b) Scope 2 emissions, and (c) Scope 3 emissions, and (2) gross exposure (i.e., financed emissions)",Yes,,,,,
97737fdd-94e9-4f6a-82a2-1e91922460f2,Transition,,,a376c4b4-39b9-4336-833a-5b3a5092de84,f7f8de29-2fbf-45a6-b2ef-873ffaec806f,,,,,,,,,,,,,Yes,0,No,No,No
40aaef0e-587e-4a9b-a8c7-388187a49a6a,Transition,,,a376c4b4-39b9-4336-833a-5b3a5092de84,683cc4d8-254c-40dd-bd96-bae40c9cad1d,,,,,,,,,,,,,Yes,0,No,No,No
67ceec39-ef7a-45c3-98ef-e9c3e7c705b2,Attribute,15b4243b-1f80-49a5-8b02-3823d1611f9d,FN-IN-5,,f7f8de29-2fbf-45a6-b2ef-873ffaec806f,,,,,,Qualitative,,,Part,No,Description of the methodology used to calculate financed emissions,Yes,,,,,
cf54ebad-6d3b-4d9e-babf-99f0359f18d6,Transition,,,67ceec39-ef7a-45c3-98ef-e9c3e7c705b2,f7f8de29-2fbf-45a6-b2ef-873ffaec806f,,,,,,,,,,,,,Yes,0,No,No,No
a4eb686c-35d6-4faf-b3a3-fabb2ed63f79,Attribute,15b4243b-1f80-49a5-8b02-3823d1611f9d,FN-IN-000.A,,,,,,,,Quantitative,,,No,Yes,"Number of policies in force, by segment: (1) property and casualty, (2) life, (3) assumed reinsurance",No,,,,,
ec7d0f6a-bb97-40ff-aa61-c81fffe64e58,Object,ae10df11-bd9b-4a34-9081-d2d909c168fe,B18 - Investment Banking & Brokerage,,,,,,,,,,,,,,,,,,,
e8be7e7d-e402-404d-ab4e-693997e21628,Attribute,ec7d0f6a-bb97-40ff-aa61-c81fffe64e58,FN-IB-410a.1,,,,,,,,Quantitative,,,No,Part,"Revenue from (1) underwriting, (2) advisory, and (3) securitzation transactions incorporating integration of envrionmental, social and governance (ESG) factors, by industry#",No,,,,,
88652f7a-8154-4f09-92b7-780f7a47ccc6,Attribute,ec7d0f6a-bb97-40ff-aa61-c81fffe64e58,FN-IB-410a.2,,,,,,,,Quantitative,,,No,Yes,"(1) Number and (2) total value of investments and loans incorporating integration of environmental, social and governance (ESG) factors, by industry",No,,,,,
624b00f4-0014-4abc-8e84-ffd6125fc021,Attribute,ec7d0f6a-bb97-40ff-aa61-c81fffe64e58,FN-IB-410a.3,,,,,,,,Qualitative,,,Part,Yes,"Description of approach to incorporation of environmental, social and governance (ESG) factors in investment banking and brokerage activities",No,,,,,
6eb1f3b0-818e-463c-83e1-d1acf91d7c45,Attribute,ec7d0f6a-bb97-40ff-aa61-c81fffe64e58,FN-IB-1,,"f7f8de29-2fbf-45a6-b2ef-873ffaec806f,47dc7e32-f9e6-4be4-a11a-4b89335a9874",,,,,,Quantitative,,,Part,No,"For each key business line in industry: (1) absolute gross (a) Scope 1 emissions, (b) Scope 2 emissions and (c) Scope 3 emissions, and (2) associated revenue (i.e. facilitated emissions)",Yes,,,,,
358b01b6-888a-45e4-abec-bd0239e6d123,Transition,,,6eb1f3b0-818e-463c-83e1-d1acf91d7c45,f7f8de29-2fbf-45a6-b2ef-873ffaec806f,,,,,,,,,,,,,Yes,0,No,No,No
eb4725e2-8346-4931-9de0-5ae49434273f,Transition,,,6eb1f3b0-818e-463c-83e1-d1acf91d7c45,47dc7e32-f9e6-4be4-a11a-4b89335a9874,,,,,,,,,,,,,Yes,0,No,No,No
f66de6e4-44d5-4829-b413-5803f1888a8a,Attribute,ec7d0f6a-bb97-40ff-aa61-c81fffe64e58,FN-IB-2,,f7f8de29-2fbf-45a6-b2ef-873ffaec806f,,,,,,Qualitative,,,Part,No,Description of the methodology used to calculate financed emissions,Yes,,,,,
cfd7d81b-e91e-4cf7-9e08-c17850337858,Transition,,,f66de6e4-44d5-4829-b413-5803f1888a8a,f7f8de29-2fbf-45a6-b2ef-873ffaec806f,,,,,,,,,,,,,Yes,0,No,No,No
6c78b942-d4b0-4cd3-8052-b32eec0a9619,Attribute,ec7d0f6a-bb97-40ff-aa61-c81fffe64e58,FN-IB.000.A,,,,,,,,Quantitative,,,No,Yes,"(1) Number and (2) value of (a) underwriting. (b) advisory, and (c) securitization transactions",No,,,,,
a4457778-4ba8-4860-9abc-c46af9456517,Attribute,ec7d0f6a-bb97-40ff-aa61-c81fffe64e58,FN-IB.000.B,,,,,,,,Quantitative,,,No,Yes,(1) Number and (2) value of proprietary investments and loans by sector,No,,,,,
b96a741c-7425-469a-8e10-bbcdff8de364,Attribute,ec7d0f6a-bb97-40ff-aa61-c81fffe64e58,FN-IB.000.C,,,,,,,,Quantitative,,,No,Yes,"(1) Number and (2) value of market making transactions in (a) fixed income, (b) equity, (c) currency, (d) derivatives, and (e) commodity products",No,,,,,
a2fead6c-f111-4b2b-a13c-2d55190e944a,Object,ae10df11-bd9b-4a34-9081-d2d909c168fe,B19 - Mortgage Finance,,,,,,,,,,,,,,,,,,,
10a9738a-11ff-484b-ac18-3978b178cf1c,Attribute,a2fead6c-f111-4b2b-a13c-2d55190e944a,FN-MF-450a.1,,,,,,,,Quantitative,,,No,Part,(1) Number and (2) value of mortgage loans in 100-year flood zones,No,,,,,
2158cdf2-295f-41fa-9ad6-e5dbe60f3632,Attribute,a2fead6c-f111-4b2b-a13c-2d55190e944a,FN-MF-450a.2,,,,,,,,Quantitative,,,Part,Part,"(1) Total expected loss and (2) Loss Default (LGD) attributable to mortgage loan default and deliquency due to weather-related natural catastrophes, by geographic region",No,,,,,
458beb4b-d04e-41a7-abe3-8b13a349f296,Attribute,a2fead6c-f111-4b2b-a13c-2d55190e944a,FN-MF-450a.3,,,,,,,,Qualitative,,,Part,Yes,Description of how climate change and other environmental risks are incorporated into mortgage origination and underwriting,No,,,,,
d9ec6ac2-6712-4780-b4aa-61ce8473adac,Attribute,a2fead6c-f111-4b2b-a13c-2d55190e944a,FN-MF-000.A,,,,,,,,Quantitative,,,No,Yes,(1) Number and (2) value of mortgages originated by category: (a) residential and (b) commercial,No,,,,,
dff87e34-40b3-4459-b1ba-b31ae43a547f,Attribute,a2fead6c-f111-4b2b-a13c-2d55190e944a,FN-MF-000.B,,,,,,,,Quantitative,,,No,Yes,(1) Number and (2) value of mortgages purchased by category: (a) residential and (b) commercial,No,,,,,
