ID,TYPE,PARENT,NAME,SOURCE,TARGET,REFERENCE_MODEL_ID,TERM_ID,LABEL,,PROPERTIES:,Quant_Qual,Title,Guidance,Description,TCFD_Map?,EBA_P3_Map?,SEC_Map?,confidence,SASB_Map?
3886d810-a2b2-48dd-8663-754b4a96d6e1,Attribute,a0800eb3-dd56-4301-ba86-9dabee10e45c,(i),,,,,,,,,,,"the inputs and parameters the entity uses (for example, information about data sources and the scope of operations covered in the processes);",,,,,
e2fc9233-cd91-4d98-9b15-43b82e32babb,Attribute,a0800eb3-dd56-4301-ba86-9dabee10e45c,(ii),,,,,,,,,,,whether and how the entity uses climate-related scenario analysis to inform its identification of climate-related risks;,,,,,
7f370989-74fa-4a9b-ae03-2ff036b5fc87,Attribute,a0800eb3-dd56-4301-ba86-9dabee10e45c,(iii),,,,,,,,,,,"how the entity assesses the nature, likelihood and magnitude of the effects of those risks (for example, whether the entity considers qualitative factors, quantitative thresholds or other criteria);",,,,,
fb29fbac-010e-49e7-a195-d241905046fa,Attribute,a0800eb3-dd56-4301-ba86-9dabee10e45c,(iv),,,,,,,,,,,whether and how the entity prioritises climate-related risks relative to other types of risk;,,,,,
cd0eb74c-e5e9-440c-b979-279bf51095d1,Attribute,a0800eb3-dd56-4301-ba86-9dabee10e45c,(v),,f44d4ab3-359c-44ed-adae-8449c3d80295,,,,,,,,,how the entity monitors climate-related risks; and,Yes,Yes,Part,,
e38a0864-199f-455d-baa7-2cef85bfe95d,Transition,,,cd0eb74c-e5e9-440c-b979-279bf51095d1,f44d4ab3-359c-44ed-adae-8449c3d80295,,,,,,,,,,,,,100,
e49f87a8-1a4f-47c0-b7c8-2dcedb24b599,Attribute,a0800eb3-dd56-4301-ba86-9dabee10e45c,(vi),,,,,,,,,,,whether and how the entity has changed the processes it uses compared with the previous reporting period;,,,,,
33f91fe1-eaf9-4df5-ad83-50e13f1f0e4d,Attribute,6cab5ea1-ff0c-472c-981c-98a71acdac5c,(b),,,,,,,,,,,"the processes the entity uses to identify, assess, prioritise and monitor climate-related opportunities, including information about whether and how the entity uses climate-related scenario analysis to inform its identification of climate-related opportunities; and",,,Yes,,
5d9dfb50-2248-4e83-a919-8f7c31a7e4eb,Attribute,6cab5ea1-ff0c-472c-981c-98a71acdac5c,(c),,d9ddea06-96b2-4efb-b2d5-899230c5ee10,,,,,,,,,"the extent to which, and how, the processes for identifying, assessing, prioritising and monitoring climate-related risks and opportunities are integrated into and inform the entity’s overall risk management process.",Yes,Yes,Yes,,
f1fe05dc-2f22-48bb-b37e-1d763a8daeaf,Transition,,,5d9dfb50-2248-4e83-a919-8f7c31a7e4eb,d9ddea06-96b2-4efb-b2d5-899230c5ee10,,,,,,,,,,,,,100,
852fb0f8-9f67-451a-a25b-8f45dddee95c,Attribute,e579ae2a-dc3a-43e5-a0c3-31fc3f18babd,26,,,,,,,,,,,"In preparing disclosures to fulfil the requirements in paragraph 25, an entity shall avoid unnecessary duplication in accordance with IFRS S1 (see paragraph B42(b) of IFRS S1). For example, although an entity shall provide the information required by paragraph 25, if oversight of sustainability-related risks and opportunities is managed on an integrated basis, the entity would avoid duplication by providing integrated risk management disclosures instead of separate disclosures for each sustainability-related risk and opportunity.",,,,,
b27a3be6-6fd7-4282-a681-7bd9085b9962,Object,5995bdb5-0b8d-4a23-88a6-c41f3f4c9032,Metrics and targets,,,,,,,,,,,,,,,,
573c02dc-9b8b-4a79-80c7-dbb7676165c6,Attribute,b27a3be6-6fd7-4282-a681-7bd9085b9962,27,,,,,,,,,,,"The objective of climate-related financial disclosures on metrics and targets is to enable users of general purpose financial reports to understand an entity’s performance in relation to its climate-related risks and opportunities, including progress towards any climate-related targets it has set, and any targets it is required to meet by law or regulation.",,,,,
5c7f50d6-ad29-4917-a297-10fd7dd7e535,Group,b27a3be6-6fd7-4282-a681-7bd9085b9962,28,,,,,,,,,,,"To achieve this objective, an entity shall disclose:",,,,,
bea03afb-534d-4592-992c-dbc533a7ff3e,Attribute,5c7f50d6-ad29-4917-a297-10fd7dd7e535,(a),,,,,,,,,,,information relevant to the cross-industry metric categories (see paragraphs 29⁠–⁠31);,,,,,
8d403d96-4e0a-46c4-9d2d-565d7a7172d9,Attribute,5c7f50d6-ad29-4917-a297-10fd7dd7e535,(b),,,,,,,,,,,"industry-based metrics that are associated with particular business models, activities or other common features that characterise participation in an industry (see paragraph 32); and",,,,,
ccec9ee9-dca4-4c2f-81f7-cba86fc464e8,Attribute,5c7f50d6-ad29-4917-a297-10fd7dd7e535,(c),,,,,,,,,,,"targets set by the entity, and any targets it is required to meet by law or regulation, to mitigate or adapt to climate-related risks or take advantage of climate-related opportunities, including metrics used by the governance body or management to measure progress towards these targets (see paragraphs 33⁠–⁠37).",,,,,
3fdd556a-1c47-4f7b-ba5a-7ff09eabb260,Group,b27a3be6-6fd7-4282-a681-7bd9085b9962,Climate-related metrics,,,,,,,,,,,,,,,,
94f32109-003e-4dcb-8697-02b9a263b442,Group,3fdd556a-1c47-4f7b-ba5a-7ff09eabb260,29,,,,,,,,,,,An entity shall disclose information relevant to the cross-industry metric categories of:,,,,,
d6613709-5e80-4377-be4c-7e0b94b69d6a,Group,94f32109-003e-4dcb-8697-02b9a263b442,(a),,,,,,,,,,,greenhouse gases—the entity shall:,,,,,
a8c4189f-8ebf-489d-a147-2fd94749e92d,Group,d6613709-5e80-4377-be4c-7e0b94b69d6a,(i),,"60192097-e102-4a52-9ea4-fc36fdee110a,f7f8de29-2fbf-45a6-b2ef-873ffaec806f",,,,,,,,,"disclose its absolute gross greenhouse gas emissions generated during the reporting period, expressed as metric tonnes of CO2 equivalent (see paragraphs B19⁠–⁠B22), classified as:",Yes,Part,Yes,,
a425793e-354b-46ce-be49-b2b323069a90,Transition,,,a8c4189f-8ebf-489d-a147-2fd94749e92d,60192097-e102-4a52-9ea4-fc36fdee110a,,,,,,,,,,,,,100,
0cbcd0a0-def6-474c-9ba6-9161e05b9345,Transition,,,a8c4189f-8ebf-489d-a147-2fd94749e92d,f7f8de29-2fbf-45a6-b2ef-873ffaec806f,,,,,,,,,,,,,100,
5752ed33-da99-4e22-ab4a-0e3e7dfd87c7,Attribute,a8c4189f-8ebf-489d-a147-2fd94749e92d,-1,,,,,,,,,,,Scope 1 greenhouse gas emissions;,,,,,
d118e11e-119b-4a5a-9ab3-ae333d3b998e,Attribute,a8c4189f-8ebf-489d-a147-2fd94749e92d,-2,,,,,,,,,,,Scope 2 greenhouse gas emissions; and,,,,,
ca72a47b-7f99-452f-adfa-ae7a4a195326,Attribute,a8c4189f-8ebf-489d-a147-2fd94749e92d,-3,,,,,,,,,,,Scope 3 greenhouse gas emissions;,,,,,
4dd24cc5-1635-43fb-867f-0bd9717ed0f0,Attribute,d6613709-5e80-4377-be4c-7e0b94b69d6a,(ii),,,,,,,,,,,measure its greenhouse gas emissions in accordance with the Greenhouse Gas Protocol: A Corporate Accounting and Reporting Standard (2004) unless required by a jurisdictional authority or an exchange on which the entity is listed to use a different method for measuring its greenhouse gas emissions (see paragraphs B23⁠–⁠B25);,,,,,
13dab041-9cfb-44cd-b4ff-5f3b7f12a78c,Group,d6613709-5e80-4377-be4c-7e0b94b69d6a,(iii),,,,,,,,,,,disclose the approach it uses to measure its greenhouse gas emissions (see paragraphs B26⁠–⁠B29) including:,,,,,
50188e3a-33f8-4682-b089-a2c2aade0376,Attribute,13dab041-9cfb-44cd-b4ff-5f3b7f12a78c,-1,,,,,,,,,,,"the measurement approach, inputs and assumptions the entity uses to measure its greenhouse gas emissions;",,,,,
6bd9f416-3d34-4681-915e-341b62663920,Attribute,13dab041-9cfb-44cd-b4ff-5f3b7f12a78c,-2,,,,,,,,,,,"the reason why the entity has chosen the measurement approach, inputs and assumptions it uses to measure its greenhouse gas emissions; and",,,,,
842668b3-0386-43e3-90f9-1fc5bb2dd9e5,Attribute,13dab041-9cfb-44cd-b4ff-5f3b7f12a78c,-3,,,,,,,,,,,"any changes the entity made to the measurement approach, inputs and assumptions during the reporting period and the reasons for those changes;",,,,,
e0cc383e-edff-4f41-b5a2-dddb42e277dc,Group,d6613709-5e80-4377-be4c-7e0b94b69d6a,(iv),,,,,,,,,,,"for Scope 1 and Scope 2 greenhouse gas emissions disclosed in accordance with paragraph 29(a)(i)(1)⁠–⁠(2), disaggregate emissions between:",,,,,
74f97bde-19c8-4cbc-85fd-66957af1f4c4,Attribute,e0cc383e-edff-4f41-b5a2-dddb42e277dc,-1,,,,,,,,,,,"the consolidated accounting group (for example, for an entity applying IFRS Accounting Standards, this group would comprise the parent and its consolidated subsidiaries); and",,,,,
d73b6404-1888-43ab-a20b-56e2da2577fd,Attribute,e0cc383e-edff-4f41-b5a2-dddb42e277dc,-2,,,,,,,,,,,"other investees excluded from paragraph 29(a)(iv)(1) (for example, for an entity applying IFRS Accounting Standards, these investees would include associates, joint ventures and unconsolidated subsidiaries);",,,,,
38f47673-ff67-424c-9c48-7c1a2d6e3bf0,Attribute,d6613709-5e80-4377-be4c-7e0b94b69d6a,(v),,,,,,,,,,,"for Scope 2 greenhouse gas emissions disclosed in accordance with paragraph 29(a)(i)(2), disclose its location-based Scope 2 greenhouse gas emissions, and provide information about any contractual instruments that is necessary to inform users’ understanding of the entity’s Scope 2 greenhouse gas emissions (see paragraphs B30⁠–⁠B31); and",,,,,
8de73ce5-b602-4519-a9dd-adbcbe607ed5,Group,d6613709-5e80-4377-be4c-7e0b94b69d6a,(vi),,"60192097-e102-4a52-9ea4-fc36fdee110a,f7f8de29-2fbf-45a6-b2ef-873ffaec806f",,,,,,,,,"for Scope 3 greenhouse gas emissions disclosed in accordance with paragraph 29(a)(i)(3), and with reference to paragraphs B32⁠–⁠B57, disclose:",Yes,Part,Yes,,
73dfeedc-3a21-442a-a95d-159500c8a60d,Transition,,,8de73ce5-b602-4519-a9dd-adbcbe607ed5,60192097-e102-4a52-9ea4-fc36fdee110a,,,,,,,,,,,,,100,
c2765335-f37d-4e18-aa72-c1cf66314f3f,Transition,,,8de73ce5-b602-4519-a9dd-adbcbe607ed5,f7f8de29-2fbf-45a6-b2ef-873ffaec806f,,,,,,,,,,,,,100,
223681e0-ef32-464a-8db5-a9304fa43d1d,Attribute,8de73ce5-b602-4519-a9dd-adbcbe607ed5,-1,,,,,,,,,,,"the categories included within the entity’s measure of Scope 3 greenhouse gas emissions, in accordance with the Scope 3 categories described in the Greenhouse Gas Protocol Corporate Value Chain (Scope 3) Accounting and Reporting Standard (2011); and",,,,,
a8c78967-62be-4e39-96c7-108ac816b8ad,Attribute,8de73ce5-b602-4519-a9dd-adbcbe607ed5,-2,,,,,,,,,,,"additional information about the entity’s Category 15 greenhouse gas emissions or those associated with its investments (financed emissions), if the entity’s activities include asset management, commercial banking or insurance (see paragraphs B58⁠–⁠B63);",,,,,
9f39b85f-a8ac-426c-b172-b530ca5eebd7,Attribute,94f32109-003e-4dcb-8697-02b9a263b442,(b),,49235240-6476-4864-88a4-ea420ac89f65,,,,,,,,,climate-related transition risks—the amount and percentage of assets or business activities vulnerable to climate-related transition risks;,Yes,Part,,,
40f6a01b-fb05-4ab9-bd01-251189afbc34,Transition,,,9f39b85f-a8ac-426c-b172-b530ca5eebd7,49235240-6476-4864-88a4-ea420ac89f65,,,,,,,,,,,,,100,
32d70050-82fe-4fae-aadf-c88c155d1b40,Attribute,94f32109-003e-4dcb-8697-02b9a263b442,(c),,2e2d7146-94ec-44f1-832f-83f10df3825a,,,,,,,,,climate-related physical risks—the amount and percentage of assets or business activities vulnerable to climate-related physical risks;,Yes,Yes,,,
907fb4ac-c567-4d6e-8908-50e0905d6aa3,Transition,,,32d70050-82fe-4fae-aadf-c88c155d1b40,2e2d7146-94ec-44f1-832f-83f10df3825a,,,,,,,,,,,,,100,
db0e2822-18dc-451c-9bc3-47cf3841d7e9,Attribute,94f32109-003e-4dcb-8697-02b9a263b442,(d),,13567538-4f8b-4059-9b0d-722dd4dff071,,,,,,,,,climate-related opportunities—the amount and percentage of assets or business activities aligned with climate-related opportunities;,Yes,Part,,,
e5f5ed1b-d6fb-4229-ad35-a713be7ab68e,Transition,,,db0e2822-18dc-451c-9bc3-47cf3841d7e9,13567538-4f8b-4059-9b0d-722dd4dff071,,,,,,,,,,,,,100,
491535d8-4534-4efb-8a05-18fe16a93f58,Attribute,94f32109-003e-4dcb-8697-02b9a263b442,(e),,33ce1e8d-67c9-44d4-8d58-3abfecdf6605,,,,,,,,,"capital deployment—the amount of capital expenditure, financing or investment deployed towards climate-related risks and opportunities;",Yes,,Part,,
bed04d3e-eb7a-41cd-999b-3f1f0e2b4bbb,Transition,,,491535d8-4534-4efb-8a05-18fe16a93f58,33ce1e8d-67c9-44d4-8d58-3abfecdf6605,,,,,,,,,,,,,100,
ca26682f-936c-4335-9b67-5fed8dee91f9,Group,94f32109-003e-4dcb-8697-02b9a263b442,(f),,070e24dc-8b5d-4c3a-9f92-d96f1a3a4f25,,,,,,,,,internal carbon prices—the entity shall disclose:,Yes,,Yes,,
43d8f3b4-d7c4-482c-afb1-697f5ac38fac,Transition,,,ca26682f-936c-4335-9b67-5fed8dee91f9,070e24dc-8b5d-4c3a-9f92-d96f1a3a4f25,,,,,,,,,,,,,100,
fa32cd09-4dac-4062-b581-976f507693fc,Attribute,ca26682f-936c-4335-9b67-5fed8dee91f9,(i),,,,,,,,,,,"an explanation of whether and how the entity is applying a carbon price in decision-making (for example, investment decisions, transfer pricing and scenario analysis); and",,,,,
398815d9-32ee-43ce-8681-5d4f04fe1027,Attribute,ca26682f-936c-4335-9b67-5fed8dee91f9,(ii),,,,,,,,,,,the price for each metric tonne of greenhouse gas emissions the entity uses to assess the costs of its greenhouse gas emissions;,,,,,
e09d9339-8852-4389-97a1-e65e63d72f80,Group,94f32109-003e-4dcb-8697-02b9a263b442,(g),,69678c1d-f8cf-4b1a-b6cd-740ccf113db2,,,,,,,,,remuneration—the entity shall disclose:,Yes,,,,
8678ba98-5ee9-4959-9dcf-8c2d27348fab,Transition,,,e09d9339-8852-4389-97a1-e65e63d72f80,69678c1d-f8cf-4b1a-b6cd-740ccf113db2,,,,,,,,,,,,,100,
ea3d2288-f1dd-4367-b608-d5775892316b,Attribute,e09d9339-8852-4389-97a1-e65e63d72f80,(i),,,,,,,,,,,a description of whether and how climate-related considerations are factored into executive remuneration (see also paragraph 6(a)(v)); and,,,,,
9419f1ba-b033-4047-a99a-3a3bb6469377,Attribute,e09d9339-8852-4389-97a1-e65e63d72f80,(ii),,,,,,,,,,,the percentage of executive management remuneration recognised in the current period that is linked to climate-related considerations.,,,,,
4605cb5e-1585-41de-9c49-3b0a3e54a8ac,Attribute,3fdd556a-1c47-4f7b-ba5a-7ff09eabb260,30,,,,,,,,,,,"In preparing disclosures to meet the requirements in paragraph 29(b)⁠–⁠(d), an entity shall use all reasonable and supportable information that is available to the entity at the reporting date without undue cost or effort.",,,,,
01e4a277-1b16-4b82-9a06-79968a24be9c,Attribute,3fdd556a-1c47-4f7b-ba5a-7ff09eabb260,31,,,,,,,,,,,"In preparing disclosures to meet the requirements in paragraph 29(b)⁠–⁠(g), an entity shall refer to paragraphs B64⁠–⁠B65.",,,,,
77366124-cd88-4237-b441-f2328d258ea7,Attribute,3fdd556a-1c47-4f7b-ba5a-7ff09eabb260,32,,,,,,,,,,,"An entity shall disclose industry-based metrics that are associated with one or more particular business models, activities or other common features that characterise participation in an industry. In determining the industry-based metrics that the entity discloses, the entity shall refer to and consider the applicability of the industry-based metrics associated with disclosure topics described in the Industry-based Guidance on Implementing IFRS S2.",,,,,
e2b2567e-3eb8-4e85-88a1-6f071e07467d,Group,b27a3be6-6fd7-4282-a681-7bd9085b9962,Climate-related targets,,,,,,,,,,,,,,,,
8a187c13-8b85-46b6-aadc-8d0bf3d7a29f,Group,e2b2567e-3eb8-4e85-88a1-6f071e07467d,33,,3efba958-3338-40e3-9b82-0abc27ae9258,,,,,,,,,"An entity shall disclose the quantitative and qualitative climate-related targets it has set to monitor progress towards achieving its strategic goals, and any targets it is required to meet by law or regulation, including any greenhouse gas emissions targets. For each target, the entity shall disclose:",Yes,Yes,,,
c109f3c0-7004-4822-8688-7c014714e87a,Transition,,,8a187c13-8b85-46b6-aadc-8d0bf3d7a29f,3efba958-3338-40e3-9b82-0abc27ae9258,,,,,,,,,,,,,100,
bb24b93a-6144-4ed2-9945-74f6f2458d6f,Attribute,8a187c13-8b85-46b6-aadc-8d0bf3d7a29f,(a),,7fa7efbb-766e-49ec-8e1b-5a732304c5b6,,,,,,,,,the metric used to set the target (see paragraphs B66⁠–⁠B67);,Yes,Part,Yes,,
06cd6705-f3c2-408c-884c-fa8fe9ae202b,Transition,,,bb24b93a-6144-4ed2-9945-74f6f2458d6f,7fa7efbb-766e-49ec-8e1b-5a732304c5b6,,,,,,,,,,,,,100,
76d50689-aa56-4afb-9173-d3871a5fd5ec,Attribute,8a187c13-8b85-46b6-aadc-8d0bf3d7a29f,(b),,,,,,,,,,,"the objective of the target (for example, mitigation, adaptation or conformance with science-based initiatives);",,Part,,,
c6147e83-5e67-400a-b35a-0ef765d89a97,Attribute,8a187c13-8b85-46b6-aadc-8d0bf3d7a29f,(c),,,,,,,,,,,"the part of the entity to which the target applies (for example, whether the target applies to the entity in its entirety or only a part of the entity, such as a specific business unit or specific geographical region);",,,,,
f6975ba0-6ced-4931-a8f6-c5d346ae74c2,Attribute,8a187c13-8b85-46b6-aadc-8d0bf3d7a29f,(d),,3efba958-3338-40e3-9b82-0abc27ae9258,,,,,,,,,the period over which the target applies;,Yes,Part,Yes,,
f735e4a4-7af9-480a-9b69-40b4c1973df3,Transition,,,f6975ba0-6ced-4931-a8f6-c5d346ae74c2,3efba958-3338-40e3-9b82-0abc27ae9258,,,,,,,,,,,,,100,
a8f71bbf-b5dc-46ef-b6ae-267d3acdc04e,Attribute,8a187c13-8b85-46b6-aadc-8d0bf3d7a29f,(e),,3efba958-3338-40e3-9b82-0abc27ae9258,,,,,,,,,the base period from which progress is measured;,Yes,Part,Yes,,
718779f5-7701-4486-8d72-d103ac53bad2,Transition,,,a8f71bbf-b5dc-46ef-b6ae-267d3acdc04e,3efba958-3338-40e3-9b82-0abc27ae9258,,,,,,,,,,,,,100,
2af350e2-cdb2-431d-b8e2-edab9c1cf234,Attribute,8a187c13-8b85-46b6-aadc-8d0bf3d7a29f,(f),,3efba958-3338-40e3-9b82-0abc27ae9258,,,,,,,,,any milestones and interim targets;,Yes,Part,Yes,,
5ad47bb6-8d0e-4d8e-9849-134577a32b29,Transition,,,2af350e2-cdb2-431d-b8e2-edab9c1cf234,3efba958-3338-40e3-9b82-0abc27ae9258,,,,,,,,,,,,,100,
3e3f7e50-c9fc-4a97-a3ab-d7bd8e35b31b,Attribute,8a187c13-8b85-46b6-aadc-8d0bf3d7a29f,(g),,3efba958-3338-40e3-9b82-0abc27ae9258,,,,,,,,,"if the target is quantitative, whether it is an absolute target or an intensity target; and",Yes,Part,Yes,,
91c9c268-2faa-4fa1-9c75-c273e53a4103,Transition,,,3e3f7e50-c9fc-4a97-a3ab-d7bd8e35b31b,3efba958-3338-40e3-9b82-0abc27ae9258,,,,,,,,,,,,,100,
cbb6142a-d8d3-433b-9157-3dec1ace7128,Attribute,8a187c13-8b85-46b6-aadc-8d0bf3d7a29f,(h),,,,,,,,,,,"how the latest international agreement on climate change, including jurisdictional commitments that arise from that agreement, has informed the target.",,Part,,,
03aea7a2-5427-4a38-b46e-7a5decda4df5,Group,e2b2567e-3eb8-4e85-88a1-6f071e07467d,34,,,,,,,,,,,"An entity shall disclose information about its approach to setting and reviewing each target, and how it monitors progress against each target, including:",,,,,
b795dd79-bfc2-42ac-aea0-0f7b3a0d0607,Attribute,03aea7a2-5427-4a38-b46e-7a5decda4df5,(a),,,,,,,,,,,whether the target and the methodology for setting the target has been validated by a third party;,,,,,
0e495b77-4859-4889-9eec-1ce024d05f09,Attribute,03aea7a2-5427-4a38-b46e-7a5decda4df5,(b),,,,,,,,,,,the entity’s processes for reviewing the target;,,,,,
9f3b4241-2dbc-4da1-b4fb-20aeb3d2cc23,Attribute,03aea7a2-5427-4a38-b46e-7a5decda4df5,(c),,,,,,,,,,,the metrics used to monitor progress towards reaching the target; and,,,,,
ad6e9006-8bfe-494f-ad29-482db2ec1f31,Attribute,03aea7a2-5427-4a38-b46e-7a5decda4df5,(d),,,,,,,,,,,any revisions to the target and an explanation for those revisions.,,,,,
5a0cdc74-09f5-4767-b831-43b77e2629f1,Attribute,e2b2567e-3eb8-4e85-88a1-6f071e07467d,35,,,,,,,,,,,An entity shall disclose information about its performance against each climate-related target and an analysis of trends or changes in the entity’s performance.,,,,,
408cb03b-f2e7-4db1-95cb-c037eed433dd,Group,e2b2567e-3eb8-4e85-88a1-6f071e07467d,36,,,,,,,,,,,"For each greenhouse gas emissions target disclosed in accordance with paragraphs 33⁠–⁠35, an entity shall disclose:",,,,,
c3475294-6fe9-4249-814c-6e9f826e2689,Attribute,408cb03b-f2e7-4db1-95cb-c037eed433dd,(a),,,,,,,,,,,which greenhouse gases are covered by the target.,,,,,
528178cf-79ef-4405-8f07-fcacf483c104,Attribute,408cb03b-f2e7-4db1-95cb-c037eed433dd,(b),,,,,,,,,,,"whether Scope 1, Scope 2 or Scope 3 greenhouse gas emissions are covered by the target.",,,,,
1203f4af-1816-42d4-99ac-41be57d132af,Attribute,408cb03b-f2e7-4db1-95cb-c037eed433dd,(c),,,,,,,,,,,"whether the target is a gross greenhouse gas emissions target or net greenhouse gas emissions target. If the entity discloses a net greenhouse gas emissions target, the entity is also required to separately disclose its associated gross greenhouse gas emissions target (see paragraphs B68⁠–⁠B69).",,,,,
51f9f59d-bfb1-4adc-a2fa-d25bab39cce3,Attribute,408cb03b-f2e7-4db1-95cb-c037eed433dd,(d),,,,,,,,,,,whether the target was derived using a sectoral decarbonisation approach.,,,,,
ced78bca-998f-4b6c-84d8-f71e098ce237,Group,408cb03b-f2e7-4db1-95cb-c037eed433dd,(e),,,,,,,,,,,"the entity’s planned use of carbon credits to offset greenhouse gas emissions to achieve any net greenhouse gas emissions target. In explaining its planned use of carbon credits the entity shall disclose information including, and with reference to paragraphs B70⁠–⁠B71:",,,,,
a78d4ab9-5fca-4729-b95e-b43f8ceb8007,Attribute,ced78bca-998f-4b6c-84d8-f71e098ce237,(i),,,,,,,,,,,"the extent to which, and how, achieving any net greenhouse gas emissions target relies on the use of carbon credits;",,,,,
9ce33b48-4bde-4e6b-877b-c4ed254847c1,Attribute,ced78bca-998f-4b6c-84d8-f71e098ce237,(ii),,,,,,,,,,,which third-party scheme(s) will verify or certify the carbon credits;,,,,,
a3dd726b-2a0c-4689-8094-f6767cb374b2,Attribute,ced78bca-998f-4b6c-84d8-f71e098ce237,(iii),,,,,,,,,,,"the type of carbon credit, including whether the underlying offset will be nature-based or based on technological carbon removals, and whether the underlying offset is achieved through carbon reduction or removal; and",,,,,
a0a0251a-c16a-4ed5-b4fd-2f69abc15736,Attribute,ced78bca-998f-4b6c-84d8-f71e098ce237,(iv),,,,,,,,,,,"any other factors necessary for users of general purpose financial reports to understand the credibility and integrity of the carbon credits the entity plans to use (for example, assumptions regarding the permanence of the carbon offset).",,,,,
b674c3bb-03bb-40b3-a94b-1eab3fca1e8b,Attribute,e2b2567e-3eb8-4e85-88a1-6f071e07467d,37,,,,,,,,,,,"In identifying and disclosing the metrics used to set and monitor progress towards reaching a target described in paragraphs 33⁠–⁠34, an entity shall refer to and consider the applicability of cross-industry metrics (see paragraph 29) and industry-based metrics (see paragraph 32), including those described in an applicable IFRS Sustainability Disclosure Standard, or metrics that otherwise satisfy the requirements in IFRS S1.",,,,,
ae10df11-bd9b-4a34-9081-d2d909c168fe,Layer,,IFRS S2: Industry-based Guidance on implementing Climate-related Disclosures,,,,,,,,,,,,,,,,
150516d0-4eeb-424c-87c9-39053f01b4c6,Object,ae10df11-bd9b-4a34-9081-d2d909c168fe,Volume 15: Asset Management & Custody Activities,,,,,,,,,,,,,,,,
8edef6fb-af21-4076-bf4a-67b56a7f13f9,Attribute,150516d0-4eeb-424c-87c9-39053f01b4c6,FN-AC-410a.1,,,,,,,,,,,"Amount of assets under management, by asset class, that employ (1) integration of environmental, social and governance (ESG) issues, (2) sustainability themed investing, and (3) screening",No,,,,Part
fec5264f-3234-4d79-9199-2cfe4ef19fce,Attribute,150516d0-4eeb-424c-87c9-39053f01b4c6,FN-AC-410a.2,,"a769271a-febb-48be-9d49-7ab631819550,7298b7ce-65dc-4018-b24b-ed544fe0bd78",,,,,,,,,"Description of approach to incorporation of environmental, social, and governance (ESG) factors in investment or wealth management processes and strategies",Part,Part,Part,,Yes
c961e5e5-41ca-4ab5-9b2b-a3b9bbf65625,Transition,,,fec5264f-3234-4d79-9199-2cfe4ef19fce,a769271a-febb-48be-9d49-7ab631819550,,,,,,,,,,,,,100,
540add76-a636-4e01-bdb8-d3f7849590af,Transition,,,fec5264f-3234-4d79-9199-2cfe4ef19fce,7298b7ce-65dc-4018-b24b-ed544fe0bd78,,,,,,,,,,,,,100,
8a34f210-2ada-4dfb-af33-c2d12a46b66b,Attribute,150516d0-4eeb-424c-87c9-39053f01b4c6,FN-AC-410a.3,,04d63666-92c0-4ec4-91e1-adf9f287f3a8,,,,,,,,,Description of proxy voting and investee engagement policies and procedures,Part,,,,Yes
4b503500-3d45-4357-89fb-c7fa488ef897,Transition,,,8a34f210-2ada-4dfb-af33-c2d12a46b66b,04d63666-92c0-4ec4-91e1-adf9f287f3a8,,,,,,,,,,,,,100,
763f3e13-39b6-4f45-944b-0c1c005795d9,Attribute,150516d0-4eeb-424c-87c9-39053f01b4c6,FN-AC-000.A,,,,,,,,,,,Total assets under management (AUM),No,,,,Yes
60b1fde7-c1c6-4e74-ad39-e6c1d1f04664,Attribute,150516d0-4eeb-424c-87c9-39053f01b4c6,FN-AC-000.B,,,,,,,,,,,Total assets under custody and supervision,No,,,,Yes
053fbfec-8e1d-455f-baed-d7b9630e67d1,Object,ae10df11-bd9b-4a34-9081-d2d909c168fe,Volume 16: Commercial Banks,,,,,,,,,,,,,,,,
7408249b-3541-4532-bbda-46dc1707012d,Attribute,053fbfec-8e1d-455f-baed-d7b9630e67d1,FN-CB-410a.2,,,,,,,,,,,"Description of approach to incorporation of environmental, social, and governance (ESG) factors in credit analysis",No,Part,Part,,Yes
3f9aa2e4-039a-4cff-aa95-4a6401fdafd4,Attribute,053fbfec-8e1d-455f-baed-d7b9630e67d1,FN-CB-000.A,,,,,,,,,,,(1) Number and (2) value of checking and savings accounrs by segment: (a) personal and (b) small business,No,,,,Yes
6aa9a990-db8f-4a54-8b69-5d2f2191702a,Attribute,053fbfec-8e1d-455f-baed-d7b9630e67d1,FN-CB-000.B,,,,,,,,,,,"(1) Number and (2) value of loans by segment: (a) personal, (b) small business, and (c) corporate",No,,,,Yes
15b4243b-1f80-49a5-8b02-3823d1611f9d,Object,ae10df11-bd9b-4a34-9081-d2d909c168fe,Volume 17: Insurance,,,,,,,,,,,,,,,,
0768f4e2-863e-4f46-b01e-ba37bf4f4c2d,Attribute,15b4243b-1f80-49a5-8b02-3823d1611f9d,FN-IN-410a.2,,,,,,,,,,,"Description of approach to incorporation of environmental, social, and governance (ESG) factors in investment management processes and strategies",No,Part,Part,,Yes
7e402e97-a220-4b70-a570-78febb86986b,Attribute,15b4243b-1f80-49a5-8b02-3823d1611f9d,FN-IN-410b.1,,,,,,,,,,,Net premiums written related to energy efficiency and low carbon technology,No,,Part,,Yes
