ID,TYPE,PARENT,NAME,SOURCE,TARGET,REFERENCE_MODEL_ID,TERM_ID,LABEL,,PROPERTIES:,Type,Full Description,Principle Summary,Reference Principles,Mapping Rationale,Full BCBS Description,Principle Summary (Source: FDR)
2b5432bf-bfe6-4fb0-b7b7-a6875d643cfb,Attribute,13cf2c6a-9334-485e-94cf-0a6359759d76,42,,,,,,,,Paragraph,,,,,Banks should assess the impact of climate-related risk drivers on their operations in general and their ability to continue providing critical operations. Banks are expected to analyse how physical risk drivers can impact their business continuity and to take material climate-related risks into account when developing business continuity plans.,
24c15773-6850-4928-8b95-55b09b5b836e,Attribute,13cf2c6a-9334-485e-94cf-0a6359759d76,43,,,,,,,,Paragraph,,,,,"Banks should assess the impact of climate-related risk drivers on other risks, such as strategic, reputational, regulatory compliance and liability risk, and take such risks, where material, into account as part of their risk management and strategy-setting processes.",
b4634b9c-4eb5-49d2-8eb8-15251c3cbf52,Object,dbedf86e-4f32-479f-ae10-414c363bc578,Scenario analysis,,,,,,,,Sub-section,,,,,,
20ab1065-9532-4bde-95a0-98eabe2ff259,Group,b4634b9c-4eb5-49d2-8eb8-15251c3cbf52,Principle 12,"c3e122c1-43fc-46c0-9f88-4904d8b1f3ed,6f692505-5ec9-46d7-971a-3976a0f9edcd",,,,,,,Principle,,,"BCP 15, Stress testing principles",,"Where appropriate, banks should make use of scenario analysis to assess the resilience of their business models and strategies to a range of plausible climate-related pathways and determine the impact of climate-related risk drivers on their overall risk profile. These analyses should consider physical and transition risks as drivers of credit, market, operational and liquidity risks over a range of relevant time horizons.",Adoption of Climate Scenario and Stress Tests
4cc2bf3c-79ab-428a-8c5e-07114d678636,Attribute,20ab1065-9532-4bde-95a0-98eabe2ff259,44,,,,,,,,Paragraph,,,,,"The objective(s) of climate scenario analysis should reflect the bank’s overall climate risk management objectives as set out by its board and senior management. These objectives could include, for example: (i) exploring the impacts of climate change and the transition to a low-carbon economy on the bank’s strategy and the resiliency of its business model; (ii) identifying relevant climate-related risk factors; (iii) measuring vulnerability to climate-related risks and estimating exposures and potential losses; (iv) diagnosing data and methodological limitations in climate risk management; and (v) informing the adequacy of the bank’s risk management framework, including risk mitigation options.",
3258cf50-d5b4-4952-bb71-c4009042be07,Attribute,20ab1065-9532-4bde-95a0-98eabe2ff259,45,,,,,,,,Paragraph,,,,,"Scenario analysis should reflect relevant climate-related financial risks for banks. This should include the physical and/or transition risks that are relevant to a bank’s business model, exposure profile and business strategy. Scenarios should cover a range of plausible pathways, as appropriate. Banks should consider the potential benefits and limitations of selected scenarios and assumptions (eg balance sheet assumption).",
dd0fe36e-e784-4a26-87b5-83a8f5a5da0b,Attribute,20ab1065-9532-4bde-95a0-98eabe2ff259,46,,,,,,,,Paragraph,,,,,"Banks should build sufficient capacity and expertise to conduct climate scenario analysis that are proportionate to their size, business model and complexity. Larger and more complex banks should be expected to have more advanced analytical capability.",
dae02c61-40d0-41a7-a77e-0d7c24acf760,Attribute,20ab1065-9532-4bde-95a0-98eabe2ff259,47,,,,,,,,Paragraph,,,,,"Scenario analysis should employ a range of time horizons, from short- to long-term, in order to address different risk management objectives. For instance, shorter time frames may be used to analyse the crystallisation of risk within a bank’s typical business planning horizon at a lower level of uncertainty. Longer time frames, which carry higher levels of uncertainty, may be used to evaluate the resiliency of existing strategies and business models to structural changes in the economy, financial system or distribution of risks.",
e744ea6c-5f75-4382-94c6-04c3d213b238,Attribute,20ab1065-9532-4bde-95a0-98eabe2ff259,48,,,,,,,,Paragraph,,,,,"The field of climate scenario analysis is highly dynamic, and practices are expected to evolve rapidly, especially as climate science advances. Climate scenario models, frameworks and results should be subject to challenge and regular review by a range of internal and/or external experts and independent functions.",
66cb600c-af58-4d60-945e-329615c92a92,Layer,,Principles for the supervision of climate-related financial risks,,,,,,,,Section,,,,,,
2a89f923-7716-42c0-b04c-94fc7e83b5a4,Object,66cb600c-af58-4d60-945e-329615c92a92,Prudential regulatory and supervisory requirements for banks,,,,,,,,Sub-section,,,,,,
56712262-2e98-4c4e-a841-91d0d624c980,Group,2a89f923-7716-42c0-b04c-94fc7e83b5a4,Principle 13,,,,,,,,Principle,,,"BCP 9, BCP 14, BCP 26, SRP 20",,"Supervisors should determine that banks’ incorporation of material climate-related financial risks into their business strategies, corporate governance and internal control frameworks is sound and comprehensive",Assess Integration across Business Framework
35e9aaa3-190b-404e-9833-2c1fbcc79899,Attribute,56712262-2e98-4c4e-a841-91d0d624c980,49,,,,,,,,Paragraph,,,,,"Supervisors should determine that roles and responsibilities for climate-related financial risks, including for the board and senior management, are clearly assigned, adequate and properly documented in relevant policies, procedures and controls.",
bb23342d-2163-4bf2-8605-a13941cea1f9,Attribute,56712262-2e98-4c4e-a841-91d0d624c980,50,,,,,,,,Paragraph,,,,,Supervisors should assess the effectiveness of board and senior management oversight of climate-related financial risks and should verify that board and senior management receive accurate and appropriate internal reporting on material climate-related financial risks in order to conduct this oversight.,
329da9ed-66aa-49b6-8634-0600465362a8,Attribute,56712262-2e98-4c4e-a841-91d0d624c980,51,,,,,,,,Paragraph,,,,,"Supervisors should maintain sufficiently frequent contact, as appropriate, with board and senior management to develop an understanding of, and assess the bank’s long-term approach to, addressing climate-related financial risks in a forward-looking manner. Where necessary, supervisors should challenge the bank on the assumptions made in setting strategies and business models.",
7c855028-0dcf-480d-bb37-87ba9e561cda,Attribute,56712262-2e98-4c4e-a841-91d0d624c980,52,,,,,,,,Paragraph,,,,,"Supervisors should determine that banks consider the potential impacts of climate-related risk drivers when developing and implementing their business strategies, including addressing the resiliency of their business models to any material climate-related financial risks over various time horizons and considering how these risks may impact their ability to achieve their business objectives.",
6e25ea85-0f94-4e2d-83c7-fb9477672040,Attribute,56712262-2e98-4c4e-a841-91d0d624c980,53,,,,,,,,Paragraph,,,,,"Supervisors should determine that banks adequately incorporate climate-related financial risks into their corporate governance and internal controls, including adopting appropriate policies, procedures and controls across the three lines of defence, equipping relevant functions with adequate resources and expertise for implementing business strategy and risk management frameworks, and performing regular reviews of the overall internal control framework and system.",
81f27649-34bb-4e10-962c-08f8852c78b9,Group,2a89f923-7716-42c0-b04c-94fc7e83b5a4,Principle 14,,,,,,,,Principle,,,"BCP 15, SRP 20, SRP 30",,"Supervisors should determine that banks can adequately identify, monitor and manage all material climate-related financial risks as part of their assessments of banks’ risk appetite and risk management frameworks.",Assess Risk Management is within Risk Appetite
55de8922-24ee-4b4e-9192-dfd3fe92dc05,Attribute,81f27649-34bb-4e10-962c-08f8852c78b9,54,,,,,,,,Paragraph,,,,,"Supervisors should review the extent to which banks regularly assess the materiality of climate-related financial risks, supported by appropriate key risk indicators and, where applicable, risk mitigating measures to effectively manage these risks.",
9c8e9862-63c6-428a-b7dd-98789d55b189,Attribute,81f27649-34bb-4e10-962c-08f8852c78b9,55,,,,,,,,Paragraph,,,,,"Supervisors should assess the extent to which material climate-related financial risks are included in banks’ risk management frameworks and risk appetite along with appropriate processes and procedures to identify, monitor and manage such risks. This may include ensuring that banks’ risk management frameworks take into account all material climate-related financial risks to which they are exposed and assessing whether banks’ data aggregation capabilities and internal reporting practices can facilitate identification and reporting of climate-related risk exposures, concentrations and emerging risks as well as banks’ ability to deploy a range of risk management approaches.",
4c7ffcd9-e3b3-438b-8754-e223b846348f,Group,2a89f923-7716-42c0-b04c-94fc7e83b5a4,Principle 15,,,,,,,,Principle,,,"BCP 17–25, Principles for sound liquidity risk management and supervision, Principles for the sound management of operational risk, Principles for operational resilience",,"Supervisors should determine the extent to which banks regularly identify and assess the impact of climate-related risk drivers on their risk profile and ensure that material climate-related financial risks are adequately considered in their management of credit, market, liquidity, operational, and other types of risk. Supervisors should determine that, where appropriate, banks apply climate scenario analysis.",Assess Integration across Risk Framework
336e2dca-ef0c-4ad2-a33e-41ce55472d81,Attribute,4c7ffcd9-e3b3-438b-8754-e223b846348f,56,,,,,,,,Paragraph,,,,,Supervisors should ensure that banks consider a range of mitigation options to manage and control material climate-related risks. Supervisors should also determine that banks consider climaterelated financial risks assessed as material over relevant horizons within their internal capital and liquidity adequacy assessments.,
d3d7e98f-f492-47b3-bbf7-c43b44bce57b,Attribute,4c7ffcd9-e3b3-438b-8754-e223b846348f,57,,,,,,,,Paragraph,,,,,"Where appropriate, supervisors should determine that banks have in place a scenario analysis programme that is proportionate to their size, business model and complexity, in order to assess the resilience of their business models and strategies to a range of plausible climate-related outcomes. As part of the assessment, supervisors should review and, where necessary, challenge model assumptions, methodologies and results.",
3e445b31-d996-4d97-8d99-076f78f4af48,Object,66cb600c-af58-4d60-945e-329615c92a92,"Responsibilities, powers and functions of supervisors",,,,,,,,Sub-section,,,,,,
30c06323-f26d-46bf-8b28-ccf18e1c413e,Group,3e445b31-d996-4d97-8d99-076f78f4af48,Principle 16,,,,,,,,Principle,,,"BCP 8, BCP 9, SRP 10, SRP 20",,"In conducting supervisory assessments of banks’ management of climate-related financial risks, supervisors should utilise an appropriate range of techniques and tools and adopt adequate follow-up measures in case of material misalignment with supervisory expectations.",Supervisory Scope
cace2af9-79d3-426b-b81a-a32b9550eb64,Attribute,30c06323-f26d-46bf-8b28-ccf18e1c413e,58,,,,,,,,Paragraph,,,,,"Supervisors should set expectations in a manner proportionate to the nature, scale and complexity of relevant banks’ activities.",
464e32bc-8915-4f53-b7f5-a5cd07ad82c6,Attribute,30c06323-f26d-46bf-8b28-ccf18e1c413e,59,6d68eef6-ed46-4eb8-9d4f-34275d4eee56,,,,,,,Paragraph,,,,,"To foster cross-border collaboration, home and host supervisors of cross-border banking groups should share information related to the climate risk resilience of banks and banking groups, leveraging existing frameworks for sharing information and undertaking collaborative work.",
6a2e23fe-4f8a-4b3e-b649-9514eafce029,Group,3e445b31-d996-4d97-8d99-076f78f4af48,Principle 17,,,,,,,,Principle,,,BCP 9,,Supervisors should ensure that they have adequate resources and capacity to effectively assess banks’ management of climate-related financial risks.,Supervisory Capacity
7532d053-3a89-4cce-923f-87f43dce1d14,Attribute,6a2e23fe-4f8a-4b3e-b649-9514eafce029,60,,,,,,,,Paragraph,,,,,"Supervisors should take regular stock of existing skills and projected requirements, taking into account relevant evolving market practices and supervisory practices in this landscape, and take timely measures to build adequate expertise in identified skill sets. Where aspects of climate-related risk assessments are outsourced, supervisors should maintain appropriate knowledge to ensure that the results of the outsourced analysis are credible and realistic.",
fadac1a6-4bc8-4393-8b2d-8a2c6dd574f6,Attribute,6a2e23fe-4f8a-4b3e-b649-9514eafce029,61,,,,,,,,Paragraph,,,,,Supervisors should engage a broad and diverse range of stakeholders to facilitate a collective understanding and measurement of climate-related financial risks and allow for optimisation of climate-dedicated resources.,
f736d18c-b8a6-4b30-939e-ae9980808aa4,Attribute,6a2e23fe-4f8a-4b3e-b649-9514eafce029,62,7b8fb1f6-2c1b-43cf-86c4-6df23da924ff,,,,,,,Paragraph,,,,,"Supervisors could use existing regulatory reports to assess the materiality of climate-related financial risks to banks. In case of data gaps, supervisors may collect additional information from banks such as sector exposures and banks’ internal reports.",
9c74cbbf-080a-4b8f-8170-b445291f659d,Group,3e445b31-d996-4d97-8d99-076f78f4af48,Principle 18,,,,,,,,Principle,,,Stress testing principles,,"Supervisors should consider using climate-related risk scenario analysis to identify relevant risk factors, size portfolio exposures, identify data gaps and inform the adequacy of risk management approaches. Supervisors may also consider the use of climate-related stress testing to evaluate a firm’s financial position under severe but plausible scenarios. Where appropriate, supervisors should consider disclosing the findings of these exercises.",Supervisory Stress Testing
d9bdeaf2-0218-4d09-bf0d-2a256c743ada,Attribute,9c74cbbf-080a-4b8f-8170-b445291f659d,63,,,,,,,,Paragraph,,,,,"Supervisors should clearly articulate their specific objectives for supervisory climate scenario analysis, which could include, for example: (i) exploring the impact of climate change and the transition to a low-carbon economy on banks’ strategies and the resiliency of their business models; (ii) identifying and assessing relevant climate-related risk drivers affecting individual banks or the banking system; (iii) facilitating information-sharing and identifying common data and methodological gaps and limitations in climate-related risk management; and (iv) assessing the adequacy of banks’ risk management frameworks, including their risk mitigation options.",
ff345e06-ad5c-48f8-8c7a-33af8efaab62,Attribute,9c74cbbf-080a-4b8f-8170-b445291f659d,64,,,,,,,,Paragraph,,,,,Supervisors may also consider the use of climate-related stress testing to test the adequacy of banks’ financial positions under severe yet plausible scenarios. It is recognised that these capabilities are expected to mature progressively over time as data and methodologies further develop.,
617fcedb-d293-4987-b88f-f929ce24c8d3,Attribute,9c74cbbf-080a-4b8f-8170-b445291f659d,65,,,,,,,,Paragraph,,,,,"In designing these supervisory exercises, supervisors should consider material climate-related financial risks, including physical and transition risks, that take into account the nature, scale and complexity of the banks within their jurisdiction. The scenarios used should incorporate a range of plausible climate pathways. Supervisors should consider a range of time horizons, from short- to longterm, depending on the objectives of the exercise. For instance, shorter time horizons may be useful to analyse the types of climate-related financial risks that could crystallise within traditional capital planning horizons and to assess their potential impact on regulatory capital, while longer horizons, which carry higher levels of uncertainty, may be useful to gauge exposure to structural changes in the economy or financial system or the distribution of risks.",
5ee5f0f1-04c3-4e83-9f46-e71949156a5d,Attribute,9c74cbbf-080a-4b8f-8170-b445291f659d,66,,,,,,,,Paragraph,,,,,"Supervisors should build sufficient capacity and expertise to conduct these exercises. Supervisors are encouraged to collaborate with a broad and diverse set of stakeholders, including the climate science community, to develop scenarios that can inform comprehensive assessments of climate-related financial risks, and should keep abreast of emerging practices in scenario design and implementation.",
5f0096a3-db85-4756-b2c5-bc5ffe6ae5a4,Attribute,9c74cbbf-080a-4b8f-8170-b445291f659d,67,,,,,,,,Paragraph,,,,,"As approaches continue to evolve, supervisors should recognise the limitations of their analyses when communicating their results or using them in supervisory assessments. Ongoing dialogue among supervisors and between supervisors and banks will contribute to the development of deeper insights on banks’ climate-related vulnerabilities and their strategies to mitigate climate-related financial risks.",
1dde960b-6b9f-4610-a725-c74c9a054a26,Attribute,9c74cbbf-080a-4b8f-8170-b445291f659d,68,,,,,,,,Paragraph,,,,,"Supervisors should take into account the level of uncertainty associated with scenarios when determining whether to disclose results. Supervisors may consider disclosing the results of these supervisory exercises at an appropriate level of aggregation and should include the appropriate level of detail on methodologies, assumptions, the level of uncertainty and key sensitivities when disclosing results.",
78916004-2731-4861-82cf-0f23c0d02732,Attribute,9c74cbbf-080a-4b8f-8170-b445291f659d,69,,,,,,,,Paragraph,,,,,"To foster information-sharing, cross-border collaboration and efficient resource utilisation, home and host supervisors are encouraged to leverage existing frameworks for cross-border banking groups, where possible, and to establish frameworks for communicating and coordinating these supervisory exercises with other relevant domestic and cross-jurisdictional authorities where this is likely to yield useful synergies. They are also encouraged to share best practices, the outcome of these supervisory exercises, subject to applicable legal constraints, and to use common scenarios where appropriate.",
