ID,TYPE,PARENT,NAME,SOURCE,TARGET,REFERENCE_MODEL_ID,TERM_ID,LABEL,,PROPERTIES:,Quant_Qual,Guidance,Title,Description
1208dfa1-c8d1-4b90-b452-3842220cd01b,Attribute,b580d94d-7eaf-4a3d-af56-e9f0ad37785d,1,,,,,,,,Quantitative,"Loans and advances, debt securities and equity instruments classified under the accounting portfolios in the banking book, not held for trading and not held for sale as defined in Annex V to Commission Implementing Regulation (EU) No 2021/451.","Loans and advances, debt securities and equity instruments not HfT eligible for GAR calculation",
7a855bd1-86b1-4da5-80f0-5e2c5ca9f592,Attribute,b580d94d-7eaf-4a3d-af56-e9f0ad37785d,2,,,,,,,,Quantitative,Exposures defined in point (c) and point (d) of paragraph 42 of Part 1 of Annex V to Commission Implementing Regulation (EU) No 2021/451.,Financial corporations,
163434f1-c527-47cd-9d85-215c6ebb3878,Attribute,b580d94d-7eaf-4a3d-af56-e9f0ad37785d,3,,,,,,,,Quantitative,Exposures defined in point (c) of paragraph 42 of Part 1 of Annex V to Commission Implementing Regulation (EU) No 2021/451.,Credit institutions,
a369ec68-498f-42fc-a263-2228fd396845,Attribute,b580d94d-7eaf-4a3d-af56-e9f0ad37785d,4,,,,,,,,Quantitative,Loans and advances defined in paragraph 32 of Part 1 of Annex V to Commission Implementing Regulation (EU) No 2021/451.,Loans and advances,
ea9cb235-d9ff-406a-a611-d8e5ed2539da,Attribute,b580d94d-7eaf-4a3d-af56-e9f0ad37785d,5,,,,,,,,Quantitative,Debt securities as defined in paragraph 31 of Part 1 of Annex V to Commission Implementing Regulation (EU) No 2021/451.,Debt securities,
19bfaecf-0abe-4b22-8dc3-abe5f8167edd,Attribute,b580d94d-7eaf-4a3d-af56-e9f0ad37785d,6,,,,,,,,Quantitative,Equity instruments as defined in Annex V to Commission Implementing Regulation (EU) No 2021/451.,Equity instruments,
876edbc4-00ae-4674-a58f-144fbd64c398,Attribute,b580d94d-7eaf-4a3d-af56-e9f0ad37785d,7,,,,,,,,Quantitative,Exposures to other financial corporations as defined in point (d) of paragraph 42 of Part 1 of Annex V to Commission Implementing Regulation (EU) No 2021/451.,Other financial corporations,
f32b0af0-f7b6-4ada-af69-a9ed4da68ba5,Attribute,b580d94d-7eaf-4a3d-af56-e9f0ad37785d,8,,,,,,,,Quantitative,Exposures to investment firms as defined in Article 4(2) of CRR.,Of which: investment firms,
86a4336b-7f8b-43fe-84d0-8072825802d9,Attribute,b580d94d-7eaf-4a3d-af56-e9f0ad37785d,9,,,,,,,,Quantitative,Loans and advances defined in paragraph 32 of Part 1 of Annex V to Commission Implementing Regulation (EU) No 2021/451,Loans and advances,
8b782f2f-8bbb-4661-933f-4fab947d3f69,Attribute,b580d94d-7eaf-4a3d-af56-e9f0ad37785d,10,,,,,,,,Quantitative,Debt securities as defined in paragraph 31 of Part 1 of Annex V to Commission Implementing Regulation (EU) No 2021/451.,Debt securities,
00f668ab-9c8d-4f35-8083-d46c2a5d0256,Attribute,b580d94d-7eaf-4a3d-af56-e9f0ad37785d,11,,,,,,,,Quantitative,Equity instruments as defined in Annex V to Commission Implementing Regulation (EU) No 2021/451.,Equity instruments,
08604a34-032c-49e7-8050-0603e949fbe4,Attribute,b580d94d-7eaf-4a3d-af56-e9f0ad37785d,12,,,,,,,,Quantitative,"Exposures to management companies as defined in Article 2(1), point (b) of Directive 2009/65/EC on the coordination of laws, regulations and administrative provisions relating to undertakings for collective investment in transferable securities (UCITS)",Of which: management companies,
97d94aba-3747-4131-bbe2-614de94710dd,Attribute,b580d94d-7eaf-4a3d-af56-e9f0ad37785d,13,,,,,,,,Quantitative,Loans and advances defined in paragraph 32 of Part 1 of Annex V to Commission Implementing Regulation (EU) No 2021/451,Loans and advances,
61c491cc-cbfe-4394-b28c-2885aab9c2ba,Attribute,b580d94d-7eaf-4a3d-af56-e9f0ad37785d,14,,,,,,,,Quantitative,Debt securities as defined in paragraph 31 of Part 1 of Annex V to Commission Implementing Regulation (EU) No 2021/451.,Debt securities,
f13e21f0-35c6-47b4-9589-76897ea23dd4,Attribute,b580d94d-7eaf-4a3d-af56-e9f0ad37785d,15,,,,,,,,Quantitative,Equity instruments as defined in Annex V to Commission Implementing Regulation (EU) No 2021/451.,Equity instruments,
a83554ac-2428-4b72-9123-68ee23d5d1fb,Attribute,b580d94d-7eaf-4a3d-af56-e9f0ad37785d,16,,,,,,,,Quantitative,Exposures to insurance undertakings as defined in Article 4(5) of CRR,Of which: insurance undertakings,
66cef8dd-f97d-48bf-ab01-4d87181c2154,Attribute,b580d94d-7eaf-4a3d-af56-e9f0ad37785d,17,,,,,,,,Quantitative,Loans and advances defined in paragraph 32 of Part 1 of Annex V to Commission Implementing Regulation (EU) No 2021/451,Loans and advances,
c6ac58c2-d87b-4382-a7b7-1b2ae5f76f56,Attribute,b580d94d-7eaf-4a3d-af56-e9f0ad37785d,18,,,,,,,,Quantitative,Debt securities as defined in paragraph 31 of Part 1 of Annex V to Commission Implementing Regulation (EU) No 2021/451.,Debt securities,
ce0434c8-2a23-4067-8b9d-5f577c6ca74f,Attribute,b580d94d-7eaf-4a3d-af56-e9f0ad37785d,19,,,,,,,,Quantitative,Equity instruments as defined in Annex V to Commission Implementing Regulation (EU) No 2021/451.,Equity instruments,
878ae78c-4483-4b99-b045-c18287dd04ff,Attribute,b580d94d-7eaf-4a3d-af56-e9f0ad37785d,20,,,,,,,,Quantitative,"Exposures to non-financial corporation as defined in point (e) of paragraph 42 of Part 1 of Annex V to Commission Implementing Regulation (EU) No 2021/451, which are subject to disclosure obligations under Directive 2014/95/EU (‘NFRD’).",Non-financial corporations (subject to NFRD disclosure obligations),
d2c61f09-ac2e-404c-95e0-cbe3779f325e,Attribute,b580d94d-7eaf-4a3d-af56-e9f0ad37785d,21,,,,,,,,Quantitative,Loans and advances defined in paragraph 32 of Part 1 of Annex V to Commission Implementing Regulation (EU) No 2021/451,Loans and advances,
7ca259d4-343e-4b8d-9b56-61803c6b7346,Attribute,b580d94d-7eaf-4a3d-af56-e9f0ad37785d,22,,,,,,,,Quantitative,Debt securities as defined in paragraph 31 of Part 1 of Annex V to Commission Implementing Regulation (EU) No 2021/451.,Debt securities,
4d1b347e-66f7-46b4-8985-2571d822af68,Attribute,b580d94d-7eaf-4a3d-af56-e9f0ad37785d,23,,,,,,,,Quantitative,Equity instruments as defined in Annex V to Commission Implementing Regulation (EU) No 2021/451.,Equity instruments,
b6732cef-14ae-4d5e-8eab-d54eda88b264,Attribute,b580d94d-7eaf-4a3d-af56-e9f0ad37785d,24,,,,,,,,Quantitative,"Loans and advances as defined in point (f) of paragraph 42 of Part 1 of Annex V to Commission Implementing Regulation (EU) No 2021/451. Credit institutions shall collect information from their counterparties bilaterally through the loan origination process, and the regular credit review and monitoring process.",Households,
3017cd16-ba41-4460-a5cf-e346788f9875,Attribute,b580d94d-7eaf-4a3d-af56-e9f0ad37785d,25,,,,,,,,Quantitative,"Loans collateralised by residential immovable property as defined in point (a) of paragraph 173 of Part 2 of Annex V to Commission Implementing Regulation (EU) No 2021/451. The taxonomy alignment of these exposures shall only be assessed following a simplified approach for the objective of climate change mitigation in accordance with the technical screening criteria for buildings, namely renovation and acquisition and ownership in accordance with points 7.2., 7.3., 7.4., 7.5, 7.6., and 7.7. respectively, of Annex I to Climate Delegated Act, based on the energy efficiency of the underlying collateral.",Of which: loans collateralised by residential immovable property,
b89f42f8-a9ba-4242-82d9-4b9163bccbdc,Attribute,b580d94d-7eaf-4a3d-af56-e9f0ad37785d,26,,,,,,,,Quantitative,"Loans that are granted to households with the purpose of renovating their house. The taxonomy alignment of these exposures shall only be assessed following a simplified approach for the objective of climate change mitigation in accordance with the technical screening criteria for buildings, namely renovation and acquisition and ownership in accordance with points 7.2., 7.3., 7.4., 7.5, 7.6., and 7.7. respectively, of Annex I to Climate Delegated Act, based on the energy efficiency la of the underlying collateral.",Of which: building renovation loans,
0955d25f-db57-4e7a-8992-6913b9685999,Attribute,b580d94d-7eaf-4a3d-af56-e9f0ad37785d,27,,,,,,,,Quantitative,"Motor vehicle loans as defined in point (b)(ii) of paragraph 173 of Part 2 of Annex V to Commission Implementing Regulation (EU) No 2021/451 and other loans granted for the acquisition of a motor vehicle assessed following a simplified approach for the objective of climate change mitigation in accordance with the technical screening criteria for financing, renting, leasing of vehicles in accordance with Section 6.5 of Annex I to Climate Delegated Act, based on the energy efficiency of the underlying vehicle.",Of which: motor vehicle loans,
5ee3aaf6-4e43-4a63-a4a2-456d4c764366,Attribute,b580d94d-7eaf-4a3d-af56-e9f0ad37785d,28,,,,,,,,Quantitative,The addition of rows 29 and 30.,Local governments financing,
45547177-4903-4076-b1e7-ede6b750b22a,Attribute,b580d94d-7eaf-4a3d-af56-e9f0ad37785d,29,,,,,,,,Quantitative,Loans granted by institutions to local government with the aim of funding the acquisition of their place of residence of households in the municipality.,Housing financing,
782a03df-c54d-4d46-a52a-e1efb089bb96,Attribute,b580d94d-7eaf-4a3d-af56-e9f0ad37785d,30,,,,,,,,Quantitative,Loans granted by institutions to local government with the aim of funding any assets other than the acquisition of their place of residence of households in the municipality.,Other local governments financing,
4dcc0367-eac1-4e03-9bce-34b87efc004c,Attribute,b580d94d-7eaf-4a3d-af56-e9f0ad37785d,31,,,,,,,,Quantitative,Collateral obtained by taking possession as defined in paragraph 341 of Part 2 of Annex V to Commission Implementing Regulation (EU) No 2021/451.,Collateral obtained by taking possession: residential and commercial immovable properties,
4bed13c8-ef2c-414b-8282-7b18469e2adf,Attribute,b580d94d-7eaf-4a3d-af56-e9f0ad37785d,32,,,,,,,,Quantitative,This row shall be equal to row 1 of this template.,Total GAR assets,
ca5f4a64-6ace-446c-96d8-f93e1e51c718,Group,7c80ea44-af05-42d5-9dff-7148ffbacd38,Assets excluded from the numerator for GAR calculation (covered in the denominator),,,,,,,,Quantitative,,,
d6299cbe-6fbd-4786-805c-af691ad0c613,Attribute,ca5f4a64-6ace-446c-96d8-f93e1e51c718,33,,,,,,,,Quantitative,"Exposures to non-financial corporation as defined in point (e) of paragraph 42 of Part 1 of Annex V to Commission Implementing Regulation (EU) No 2021/451, which are located in the EU and not subject to disclosure obligations under Directive 2014/95/EU (‘NFRD’).",EU Non-financial corporations (not subject to NFRD disclosure obligations),
83ed2c05-3ff5-478e-b62b-c1bf300899ef,Attribute,ca5f4a64-6ace-446c-96d8-f93e1e51c718,34,,,,,,,,Quantitative,Loans and advances defined in paragraph 32 of Part 1 of Annex V to Commission Implementing Regulation (EU) No 2021/451,Loans and advances,
63327c8e-5e7c-4462-91d6-971def1b1c30,Attribute,ca5f4a64-6ace-446c-96d8-f93e1e51c718,35,,,,,,,,Quantitative,Debt securities as defined in paragraph 31 of Part 1 of Annex V to Commission Implementing Regulation (EU) No 2021/451.,Debt securities,
de8bd709-fcc3-4fa2-86dc-979263035948,Attribute,ca5f4a64-6ace-446c-96d8-f93e1e51c718,36,,,,,,,,Quantitative,Equity instruments as defined in Annex V to Commission Implementing Regulation (EU) No 2021/451.,Equity instruments,
3e9ac62e-2b88-4627-a315-67ef6c03f3e9,Attribute,ca5f4a64-6ace-446c-96d8-f93e1e51c718,37,,,,,,,,Quantitative,"Exposures to non-financial corporation as defined in point (e) of paragraph 42 of Part 1 of Annex V to Commission Implementing Regulation (EU) No 2021/451, which are located outside the EU and not subject to disclosure obligations under Directive 2014/95/EU (‘NFRD’).",Non-EU Non-financial corporations (not subject to NFRD disclosure obligations),
cc25e2b9-2883-4353-aeba-313d606f965f,Attribute,ca5f4a64-6ace-446c-96d8-f93e1e51c718,38,,,,,,,,Quantitative,Loans and advances defined in paragraph 32 of Part 1 of Annex V to Commission Implementing Regulation (EU) No 2021/451,Loans and advances,
f9cfeb12-2f91-4dab-8ba4-05007747aa87,Attribute,ca5f4a64-6ace-446c-96d8-f93e1e51c718,39,,,,,,,,Quantitative,Debt securities as defined in paragraph 31 of Part 1 of Annex V to Commission Implementing Regulation (EU) No 2021/451.,Debt securities,
9a50324a-5bf8-479e-8684-497ead4d9dd4,Attribute,ca5f4a64-6ace-446c-96d8-f93e1e51c718,40,,,,,,,,Quantitative,Equity instruments as defined in Annex V to Commission Implementing Regulation (EU) No 2021/451.,Equity instruments,
f57a50b2-6d78-4d37-a189-eb9875d9362e,Attribute,ca5f4a64-6ace-446c-96d8-f93e1e51c718,41,,,,,,,,Quantitative,Derivatives not held for trading as defined in section ten of Part 1 of Annex V to Commission Implementing Regulation (EU) No 2021/451.,Derivatives,
2b019527-a6c5-43b4-b1bc-386163353ef2,Attribute,ca5f4a64-6ace-446c-96d8-f93e1e51c718,42,,,,,,,,Quantitative,‘Other demand deposits’ as defined in paragraph 3 of Part 2 of Annex V to Commission Implementing Regulation (EU) No 2021/451.,On demand interbank loans,
f34244c4-54b6-4f38-a847-32e5342c1d28,Attribute,ca5f4a64-6ace-446c-96d8-f93e1e51c718,43,,,,,,,,Quantitative,‘Cash on hand’ as defined in paragraph 1 of Part 2 of Annex V to Commission Implementing Regulation (EU) No 2021/451.,Cash and cash-related assets,
fbfd3d43-a343-4f7e-9f70-cb16c5029679,Attribute,ca5f4a64-6ace-446c-96d8-f93e1e51c718,44,,,,,,,,Quantitative,Other assets in the balance-sheet of the institution not included in the previous rows of this template or in rows 49 to 51 of this template.,"Other assets (e.g. Goodwill, commodities etc.)",
4f6e6074-8363-4c65-a6e2-64427d38340b,Attribute,ca5f4a64-6ace-446c-96d8-f93e1e51c718,45,,,,,,,,Quantitative,"This row shall be the sum of rows 32, 43 and 44 to 47 of this template",Total assets in the denominator (GAR),
3bccd649-99c8-46f6-aef9-37f5a9a80357,Group,7c80ea44-af05-42d5-9dff-7148ffbacd38,Other assets excluded from both the numerator and denominator for GAR calculation,,,,,,,,Quantitative,,,
d82fc8c4-0878-4c1b-b211-432c4ed6f714,Attribute,3bccd649-99c8-46f6-aef9-37f5a9a80357,46,,,,,,,,Quantitative,"General governments as defined in paragraph 42 of Part 1 of Annex V to Commission Implementing Regulation (EU) No 2021/451, excluding exposures included in rows 29 and 30 of this template.",Sovereigns,
240cb31f-0c72-4c26-ad79-aed2f481ab0c,Attribute,3bccd649-99c8-46f6-aef9-37f5a9a80357,47,,,,,,,,Quantitative,Exposures towards central banks.,Central banks exposure,
6e2494f8-6f74-40a6-a519-434a6f915096,Attribute,3bccd649-99c8-46f6-aef9-37f5a9a80357,48,,,,,,,,Quantitative,Financial assets held for trading or trading financial assets as defined in the applicable accounting principles.,Trading book,
5871e04a-7df2-488f-b700-0a218c4fd89f,Attribute,3bccd649-99c8-46f6-aef9-37f5a9a80357,49,,,,,,,,Quantitative,This row shall be the sum of rows 49 to 51 of this template.,Total assets excluded from numerator and denominator,
c2d8a834-002b-4e90-90f6-aa5646ab74ff,Attribute,3bccd649-99c8-46f6-aef9-37f5a9a80357,50,,,,,,,,Quantitative,This row shall be the sum of rows 48 and 52 of this template.,Total assets,
5e99a38c-efe2-423a-9459-788410ac1f08,Object,dc78c85a-756b-413a-8a9d-11f9456b2095,Template 8: GAR (%),,,,,,,,,,,
222f8bb9-0fe5-40a3-a802-152fb06cb1e6,Group,5e99a38c-efe2-423a-9459-788410ac1f08,Columns,,,,,,,,,,,
fc9c65d5-1710-4096-a101-a146d9565321,Attribute,222f8bb9-0fe5-40a3-a802-152fb06cb1e6,a,,,,,,,,Quantitative,"The proportion of the stock of assets funding taxonomy-relevant activities (i.e., eligible assets) in total stock of covered assets. The item shall be expressed as a percentage. The numerator of the KPI shall be the gross carrying amount of eligible assets funding taxonomy relevant sectors for the objective of climate change mitigation as defined in the instructions corresponding to column ‘b’ of Template 7. The denominator of the KPI shall be the gross carrying amount of covered assets as defined in the instructions corresponding to column ‘a’ of Template 7.",Proportion of assets funding taxonomy relevant sectors,
0fed7973-a70d-48e3-b507-2eba2bb973fe,Attribute,222f8bb9-0fe5-40a3-a802-152fb06cb1e6,b,,,,,,,,Quantitative,"The proportion of the stock of assets funding environmentally sustainable activities (i.e., aligned assets) in the stock of eligible assets. The item shall be expressed as a percentage. The numerator of the KPI shall be the gross carrying amount of eligible assets funding environmentally sustainable activities for the objective of climate change mitigation as defined in the instructions corresponding to column ‘c’ of
Template 7.
The denominator of the KPI shall be the gross carrying amount of covered
exposures as defined in the instructions corresponding to column ‘a’ of Template
7.",Of which: environmentally sustainable,
3bb3eb37-3c16-459e-86fd-a94622774ad1,Attribute,222f8bb9-0fe5-40a3-a802-152fb06cb1e6,c,,,,,,,,Quantitative,The proportion of the stock of assets categorised as specialised lending funding environmentally sustainable activities for the objective of climate change mitigation in the stock of assets funding environmentally sustainable activities. The item shall be expressed as a percentage. The numerator of the KPI shall be the gross carrying amount of assets as defined in the instructions corresponding to column ‘d’ of Template 7. The denominator of the KPI shall be the gross carrying amount of covered assets as defined in the instructions corresponding to column ‘a’ of Template 7,Of which: specialised lending,
6755c412-efcc-4cf6-9a7d-807bb855be7d,Attribute,222f8bb9-0fe5-40a3-a802-152fb06cb1e6,d,,,,,,,,Quantitative,Article 10 of Regulation (EU) 2020/852. The proportion of the stock of assets related to transitional activities for the objective of climate change mitigation in the stock of assets funding environmentally sustainable activities. The item shall be expressed as a percentage. The numerator of the KPI shall be the gross carrying amount of assets as defined in the instructions corresponding to column ‘e’ of Template 8. The denominator of the KPI shall be the gross carrying amount of covered assets as defined in the instructions corresponding to column ‘a’ of Template 7.,Of which: transitional,
69f8bd8d-6f01-4a12-9e4e-be37aa562f4e,Attribute,222f8bb9-0fe5-40a3-a802-152fb06cb1e6,e,,,,,,,,Quantitative,Article 16 of Regulation (EU) 2020/852. The proportion of the stock of assets related to enabling activities for the objective of climate change mitigation in the stock of assets funding environmentally sustainable activities. The item shall be expressed as a percentage. The numerator of the KPI shall be the gross carrying amount of assets as defined in the instructions corresponding to column ‘f’ of Template 7. The denominator of the KPI shall be the gross carrying amount of covered assets as defined in the instructions corresponding to column ‘a’ of Template 7.,Of which: enabling,
0a91df4e-855e-4c02-8be0-760db1218e17,Attribute,222f8bb9-0fe5-40a3-a802-152fb06cb1e6,f,,,,,,,,Quantitative,"The proportion of the stock of assets funding taxonomy-relevant activities (i.e., eligible assets) in total stock of covered assets. The item shall be expressed as a percentage. The numerator of the KPI shall be the gross carrying amount of eligible assets funding taxonomy relevant sectors for the objective of climate change adaptation as defined in the instructions corresponding to column ‘g’ of Template 7. The denominator of the KPI shall be the gross carrying amount of covered assets
as defined in the instructions corresponding to column ‘a’ of Template 7.",Proportion of assets funding taxonomy relevant sectors,
bb0cff79-9985-44ec-8155-30f834830be4,Attribute,222f8bb9-0fe5-40a3-a802-152fb06cb1e6,g,,,,,,,,Quantitative,"The proportion of the stock of assets funding environmentally sustainable activities (i.e., aligned assets) in the stock of eligible assets. The item shall be expressed as a percentage. The numerator of the KPI shall be the gross carrying amount of eligible assets funding environmentally sustainable activities for the objective of climate change adaptation as defined in the instructions corresponding to column ‘h’ of Template 7. The denominator of the KPI shall be the gross carrying amount of covered exposures as defined in the instructions corresponding to column ‘a’ of Template 7.",Of which: environmentally sustainable,
16976133-0ae9-4aa4-818c-f0b2f8e5fc1a,Attribute,222f8bb9-0fe5-40a3-a802-152fb06cb1e6,h,,,,,,,,Quantitative,The proportion of the stock of assets categorised as specialised lending funding environmentally sustainable activities for the objective of climate change adaptation in the stock of assets funding environmentally sustainable activities. The item shall be expressed as a percentage. The numerator of the KPI shall be the gross carrying amount of assets as defined in the instructions corresponding to column ‘i’ of Template 7. The denominator of the KPI shall be the gross carrying amount of covered assets as defined in the instructions corresponding to column ‘a’ of Template 7.,Of which: specialised lending,
806ceaaf-eed4-4f18-beaf-e9f2c17dee0e,Attribute,222f8bb9-0fe5-40a3-a802-152fb06cb1e6,i,,,,,,,,Quantitative,Article 11 of Regulation (EU) 2020/852. The proportion of the stock of assets related to adaptation activities for the objective of climate change adaptation in the stock of assets funding environmentally sustainable activities. The item shall be expressed as a percentage. The numerator of the KPI shall be the gross carrying amount of assets as defined in the instructions corresponding to column ‘j’ of Template 7. The denominator of the KPI shall be the gross carrying amount of covered assets as defined in the instructions corresponding to column ‘a’ of Template 7.,Of which: adaptation,
2d0ce1ac-d366-4f8a-b096-304f2f546217,Attribute,222f8bb9-0fe5-40a3-a802-152fb06cb1e6,j,,,,,,,,Quantitative,"Article 16 of Regulation (EU) 2020/852. The proportion of the stock of assets related to enabling activities for the objective of climate change adaptation in the stock of assets funding environmentally sustainable activities. The item shall be expressed as a percentage. The numerator of the KPI shall be the gross carrying amount of assets as defined in the instructions corresponding to column ‘k’ of Template 7. The denominator of the KPI shall be the gross carrying amount of covered assets
as defined in the instructions corresponding to column ‘a’ of Template 7.",Of which: enabling,
f769c612-9d5c-4b46-af70-cbf7c6a1eef6,Attribute,222f8bb9-0fe5-40a3-a802-152fb06cb1e6,k,,,,,,,,Quantitative,"The proportion of the stock of assets funding taxonomy-relevant activities (i.e., eligible assets) for the objectives of climate change mitigation and climate change adaptation, compared to the total stock of covered assets. The item shall be expressed as a percentage. The numerator of the KPI shall be the gross carrying amount of eligible assets funding taxonomy relevant sectors as defined in the instructions corresponding to column ‘l’ of Template 7. The denominator of the KPI shall be the gross carrying amount of covered assets as defined in the instructions corresponding to column ‘a’ of Template 7.",Proportion of assets funding taxonomy relevant sectors,
fc6117c1-e5bd-4874-94d2-4809576ac3de,Attribute,222f8bb9-0fe5-40a3-a802-152fb06cb1e6,l,,,,,,,,Quantitative,The proportion of the stock of assets funding environmentally sustainable activities for the objectives of climate change mitigation and adaptation in the stock of eligible assets. The item shall be expressed as a percentage. The numerator of the KPI shall be the gross carrying amount of eligible assets funding environmentally sustainable activities as defined in the instructions corresponding to column ‘m’ of Template 7. The denominator of the KPI shall be the gross carrying amount of covered exposures as defined in the instructions corresponding to column ‘a’ of Template 7.,Of which: environmentally sustainable,
15b53930-00c6-492c-ae7e-b51c65986cb7,Attribute,222f8bb9-0fe5-40a3-a802-152fb06cb1e6,m,,,,,,,,Quantitative,The proportion of the stock of assets categorised as specialised lending funding environmentally sustainable activities for the objectives of climate change mitigation and adaptation in the stock of assets funding environmentally sustainable activities. The item shall be expressed as a percentage. The numerator of the KPI shall be the gross carrying amount of assets as defined in the instructions corresponding to column ‘n’ of Template 7. The denominator of the KPI shall be the gross carrying amount of covered assets as defined in the instructions corresponding to column ‘a’ of Template 7.,Of which: specialised lending,
d26fbd7c-405e-4549-bfb6-a6de062d69cd,Attribute,222f8bb9-0fe5-40a3-a802-152fb06cb1e6,n,,,,,,,,Quantitative,Article 10 and Article 11 of Regulation (EU) 2020/852. The percentage shall correspond to column (d) and column (i).,Of which: transitional/adaptation,
6a03d5df-1837-4d18-a897-ae43f0b3b45f,Attribute,222f8bb9-0fe5-40a3-a802-152fb06cb1e6,o,,,,,,,,Quantitative,Article 16 of Regulation (EU) 2020/852. The percentage shall correspond to column (e) and column (j).,Of which: enabling,
bab4ea56-3d43-4427-a5e1-4e790ae097e7,Attribute,222f8bb9-0fe5-40a3-a802-152fb06cb1e6,p,,,,,,,,Quantitative,The proportion of total assets covered by the GAR. The item shall be expressed as a percentage. The numerator of the KPI shall be the gross carrying amount of the stock of covered assets as defined in the instructions corresponding to 1 of Template 7. The denominator of the KPI shall be the gross carrying amount of total assets on institutions’ balance sheet as defined in instructions corresponding to row 53 of Template 7.,Proportion of total assets covered,
1de06f85-34a4-44bf-aa39-7cb303820bba,Attribute,222f8bb9-0fe5-40a3-a802-152fb06cb1e6,q,,,,,,,,Quantitative,"The proportion of new assets (i.e., assets originated within the current disclosure period) funding taxonomy-relevant activities (i.e., eligible assets) for the objective of climate change mitigation in total new eligible assets (i.e. eligible assets originated within the current disclosure period). New assets shall be calculated net of repayments and other reductions. The item shall be expressed as a percentage. The numerator of the KPI shall be the gross carrying amount of eligible new assets funding taxonomy relevant sectors as defined in the instructions corresponding to column ‘b’ of Template 7. The denominator of the KPI shall be the gross carrying amount of new covered assets from those assets, as defined in the instructions corresponding to column ‘a’ of Template 7.",Proportion of new assets funding taxonomy relevant sectors,
8ae510f5-9f2d-452a-9ef7-44f7651996f0,Attribute,222f8bb9-0fe5-40a3-a802-152fb06cb1e6,r,,,,,,,,Quantitative,"Institutions shall disclose the proportion of new assets (i.e. assets originated within the current disclosure period) funding environmentally sustainable activities for the objective of climate change mitigation in total new eligible assets (i.e. eligible assets originated within the current disclosure period). New assets shall be calculated net of repayments and other reductions. The item shall be expressed as a percentage. The numerator of the KPI shall be the gross carrying amount of eligible new assets as defined in the instructions corresponding to column ‘c’ of Template 7. The denominator of the KPI shall be the gross carrying amount of new covered assets from those assets, as defined in the instructions corresponding to column ‘a’ of Template 7.",Of which: environmentally sustainable,
215df688-99ee-47ea-85ff-129fac1d7cc0,Attribute,222f8bb9-0fe5-40a3-a802-152fb06cb1e6,s,,,,,,,,Quantitative,"The proportion of new assets (i.e. assets originated within the current disclosure period) categorised as specialised lending funding environmentally sustainable activities for the objective of climate change mitigation in total new eligible assets (i.e. assets originated within the current disclosure period) funding environmentally sustainable activities. New eligible assets shall be calculated net of repayments and other reductions. The item shall be expressed as a percentage. The numerator of the KPI shall be the gross carrying amount of eligible new assets as defined in the instructions corresponding to column ‘d’ of Template 8. The denominator of the KPI shall be the gross carrying amount of new covered
assets from those assets, as defined in the instructions corresponding to column
‘a’ of Template 7.",Of which: specialised lending,
d267398a-c548-409a-9cd2-d31c99ed47ff,Attribute,222f8bb9-0fe5-40a3-a802-152fb06cb1e6,t,,,,,,,,Quantitative,"Article 10 of Regulation (EU) 2020/852. The proportion of the new assets (i.e. assets originated within the current disclosure period) related to transitional activities for the objective of climate change mitigation in total new eligible assets (i.e. assets originated within the current disclosure period) funding environmentally sustainable activities. New eligible assets shall be calculated net of repayments and other reductions. The item shall be expressed as a percentage. The numerator of the KPI shall be the gross carrying amount of eligible new assets as defined in the instructions corresponding to column ‘e’ of Template 8. The denominator of the KPI shall be the gross carrying amount of covered new assets from those assets, as defined in the instructions corresponding to column ‘a’ of Template 7.",Of which: transitional,
1562b892-1192-4b94-ad04-bdb7037043fe,Attribute,222f8bb9-0fe5-40a3-a802-152fb06cb1e6,u,,,,,,,,Quantitative,"Article 16 of Regulation (EU) 2020/852. The proportion of the new assets (i.e. assets originated within the current disclosure period) related to enabling activities for the objective of climate change mitigation in total new eligible assets (i.e. assets originated within the current disclosure period) funding environmentally sustainable activities. New eligible assets shall be calculated net of repayments and other reductions. The item shall be expressed as a percentage. The numerator of the KPI shall be the gross carrying amount of eligible new assets as defined in the instructions corresponding to column ‘f’ of Template 8. The denominator of the KPI shall be the gross carrying amount of covered new assets from those assets, as defined in the instructions corresponding to column ‘a’ of Template 7.",Of which: enabling,
7445e56a-b6c9-45b5-91e5-bc92b1b68115,Attribute,222f8bb9-0fe5-40a3-a802-152fb06cb1e6,v,,,,,,,,Quantitative,"The proportion of new assets (i.e. assets originated within the current disclosure period) funding activities covered by the EU Taxonomy for the objective of climate change adaptation in total new eligible assets (i.e. eligible assets originated within the current disclosure period). New assets shall be calculated net of repayments and other reductions. The item shall be expressed as a percentage. The numerator of the KPI shall be the gross carrying amount of eligible new assets funding taxonomy relevant sectors as defined in the instructions corresponding to column ‘g’ of Template 7. The denominator of the KPI shall be the gross carrying amount of new covered assets from those assets, as defined in the instructions corresponding to column ‘a’ of Template 7.",Proportion of new assets funding taxonomy relevant sectors,
