ID,TYPE,PARENT,NAME,SOURCE,TARGET,REFERENCE_MODEL_ID,TERM_ID,LABEL,,PROPERTIES:,Quant_Qual,Title,Guidance,Comments,Connected to other Frameworks,Footnotes,KPI,Unit of Measure,Example,Rationale,Alignment with Other Reporting Frameworks,EU Policy Reference,Disclosure Requirement,Other ESRS,CSRD,TCFD,Other Regulation,Text,EBA Pillar 3,EU Taxonomy,SFDR,Key DR Tag
0c5d8839-2817-440c-9627-cf6b6c6dc41e,Group,9216deab-da63-4905-aece-dd894e207454,All Indirect GHG emissions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a1cec457-10dd-462b-9241-6c517c34b976,Attribute,0c5d8839-2817-440c-9627-cf6b6c6dc41e,KPI,,,,,,,,,,,"calculate their GHG emissions in line with the GHG Protocol methodology or the ISO 14064-1:2018 standard and, where appropriate, with the Commission Recommendation 179/2013 for common methods on measuring GHG performance following a lifecycle approach (Organisation Environmental Footprint and Product Environmental Footprint). This will allow for aggregation and comparability across companies and jurisdictions;
indicate the third-party verification/assurance status that applies to their reported scope 1, scope 2 and scope 3 GHG emissions",,,"All indirect GHG emissions (not included in scope 2) that occur in the value chain of the reporting company, including both upstream and downstream emissions (Scope 3)",Metric tons CO2e,4 383 000 tCO2e,"For most companies, the majority of emissions occur indirectly from value chain activities. This KPI helps to gauge the thoroughness of companies’ accounting processes and to understand how companies are analysing their emissions footprints.","TCFD Metrics and Targets, CDP Climate Change Questionnaire, GRI 305, CDSB Framework, EMAS",2030 climate & energy framework,,,,,,,,,,
83f70f3b-7324-4015-8158-87523374ebf4,Group,0c5d8839-2817-440c-9627-cf6b6c6dc41e,Further guidance:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d9573ca1-dba7-4514-b839-f2cde52173f8,Attribute,83f70f3b-7324-4015-8158-87523374ebf4,1,,,,,,,,,,,Scope 3 should account for emissions from activities that occur “downstream” and “upstream” from the company’s own operations.,,,,,,,,,,,,,,,,,,
484e2110-d710-497c-8a6b-17a8ce410a88,Attribute,83f70f3b-7324-4015-8158-87523374ebf4,2,,,,,,,,,,,"Companies should not exclude any activity that would compromise the relevance of the reported Scope 3 GHG emissions inventory. The GHG Protocol Corporate Value Chain (Scope 3) Accounting and Reporting Standard and Annex H of ISO 14064-1:2018 provide criteria for determining relevance. Companies should explain any excluded categories in their Scope 3 GHG emissions disclosure. When SMEs are part of the value chain, companies are encouraged to support them in providing the required information.",,,,,,,,,,,,,,,,,,
bc9361e9-d835-4a8a-b114-85e1af4c856f,Group,9216deab-da63-4905-aece-dd894e207454,GHG absolute emissions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165f9c3b-b39f-4fdd-bf4f-90671ca0ad77,Attribute,bc9361e9-d835-4a8a-b114-85e1af4c856f,KPI,,,,,,,,,,,"calculate their GHG emissions in line with the GHG Protocol methodology or the ISO 14064-1:2018 standard and, where appropriate, with the Commission Recommendation 179/2013 for common methods on measuring GHG performance following a lifecycle approach (Organisation Environmental Footprint and Product Environmental Footprint). This will allow for aggregation and comparability across companies and jurisdictions;
indicate the third-party verification/assurance status that applies to their reported scope 1, scope 2 and scope 3 GHG emissions",,,GHG absolute emissions target,"Metric tons CO2e achieved or % reduction, from base year","20 % reduction in absolute emissions, equivalent to a 1 500 000 tCO2e reduction by 2025 from 2018 base year",Target setting provides direction and structure to environmental strategy. This KPI helps to understand companies' commitments to reducing emissions and whether the company has a goal towards which it is harmonising and focusing emissions-related efforts.,"TCFD Metrics and Targets, CDP Climate Change Questionnaire, GRI 103-2 and 305, CDSB Framework, SASB, EMAS",2030 climate & energy framework,,,,,,,,,,
15de004d-2689-4757-8b71-38bb11e78e97,Group,bc9361e9-d835-4a8a-b114-85e1af4c856f,Further guidance:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498543a3-1a49-4b14-ad50-e6098314a74d,Attribute,15de004d-2689-4757-8b71-38bb11e78e97,1,,,,,,,,,,,"Companies should describe whether their target(s) relate(s) to their Scope 1, Scope 2 and/or Scope 3 GHG emissions either in full or in part.",,,,,,,,,,,,,,,,,,
4905cc7b-5c70-4422-95f1-bf8da7348ad6,Attribute,15de004d-2689-4757-8b71-38bb11e78e97,2,,,,,,,,,,,Companies should describe the development of GHG emissions against the targets set (see Section 3.3 Outcomes).,,,,,,,,,,,,,,,,,,
135fef4f-50ca-422a-a460-d9a1cb26140d,Attribute,15de004d-2689-4757-8b71-38bb11e78e97,3,,,,,,,,,,,Companies should consider setting targets for 2025 or 2030 and review them every five years. They may also consider setting a target for 2050 to align with the Paris Agreement.,,,,,,,,,,,,,,,,,,
a67a4c90-74e0-4d9b-a36c-2c9dd1130db5,Attribute,15de004d-2689-4757-8b71-38bb11e78e97,4,,,,,,,,,,,"Companies should, where appropriate, consider disclosing GHG emissions targets by country or region (including the EU), by business activity, and by subsidiary.",,,,,,,,,,,,,,,,,,
148de0b7-56fd-4a5a-bc00-24e259eaec5b,Attribute,15de004d-2689-4757-8b71-38bb11e78e97,5,,,,,,,,,,,"Companies may consider disclosing an additional intensity target expressed in metric tons CO2e per business metric or % reduction of intensity metric, from base year (e.g. 8 % reduction in relative emissions, equivalent to a reduction of 350 tCO2e per EUR 1 million turnover by 2025 from 2018 base year).",,,,,,,,,,,,,,,,,,
d7b653f0-e931-4275-b769-c6bb5d56498b,Group,f1ca8fe9-bb63-413b-b874-8f9d357ce1d7,Energy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95020f1e-da56-4b49-b32b-68e353eebcd5,Group,d7b653f0-e931-4275-b769-c6bb5d56498b,Total energy consumption,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f5422690-99c3-4ccd-ae25-00a61e747ce1,Attribute,95020f1e-da56-4b49-b32b-68e353eebcd5,KPI,,,,,,,,,,,,,,Total energy consumption and/or production from renewable and non-renewable sources,MWh,"292 221 MWh consumed from renewable sources;

1 623 453 MWh consumed from non-renewable sources",Energy consumption and production accounts for an important proportion of GHG emissions.,"TCFD Metrics and Targets, CDP Climate Change Questionnaire, GRI 302, CDSB Framework, SASB, EMAS",2030 climate & energy framework; Energy Efficiency Directive,,,,,,,,,,
0833e253-e01d-4e06-8335-3c95b063bfb8,Group,95020f1e-da56-4b49-b32b-68e353eebcd5,Further guidance:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7b1bc0dd-cfa9-4001-b1e3-5d7ee585fbd3,Attribute,0833e253-e01d-4e06-8335-3c95b063bfb8,1,,,,,,,,,,,Fuels consumed as feedstock are not combusted for energy purposes and should not be included in calculations for this indicator.,,,,,,,,,,,,,,,,,,
e6e28057-01ee-48ca-a96b-afe70159597f,Attribute,0833e253-e01d-4e06-8335-3c95b063bfb8,2,,,,,,,,,,,"Include a breakdown of the different sources of renewable energy. Renewable sources of energy are those that can be naturally replenished on a human timescale, such as wind, solar, hydro, geothermal, biomass, etc. This definition excludes all fossil fuels (coal, oil, natural gas) and nuclear fuels. Waste energy should not be included if it is derived from fossil fuels (24)",,(24)  Definition of “renewable energy” from the CDP Climate Change Reporting Guidance 2018,,,,,,,,,,,,,,,,
9336a2e2-1a09-434b-8687-ffc9a1565cb4,Attribute,0833e253-e01d-4e06-8335-3c95b063bfb8,3,,,,,,,,,,,"When disclosing non-renewable sources of energy, make a distinction between low carbon sources and other sources of non-renewable energy.",,,,,,,,,,,,,,,,,,
ea595fb3-864b-4540-ba58-64ece1e88539,Group,d7b653f0-e931-4275-b769-c6bb5d56498b,Energy efficiency target,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2ab43f91-3e52-4633-ad51-7d30d96e0f8f,Attribute,ea595fb3-864b-4540-ba58-64ece1e88539,KPI,,,,,,,,,,,,,,Energy efficiency target,Percentage,"6,5 % improvement by 2025 from 2018 base year for product, output or activity.","This KPI helps data users understand the companies’ ambition to use energy more efficiently, which can reduce its energy costs and lower GHG emissions. It provides further background as to how the company aims to achieve its emissions reduction targets.","TCFD Metrics and Targets, CDP Climate Change Questionnaire, GRI 103-2 and 302, SASB, EMAS",2030 climate & energy framework; Energy Efficiency Directive,,,,,,,,,,
8e155e63-5b1f-4033-9210-996ee1ac15e7,Group,ea595fb3-864b-4540-ba58-64ece1e88539,Further guidance:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7ff1b77b-6ff8-40ce-af4a-9fa0a9c7f064,Attribute,8e155e63-5b1f-4033-9210-996ee1ac15e7,1,,,,,,,,,,,Companies should describe progress against the energy targets set (see Section 3.3 Outcomes).,,,,,,,,,,,,,,,,,,
0dce032c-1d02-47ba-b4c4-84406a9d4a6b,Group,d7b653f0-e931-4275-b769-c6bb5d56498b,Renewable energy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecc1f5d6-6551-46c5-b020-0b110a1e54f0,Attribute,0dce032c-1d02-47ba-b4c4-84406a9d4a6b,KPI,,,,,,,,,,,,,,Renewable energy consumption and/or production target,% increase of the proportion of renewable energy consumed / produced from base year,13 % increase of the proportion of renewable energy consumed by 2025 from 2018 base year,This KPI helps data users understand the companies’ ambition to produce or consume energy with lower GHG emissions.,"TCFD Metrics and Targets, CDP Climate Change Questionnaire, GRI 103-2 and 302, EMAS",2030 climate & energy framework; Renewable Energy Directive,,,,,,,,,,
5f8a45a4-fc25-442c-9f20-4fde8220bd4b,Group,0dce032c-1d02-47ba-b4c4-84406a9d4a6b,Further guidance:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
916ab305-0d37-4b0b-b11f-2ce97c733ff3,Attribute,5f8a45a4-fc25-442c-9f20-4fde8220bd4b,1,,,,,,,,,,,Companies should describe progress against the energy targets set (see Section 3.3 Outcomes).,,,,,,,,,,,,,,,,,,
bbdb9b77-f7f0-48dc-8a55-f667509de06f,Group,f1ca8fe9-bb63-413b-b874-8f9d357ce1d7,Physical Risks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0d86ea6e-de91-4eec-9749-53c1a9cfef94,Group,bbdb9b77-f7f0-48dc-8a55-f667509de06f,Physical climate risks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
851ad780-b25d-42c5-8fea-5423b36715ad,Attribute,0d86ea6e-de91-4eec-9749-53c1a9cfef94,KPI,,,,,,,,,,,,,,Assets committed in regions likely to become more exposed to acute or chronic physical climate risks,Percentage,15 % of book value of exposed real assets,Extreme weather events can result in interruptions to or limitations on production capacity or early curtailment of operating facilities. The value of assets in areas exposed to increased weather informs the potential implications for asset valuation. It is important to observe this KPI in conjunction with disclosures regarding the company’s adaptation strategies and policies.,"TCFD Metrics and Targets, all 450a.1 SASB codes within select industries",EU Adaptation Strategy,,,,,,,,,,
9e5a58b6-e128-47e1-b630-7c6d61d342bf,Group,0d86ea6e-de91-4eec-9749-53c1a9cfef94,Further guidance:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
996e4007-4a9a-4673-8b98-0c5f5aab819e,Attribute,9e5a58b6-e128-47e1-b630-7c6d61d342bf,1,,,,,,,,,,,Companies are advised to disclose the sources or methodology they have used to identify regions more exposed to physical climate-related risks.,,,,,,,,,,,,,,,,,,
9b2333a9-025a-455a-99fb-a5f107a65a0e,Group,f1ca8fe9-bb63-413b-b874-8f9d357ce1d7,Products and services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55bd2d82-c810-4e3b-8453-37d422b8d2bc,Group,9b2333a9-025a-455a-99fb-a5f107a65a0e,Products and services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135b79b6-9ab5-457d-85a8-793ca3cfa5f7,Attribute,55bd2d82-c810-4e3b-8453-37d422b8d2bc,KPI,,,,,,,,,,,,,,"Percent turnover in the reporting year from products or services associated with activities that meet the criteria for substantially contributing to mitigation of or adaptation to climate change as set out in the Regulation on the establishment of a framework to facilitate sustainable investment (EU taxonomy).

And / or

Percent investment (CapEx) and/or expenditures (OpEx) in the reporting year for assets or processes associated with activities that meet the criteria for substantially contributing to mitigation of or adaptation to climate change as set out in the Regulation on the establishment of a framework to facilitate sustainable investment (EU taxonomy).",Percentage,"12,5 % (turnover) from products or services associated with activities that substantially contribute to mitigation of or adaptation to climate change

8 % (CapEx) in products associated with activities that substantially contribute to mitigation of or adaptation to climate change",These KPIs provide useful information to investors who are interested in companies whose products and services substantially contribute to mitigation of or adaptation to climate change whilst not significantly harming any other of the EU’s environmental objectives.,,"Proposed Regulation on the establishment of a framework to facilitate sustainable investment

Commission action plan on financing sustainable growth",,,,,,,,,,
1a07338d-4fc3-4114-8e6a-c962e0c378fa,Group,55bd2d82-c810-4e3b-8453-37d422b8d2bc,Further guidance:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f13e7fef-e626-4007-8117-d947b8df9561,Attribute,1a07338d-4fc3-4114-8e6a-c962e0c378fa,1,,,,,,,,,,,"Companies should report on this indicator if and when the proposed Regulation on the establishment of a framework to facilitate sustainable investment (EU taxonomy) is approved. In assessing whether an activity substantially contributes to the two EU objectives of mitigation of or adaptation to climate change while not significantly harming any other of the EU’s environmental objectives, companies should take account of all relevant criteria and conditions set out in the Regulation.",,,,,,,,,,,,,,,,,,
f106b112-52ac-49bf-be95-eb8803e2f815,Group,f1ca8fe9-bb63-413b-b874-8f9d357ce1d7,Green Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f81a9a18-6ae0-48f5-9902-ec73185be0f5,Group,f106b112-52ac-49bf-be95-eb8803e2f815,Green Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a76298fe-af08-4bec-b482-c02bc8f314fc,Attribute,f81a9a18-6ae0-48f5-9902-ec73185be0f5,KPI,,,,,,,,,,,,,,"Climate-related Green Bond Ratio:

Total amount of green bonds outstanding (at year-end) divided by (a 5-year rolling average of) total amount of bonds outstanding

and / or,

Climate-related Green Debt Ratio:

Total amount of all green debt instruments outstanding (at year-end) divided by (a 5-year rolling average of) total amount of all debt outstanding.",Percentage,20 % of bonds,This KPIs helps companies communicate how their low-carbon transition plan is supported by debt financing activities and how capital is raised for existing and new projects with climate benefits.,"ISO/CD 14030-1

Green bonds -- Environmental performance of nominated projects and assets (DRAFT)",Commission action plan on financing sustainable growth,,,,,,,,,,
445adff6-e1b1-495a-a49d-592ece032efc,Group,f81a9a18-6ae0-48f5-9902-ec73185be0f5,Further guidance:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8cb0a7fb-4e07-49c2-8142-e3e3b01f522c,Attribute,445adff6-e1b1-495a-a49d-592ece032efc,1,,,,,,,,,,,"The total amount of green bonds or green debt should only include bonds and debt instruments issued according to a potential EU Green Bond Standard if and when such a standard is approved, or according to any other broadly recognised green bond framework, such as the Green Bond Principles and the Green Loan Principles. Companies should specify the green bond framework applied.",,,,,,,,,,,,,,,,,,
7581bfa3-32ec-49d5-b075-0963ebbb38c5,Attribute,445adff6-e1b1-495a-a49d-592ece032efc,2,,,,,,,,,,,"For bond issuers that have issued bonds that are not listed instruments (e.g., as private placements), the breakdown of listed and unlisted should be disclosed.",,,,,,,,,,,,,,,,,,
a6a18e23-7513-473b-bdfa-a2ffade57f5f,Attribute,445adff6-e1b1-495a-a49d-592ece032efc,3,,,,,,,,,,,Companies should also consider providing future targets related to these KPIs.,,,,,,,,,,,,,,,,,,
b45a7089-6f9e-4a24-9247-151df4f81efd,Group,f1ca8fe9-bb63-413b-b874-8f9d357ce1d7,Additional Considerations:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fa85cbc1-7512-4501-a8ef-fc8530ef7a32,Attribute,b45a7089-6f9e-4a24-9247-151df4f81efd,1,,,,,,,,,,,"Sector-specific indicators relevant for the particular industry. Companies from sectors including but not limited to energy, transportation, materials, real estate, and agriculture should refer to the TCFD’s supplemental guidance for non-financial groups and other climate-related reporting frameworks to ensure comparability of reported KPIs across sectors and companies (25)",,"(25)  TCFD (2017): Implementing the Recommendations of the Task-Force on Climate-related Financial Disclosures, https://www.fsb-tcfd.org/wp-content/uploads/2017/06/FINAL-TCFD-Annex-062817.pdf Other reporting standards and frameworks providing industry-specific KPIs on climate-related issues include the CDP Climate Change, Water Security and Forests Questionnaires, the GRI 305: Emissions 2016 and GRI 302: Energy 2016 standards or the SASB industry standards.",,,,,,,,,,,,,,,,
ceb4e22e-8535-4f26-9acf-78a846e63bfd,Attribute,b45a7089-6f9e-4a24-9247-151df4f81efd,2,,,,,,,,,,,"Indicators on related environmental issues. Companies whose business models are dependent on natural capitals threatened by climate change may need to disclose indicators related to those natural capitals (e.g. water, soil productivity or biodiversity). Companies with adverse impacts on the climate as a result of land-use change including deforestation and forest degradation should consider disclosing indicators on these matters (26)",,(26)  Additional guidance can be found in The Natural Capital Protocol Toolkit https://naturalcapitalcoalition.org/protocol-toolkit/ and in the Commission Recommendation 179/2013 for common methods on measuring GHG performance following a lifecycle approach (Organisation Environmental Footprint and Product Environmental Footprint).,,,,,,,,,,,,,,,,
0804a73c-64bf-48bb-a5b9-1067bd64dbd4,Attribute,b45a7089-6f9e-4a24-9247-151df4f81efd,3,,,,,,,,,,,"Indicators on related human capital and social issues, such as training and recruitment of employees.",,,,,,,,,,,,,,,,,,
7d597519-e465-40a4-8a19-1b4dba374e53,Attribute,b45a7089-6f9e-4a24-9247-151df4f81efd,4,,,,,,,,,,,"Indicators related to opportunities. Companies engaging with a transition to a low-carbon and climate-resilient economy, aligned with key EU policies (27), carrying out climate change mitigation / adaptation activities that could translate into opportunities for the company should consider disclosing KPIs that reflect such efforts. Examples of these could be revenues from low-carbon products, revenues from product or services applying to the circular economy model, and R&D expenditures in circular economy production.",,"(27)  Such as the Circular Economy Package, the Renewable Energy Directive, the Energy Efficiency Directive, the EU Emission Trading Scheme or the Clean Transport Package. For more details, see https://ec.europa.eu/clima/policies/strategies/2050_en",,,,,,,,,,,,,,,,
18450a5c-fc58-407f-972e-69a620cb6b77,Layer,,ESRS E1 - Climate Change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3d8c4428-0a82-4ba7-af49-e940a573bb1b,Object,18450a5c-fc58-407f-972e-69a620cb6b77,Governance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0fb5b1ab-39c6-406b-92c4-16e9fb33baf2,Group,3d8c4428-0a82-4ba7-af49-e940a573bb1b,Disclosure requirement related to ESRS 2 GOV-3 Integration of sustainability-related performance in incentive schemes,"5af49c2c-3ff5-4628-be10-4360013c40b7,7fa7efbb-766e-49ec-8e1b-5a732304c5b6",,,,,,,,,,,,,,,,,,,GOV-3,ESRS 2 GOV-3,Art. 19a §2 (e),Governance – Recommended disclosure b); Metrics and Targets – Recommended disclosure (a),"Commission, Guidelines on nonfinancial reporting: Supplement on reporting climate-related information (2019), Recommended disclosures and further guidance 3.2; CDP, Questionnaire (2021), C1.3; IFRS S2 §5 (f) and §21 (g)",,,,,
6a79b0c9-13fa-4c9f-b024-2318e7275ba2,Attribute,0fb5b1ab-39c6-406b-92c4-16e9fb33baf2,12,,,,,,,,,,,,,,,,,,,,GOV-3,"ESRS 2 GOV-3, ESRS E1-4",,,,"The undertaking shall disclose whether the performance of members of the administrative, management and supervisory bodies has been assessed against the GHG emission reduction targets reported under Disclosure Requirement E1-4.",,,,
7c12efec-dcdb-46cd-b946-1126bb5a7f88,Object,18450a5c-fc58-407f-972e-69a620cb6b77,Strategy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66fcfee8-4c6e-434f-9f02-c93b83eceb69,Group,7c12efec-dcdb-46cd-b946-1126bb5a7f88,Disclosure Requirement E1-1 – Transition plan for climate change mitigation,743e65b8-3187-4b93-99af-7c9989148a9c,,,,,,,,,,,,,,,,,,,E1-1,,Art. 19a §2 (a) (iii),Strategy – Recommended disclosure (b),"EU Climate Law; Climate Benchmark Regulation, Article 2, 12.1 and 12.2; IFRS S2 §8 (a) and §13",,Template 1,,,
6243a817-b7e9-4bd5-96cd-7c6319f596f1,Attribute,66fcfee8-4c6e-434f-9f02-c93b83eceb69,13,,,,,,,,,,,,,,,,,,,,E1-1,,,,"EU Climate Law, Article 2 (1); EU Climate Benchmark Regulation, Article 2.",The undertaking shall disclose its transition plan for climate change mitigation.,,,,
9e60c7f6-596c-4bbd-8149-f247c8cf7f2f,Attribute,66fcfee8-4c6e-434f-9f02-c93b83eceb69,14,,,,,,,,,,,,,,,,,,,,E1-1,,,,,"The objective of this Disclosure Requirement is to enable an understanding of the undertaking’s past, current, and future mitigation efforts to ensure that its strategy and business model(s) are compatible with the transition to a sustainable economy, and with the limiting of global warming to 1.5 °C in line with the Paris Agreement and with the objective of achieving climate neutrality by 2050 and, where relevant, the undertaking’s exposure to coal, oil and gas-related activities.",,,,
9dc3f860-c480-4e1d-a81d-b720caf64b49,Group,66fcfee8-4c6e-434f-9f02-c93b83eceb69,15,,,,,,,,,,,,,,,,,,,,E1-1,,,,,The information required by paragraph 13 shall include:,,,,
2dc0b9b8-8f7d-4dc8-a998-01e06114bd26,Attribute,9dc3f860-c480-4e1d-a81d-b720caf64b49,a,,,,,,,,,,,,,,,,,,,,E1-1,ESRS E1-4,,,,"by reference to GHG emission reduction targets (as required by Disclosure Requirement E1-4), an explanation of how the undertaking’s targets are compatible with the limiting of global warming to 1.5°C in line with the Paris Agreement;",,,,
9ad1d9ff-7a8b-4a08-aaa9-8de2d12ac2a9,Attribute,9dc3f860-c480-4e1d-a81d-b720caf64b49,b,,,,,,,,,,,,,,,,,,,,E1-1,ESRS E1-4,,,,"by reference to GHG emission reduction targets (as required by Disclosure Requirement E1-4) and the climate change mitigation actions (as required by Disclosure Requirement E1-3), an explanation of the decarbonisation levers identified, and key actions planned, including changes in the undertaking’s product and service portfolio and its adoption of new technologies;",,,,
043ff907-dc48-486e-8536-66d8a5f8ea98,Attribute,9dc3f860-c480-4e1d-a81d-b720caf64b49,c,,,,,,,,,,,,,,,,,,,,E1-1,ESRS E1-3,,,,"by reference to the climate change mitigation actions (as required by Disclosure Requirement E1-3), an explanation of the undertaking’s investments and funding supporting the implementation of the transition plan;",,,,
ea921959-dd16-4e71-92bd-63a43b4b0e45,Attribute,9dc3f860-c480-4e1d-a81d-b720caf64b49,d,,,,,,,,,,,,,,,,,,,,E1-1,,,,,"a qualitative assessment of the potential locked-in GHG emissions from the undertaking’s key assets and products. This shall include an explanation of if and how these emissions may jeopardise the achievement of the undertaking’s GHG emission reduction targets and drive transition risk, and if applicable, an explanation of the undertaking’s plans to manage its GHG-intensive and energy-intensive assets and products;",,,,
441da17a-56de-463a-a5ad-c80ff70d1df0,Attribute,9dc3f860-c480-4e1d-a81d-b720caf64b49,e,,,,,,,,,,,,,,,,,,,,E1-1,,,,,"if applicable, an explanation of the undertaking’s objective for aligning its economic activities (revenues) with the Taxonomy Regulation (EU) 2020/852 including any delegated regulations related to climate change mitigation and adaptation and its plans for future Taxonomy alignment (revenues, CapEx and CapEx plans);",,Taxonomy Alignment plans,,
2bf457f0-0484-48a0-a22f-dff1d7dd4969,Attribute,9dc3f860-c480-4e1d-a81d-b720caf64b49,f,,,,,,,,,,,,,,,,,,,,E1-1,,,,"Climate Benchmark Regulation, Articles 12.1 (d) to (g) and 12.2",a disclosure on whether or not the undertaking is excluded from the EU Paris-aligned Benchmarks;,Template 1,,,
595a605b-97a4-4b50-99cd-34f0f26ad484,Attribute,9dc3f860-c480-4e1d-a81d-b720caf64b49,g,,,,,,,,,,,,,,,,,,,,E1-1,,,,,"an explanation of how the transition plan is embedded in and aligned with the undertaking’s overall business strategy and financial planning and whether it is approved by its administrative, management and supervisory bodies; and",,,,
f16a1f4f-e881-44f7-b34f-9ffe86f73dda,Attribute,9dc3f860-c480-4e1d-a81d-b720caf64b49,h,,,,,,,,,,,,,,,,,,,,E1-1,,,,,an explanation of the undertaking’s progress in implementing the transition plan.,,,,
79666612-63f9-407e-87fb-58d3567c4617,Attribute,66fcfee8-4c6e-434f-9f02-c93b83eceb69,16,,,,,,,,,,,,,,,,,,,,E1-1,,,,,"In case the undertaking does not have a transition plan in place, it shall indicate whether and, if so, when it will adopt a transition plan.",,,,
24687321-b06b-446c-9663-75e78b16a095,Group,7c12efec-dcdb-46cd-b946-1126bb5a7f88,"Disclosure Requirement related to ESRS 2 SBM-3 – Material impacts, risks and opportunities and their interaction with strategy and business model(s)","33f6c0ba-12b3-4415-80b2-3a6feed08ed0,36058f69-8afa-4f8e-9e23-fc02cd6805e9",,,,,,,,,,,,,,,,,,,SBM-3,,Art. 19a 2 §2 (a) (i),Strategy – Recommended disclosure (a); Strategy – Recommended disclosure (c),"Commission, Guidelines on nonfinancial reporting: Supplement on reporting climate-related information (2019), Recommended disclosures and further guidance 3.1; IFRS S2 §8 (e) and §15",,,,,
3a8d432f-da7a-4141-bf23-4bf2e93b0a83,Group,24687321-b06b-446c-9663-75e78b16a095,17,,,,,,,,,,,,,,,,,,,,SBM-3,,,,,The undertaking shall describe the resilience of its strategy and business model(s) in relation to climate change. This description shall include:,,,,
85d3c0c9-cb73-4d26-8b54-7522931cdf2c,Attribute,3a8d432f-da7a-4141-bf23-4bf2e93b0a83,a,,,,,,,,,,,,,,,,,,,,SBM-3,,,,,the scope of the resilience analysis;,,,,
2fe4e453-6f9d-4f0a-9d3b-f27b12202b91,Attribute,3a8d432f-da7a-4141-bf23-4bf2e93b0a83,b,36058f69-8afa-4f8e-9e23-fc02cd6805e9,,,,,,,,,,,,,,,,,,,SBM-3,ESRS 2 IRO-1,,Strategy – Recommended disclosure (c),,"how the resilience analysis has been conducted, including the use of climate scenario analysis as referenced in the Disclosure Requirement related to [draft] ESRS 2 IRO1 below and the related application requirement paragraphs; and",,,,
38d5299c-3595-441f-afbc-1934b4b35387,Attribute,3a8d432f-da7a-4141-bf23-4bf2e93b0a83,c,36058f69-8afa-4f8e-9e23-fc02cd6805e9,,,,,,,,,,,,,,,,,,,SBM-3,,,Strategy – Recommended disclosure (c),,the results of the resilience analysis including the results from the use of scenario analysis.,,,,
ac4fb4e6-25c0-4aaf-aded-f087a6db6ed1,Object,18450a5c-fc58-407f-972e-69a620cb6b77,"Impact, risk and opportunity management",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57c61f79-adea-4ec1-b4f1-d6edaeaaa35c,Group,ac4fb4e6-25c0-4aaf-aded-f087a6db6ed1,"Disclosure requirement related to ESRS 2 IRO-1 – Description of the processes to identify and assess material climate-related impacts, risks and opportunities","33f6c0ba-12b3-4415-80b2-3a6feed08ed0,743e65b8-3187-4b93-99af-7c9989148a9c,13b6f3bf-579e-458d-89ee-dd3af6133e2c",,,,,,,,,,,,,,,,,,,IRO-1,,Art. 19a §2 (e) (ii) and (f),Strategy – Recommended disclosure (a); Strategy – Recommended disclosure (b); Risk Management – Recommended disclosure (a),"Commission, Guidelines on nonfinancial reporting: Supplement on reporting climate-related information (2019), Recommended disclosures and further guidance 3.4; IFRS S2 §8 (a), §9, §12, §16 and §17; CDP, Questionnaire (2021), C2.1, C2.3 and C2.4",,,,,
49ad97dd-1940-4590-a73f-560701a3df40,Group,57c61f79-adea-4ec1-b4f1-d6edaeaaa35c,18,,,,,,,,,,,,,,,,,,,,IRO-1,,,,,"The undertaking shall describe the process to identify and assess climate-related impacts, risks and opportunities. This description shall include:",,,,
57d76a4a-bc4a-453c-b1f4-982beb4c9858,Attribute,49ad97dd-1940-4590-a73f-560701a3df40,a,,,,,,,,,,,,,,,,,,,,IRO-1,ESRS E1-6,,,,"impacts on climate change, in particular, the undertaking’s GHG emissions (as required by Disclosure Requirement ESRS E1-6);",,,,
