ID,TYPE,PARENT,NAME,SOURCE,TARGET,REFERENCE_MODEL_ID,TERM_ID,LABEL,,PROPERTIES:,Quant_Qual,Title,Guidance,Comments,Connected to other Frameworks,Footnotes,KPI,Unit of Measure,Example,Rationale,Alignment with Other Reporting Frameworks,EU Policy Reference,Disclosure Requirement,Other ESRS,CSRD,TCFD,Other Regulation,Text,EBA Pillar 3,EU Taxonomy,SFDR,Key DR Tag,Comments/Description,Category
4524d981-8f1a-4b4f-a3de-8e9cc05bd59f,Attribute,fb70c1f6-7f82-4d0b-8b78-642e57ff99b1,d,,,,,,,,,,,,,,,,,,,,E1-9,,,,,"the monetary amount and proportion (percentage) of net revenue from its business activities at material physical risk over the short-, medium- and long-term time horizons.",,,,,,
6e399496-a505-4388-ade7-46e2fdc34a39,Group,1082147a-2896-4a2a-a3f6-96b5a5176038,64,,,,,,,,,,,,,,,,,,,,E1-9,,,,,The disclosure of potential financial effects from material transition risk required by paragraph 61(b) shall include:,,,,,,
db49284f-42e8-4186-8d4c-f35c3b9b0800,Attribute,6e399496-a505-4388-ade7-46e2fdc34a39,a,,,,,,,,,,,,,,,,,,,,E1-9,,,,,"the monetary amount and proportion (percentage) of assets at material transition risk over the short-, medium- and long-term time horizons;",,,,Transition risk - assets,,
2f7c4a43-74c0-4a9b-9fb8-c6523f6e94ee,Attribute,6e399496-a505-4388-ade7-46e2fdc34a39,b,,,,,,,,,,,,,,,,,,,,E1-9,,,,,the proportion of assets at material transition risk addressed by the climate change mitigation actions;,,,,,,
157a25f8-412e-4e65-baa6-35c155c7ab82,Attribute,6e399496-a505-4388-ade7-46e2fdc34a39,c,,,,,,,,,,,,,,,,,,,,E1-9,,,,,a breakdown of the carrying value of its real estate assets by energy-efficiency classes;,Template 2,,,Real estate assets - energy efficiency,,
a9f95759-1fd1-41c1-8cb1-c03f2d0f0cd2,Attribute,6e399496-a505-4388-ade7-46e2fdc34a39,d,,,,,,,,,,,,,,,,,,,,E1-9,,,,,"liabilities that may have to be recognised in financial statements over the short-, medium- and long-term time horizons; and",,,,,,
c6dd2172-22c8-4d14-ad95-206e89746a6c,Attribute,6e399496-a505-4388-ade7-46e2fdc34a39,e,,,,,,,,,,,,,,,,,,,,E1-9,,,,,"the monetary amount and proportion (percentage) of net revenue from its business activities at material transition risk over the short-, medium- and long-term time horizons including, where relevant, the net revenue from the undertaking’s customers operating in coal, oil and gas-related activities.",,,,,,
6f9c960d-c914-4127-9bf9-ed7b8021b9ec,Group,1082147a-2896-4a2a-a3f6-96b5a5176038,65,,,,,,,,,,,,,,,,,,,,E1-9,,,,,The undertaking shall disclose reconciliations to the relevant line items or notes in the financial statements of the following:,,,,,,
8d6c2f8c-556c-439b-8d09-4e5007d6a15d,Attribute,6f9c960d-c914-4127-9bf9-ed7b8021b9ec,a,,,,,,,,,,,,,,,,,,,,E1-9,,,,,significant amounts of the assets and net revenue at material physical risk (as required by paragraph 63).,,,,,,
10a387cc-d316-45da-b06d-5ceaeaa24c1b,Attribute,6f9c960d-c914-4127-9bf9-ed7b8021b9ec,b,,,,,,,,,,,,,,,,,,,,E1-9,,,,,"significant amounts of the assets, liabilities, and net revenue at material transition risk (as required by paragraph 64).",,,,,,
e05ed8a0-93f7-49e1-815f-9778c55402bd,Group,1082147a-2896-4a2a-a3f6-96b5a5176038,66,,,,,,,,,,,,,,,,,,,,E1-9,,,,,"For the disclosure of potential to pursue climate-related opportunities required by paragraph 61(c), the undertaking shall consider:",,,,,,
ae439738-35a3-49f3-8466-61cace90e24c,Attribute,e05ed8a0-93f7-49e1-815f-9778c55402bd,a,,,,,,,,,,,,,,,,,,,,E1-9,,,,,its expected cost savings from climate change mitigation and adaptation actions; and,,,,,,
6827d687-54f0-45bb-9a71-cccbfd39069d,Attribute,e05ed8a0-93f7-49e1-815f-9778c55402bd,b,,,,,,,,,,,,,,,,,,,,E1-9,,,,,the potential market size or expected changes to net revenue from low-carbon products and services or adaptation solutions to which the undertaking has or may have access.,,,,,,
8defe8f8-3a8f-4eda-86e6-e10c85939560,Attribute,1082147a-2896-4a2a-a3f6-96b5a5176038,67,,,,,,,,,,,,,,,,,,,,E1-9,,,,,A quantification of the financial effects that arise from opportunities is not required if such a disclosure does not meet the qualitative characteristics of useful information included under [draft] ESRS 1 Appendix C Qualitative characteristics of information.,,,,,,
67cf9d57-f213-495a-9c2d-687edd9230dc,Layer,,SFDR Annex I: Template principal adverse sustainability impacts statement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5c8c7ce4-5f39-4db0-b91b-b8c01abd2d44,Object,67cf9d57-f213-495a-9c2d-687edd9230dc,Table 1: Statement on principal adverse impacts of investment decisions on sustainability factors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6ed6f9d3-4241-4a96-b145-3f4a6ff9c5e1,Attribute,5c8c7ce4-5f39-4db0-b91b-b8c01abd2d44,Financial market participant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[Name and, where available, LEI]",
9fde550a-ac18-4355-9ecf-4cdd22ed147f,Attribute,5c8c7ce4-5f39-4db0-b91b-b8c01abd2d44,Summary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[Name and, where available, LEI] considers principal adverse impacts of its investment decisions on sustainability factors. The present statement is the consolidated statement on principal adverse impacts on sustainability factors of [name of the financial market participant] [where applicable, insert âand its subsidiaries, namely [list the subsidiaries included]â].

This statement on principal adverse impacts on sustainability factors covers the reference period from [insert â1 Januaryâ or the date on which principal adverse impacts were first considered] to 31 December [year n].

[Summary referred to in Article 5 provided in the languages referred to in paragraph 1 thereof].",
ea7101a9-b0ae-491c-aaca-6bb5f3df1f96,Group,5c8c7ce4-5f39-4db0-b91b-b8c01abd2d44,Description of the principal adverse impacts on sustainability factors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[Information referred to in Article 7 in the format set out below],
36f1cf76-49a5-4468-82a9-51d13e3007ae,Group,ea7101a9-b0ae-491c-aaca-6bb5f3df1f96,Indicators applicable to investments in investee companies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6b81cddb-a109-4186-9d9e-ed0ebe0eed73,Group,36f1cf76-49a5-4468-82a9-51d13e3007ae,Climate and other environment-related indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7e8f4445-71a5-4d35-8d8f-925c7b160ff7,Group,6b81cddb-a109-4186-9d9e-ed0ebe0eed73,1. GHG emissions,"14f3a0ec-a14d-4e10-91be-6a41a834b90a,0a9c5267-617a-409b-af84-57eb8dcc6585,1a1e455f-a3be-412c-a69d-4913e663c9c4,148b64c9-ceb5-4a83-9c19-0c122496dd12,2f2ea83e-3cff-4556-a24d-4948484bd78a,e890831f-751f-4548-826b-344fabab81c7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adverse sustainability indicator,Greenhouse gas emissions
0f883025-3188-4117-8461-a3d08f3178ca,Group,7e8f4445-71a5-4d35-8d8f-925c7b160ff7,Scope 1 GHG emissions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Metric,Greenhouse gas emissions
01174fa8-e710-40fb-bf39-91dd48236382,Attribute,0f883025-3188-4117-8461-a3d08f3178ca,Impact [year n],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eb65911e-b899-4f46-9ba1-86e930214ab2,Attribute,0f883025-3188-4117-8461-a3d08f3178ca,Impact [year n-1],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b2bb0fce-6b8b-43c6-b188-7fa0b5ce1ba9,Attribute,0f883025-3188-4117-8461-a3d08f3178ca,Explanation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1ad42097-02d8-45ee-86ce-1cc9f436a2a0,Attribute,0f883025-3188-4117-8461-a3d08f3178ca,"Actions taken, and actions planned and targets set for the next reference period",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f55b1dc6-0923-4779-9808-7f2778ed0c5c,Group,7e8f4445-71a5-4d35-8d8f-925c7b160ff7,Scope 2 GHG emissions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Metric,Greenhouse gas emissions
72268531-57d9-4b66-974d-b2da8fb62cb2,Attribute,f55b1dc6-0923-4779-9808-7f2778ed0c5c,Impact [year n],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f1d48198-b22f-4bd8-8121-4c98db658e60,Attribute,f55b1dc6-0923-4779-9808-7f2778ed0c5c,Impact [year n-1],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49c8d91a-9f54-4a32-bede-4dd7839e4c45,Attribute,f55b1dc6-0923-4779-9808-7f2778ed0c5c,Explanation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77bfa2e1-f4a7-4b69-a632-e935173b3b17,Attribute,f55b1dc6-0923-4779-9808-7f2778ed0c5c,"Actions taken, and actions planned and targets set for the next reference period",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402eb1ba-d747-4055-8356-867ac0b64470,Group,7e8f4445-71a5-4d35-8d8f-925c7b160ff7,Scope 3 GHG emissions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Metric,Greenhouse gas emissions
376ddd93-70b1-4027-bc4e-d20c7efd8be1,Attribute,402eb1ba-d747-4055-8356-867ac0b64470,Impact [year n],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c44cbc2-1af3-4ae6-9ed6-eb7546a5a466,Attribute,402eb1ba-d747-4055-8356-867ac0b64470,Impact [year n-1],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7565eec6-3675-4d3d-be26-9217c3b4d24e,Attribute,402eb1ba-d747-4055-8356-867ac0b64470,Explanation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3d591942-d99a-4e1c-8eaf-c95cc5ca06d8,Attribute,402eb1ba-d747-4055-8356-867ac0b64470,"Actions taken, and actions planned and targets set for the next reference period",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74cb81a2-5058-4527-bbe8-37fe94a051cd,Group,7e8f4445-71a5-4d35-8d8f-925c7b160ff7,Total GHG emissions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Metric,Greenhouse gas emissions
7badb5e3-3b49-4091-b84c-1cf136783b23,Attribute,74cb81a2-5058-4527-bbe8-37fe94a051cd,Impact [year n],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8d4c1237-7d22-44f1-8a3f-227cf6f13ff9,Attribute,74cb81a2-5058-4527-bbe8-37fe94a051cd,Impact [year n-1],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
708c75c7-2928-41c3-a96e-6bcb627e14c1,Attribute,74cb81a2-5058-4527-bbe8-37fe94a051cd,Explanation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15c4c495-b466-46a2-a734-ebf8499b2a02,Attribute,74cb81a2-5058-4527-bbe8-37fe94a051cd,"Actions taken, and actions planned and targets set for the next reference period",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1bb6e805-e763-4f80-8375-dc62f63d6c52,Group,6b81cddb-a109-4186-9d9e-ed0ebe0eed73,2. Carbon footprint,"14f3a0ec-a14d-4e10-91be-6a41a834b90a,0a9c5267-617a-409b-af84-57eb8dcc6585,1a1e455f-a3be-412c-a69d-4913e663c9c4,148b64c9-ceb5-4a83-9c19-0c122496dd12,2f2ea83e-3cff-4556-a24d-4948484bd78a,e890831f-751f-4548-826b-344fabab81c7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adverse sustainability indicator,Greenhouse gas emissions
f6ed9754-8a53-48d0-812b-33ad1898e085,Group,1bb6e805-e763-4f80-8375-dc62f63d6c52,Carbon footprint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Metric,Greenhouse gas emissions
0e202b03-3120-4cdd-9f5e-fd23eb0f35e0,Attribute,f6ed9754-8a53-48d0-812b-33ad1898e085,Impact [year n],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d8ad9164-0b57-4c5b-a48d-a8d781d246b6,Attribute,f6ed9754-8a53-48d0-812b-33ad1898e085,Impact [year n-1],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1edea4f6-051f-4ac6-a6a9-edf9af19693d,Attribute,f6ed9754-8a53-48d0-812b-33ad1898e085,Explanation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54d42d31-c600-4f17-9fe6-8b8c3c43c2ce,Attribute,f6ed9754-8a53-48d0-812b-33ad1898e085,"Actions taken, and actions planned and targets set for the next reference period",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12b8aa5d-b596-4191-8677-1c578f168c45,Group,6b81cddb-a109-4186-9d9e-ed0ebe0eed73,3. GHG intensity of investee companies,"14f3a0ec-a14d-4e10-91be-6a41a834b90a,58b6fd63-f757-47e1-8c47-cea18f202e71,d74ca03c-6a85-41cd-ac1c-a3aa556fe64c,dc6e1a24-96ff-44ca-a670-9a4ef45a0c24,e5cd33a6-9e06-45f5-9d8f-ed28606474bf",,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adverse sustainability indicator,Greenhouse gas emissions
2b203a23-f8c2-4ab2-9c75-cc75e8544c81,Group,12b8aa5d-b596-4191-8677-1c578f168c45,GHG intensity of investee companies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Metric,Greenhouse gas emissions
5aac1ce5-9f23-44f8-b745-b43f131c8d8d,Attribute,2b203a23-f8c2-4ab2-9c75-cc75e8544c81,Impact [year n],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3dd9fc38-ace5-404e-8e76-bf8033c732e5,Attribute,2b203a23-f8c2-4ab2-9c75-cc75e8544c81,Impact [year n-1],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e0fd7ba0-993a-4058-8372-2b8e40c5caf9,Attribute,2b203a23-f8c2-4ab2-9c75-cc75e8544c81,Explanation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26b9d9be-e211-4e65-becb-e6fda1ce78cd,Attribute,2b203a23-f8c2-4ab2-9c75-cc75e8544c81,"Actions taken, and actions planned and targets set for the next reference period",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74286cc0-3a0f-44a9-9425-acd6fda51a95,Group,6b81cddb-a109-4186-9d9e-ed0ebe0eed73,4. Exposure to companies active in the fossil fuel sector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adverse sustainability indicator,Greenhouse gas emissions
40791419-2d1f-4154-b9a5-5f4078494b7a,Group,74286cc0-3a0f-44a9-9425-acd6fda51a95,Share of investments in companies active in the fossil fuel sector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Metric,Greenhouse gas emissions
4a4f2473-a8f1-44f1-ac24-6106e1d7c89f,Attribute,40791419-2d1f-4154-b9a5-5f4078494b7a,Impact [year n],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0933567c-18c4-42d4-a609-8e6698fd49f6,Attribute,40791419-2d1f-4154-b9a5-5f4078494b7a,Impact [year n-1],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fd67ad4b-d3c6-499d-9a3f-5353b1af1440,Attribute,40791419-2d1f-4154-b9a5-5f4078494b7a,Explanation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6731b27b-48cd-472c-bfc1-4c5ce684f54b,Attribute,40791419-2d1f-4154-b9a5-5f4078494b7a,"Actions taken, and actions planned and targets set for the next reference period",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61122c05-8c04-455d-9828-ba2d5442ef3d,Group,6b81cddb-a109-4186-9d9e-ed0ebe0eed73,5. Share of non-renewable energy consumption and production,"58235fb8-056a-4c3b-ba1d-80fcf1bfe579,5dc0b3f7-a3f6-410e-9cdf-d4c478b2c259,9bc54e04-0001-4277-ba81-5ca46d5c347c,10d17d43-fa49-4a08-b4e0-3a8a4b3380a7,356a9fd2-b6f9-4077-8b32-e0e550d8bbe2,6fed2cbf-751a-4b29-8c10-c67df2c2632d,54b98d8e-777c-4857-8f0c-74ee370dcb15,7ee55dcd-0314-459f-96c9-8e4159254e8c,2418c28d-56f9-4344-b5f5-e69a5dc07c78",,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adverse sustainability indicator,Greenhouse gas emissions
0fe083cb-cadd-4b4c-9730-956051e59699,Group,61122c05-8c04-455d-9828-ba2d5442ef3d,"Share of non-renewable energy consumption and non-renewable energy production of investee companies from non-renewable energy sources compared to renewable energy sources, expressed as a percentage of total energy sources",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Metric,Greenhouse gas emissions
7de80be8-6cc9-4514-bfb3-c755138b4d87,Attribute,0fe083cb-cadd-4b4c-9730-956051e59699,Impact [year n],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1134b550-3f74-4a8e-94a3-35e012675e97,Attribute,0fe083cb-cadd-4b4c-9730-956051e59699,Impact [year n-1],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
abd4c4c0-7448-4df6-885e-6bcf0a523797,Attribute,0fe083cb-cadd-4b4c-9730-956051e59699,Explanation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f79f3e48-011d-4b4f-a6c5-86b37afa2965,Attribute,0fe083cb-cadd-4b4c-9730-956051e59699,"Actions taken, and actions planned and targets set for the next reference period",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9c6d9877-a4a9-4e25-9fec-5229a392d79b,Group,6b81cddb-a109-4186-9d9e-ed0ebe0eed73,6. Energy consumption intensity per high impact climate sector,"58235fb8-056a-4c3b-ba1d-80fcf1bfe579,d9c4870a-35c9-4298-9ad4-8633f84dff04,518e436a-50f5-4f8e-a591-22a57ca948ad,e38d6b78-b3e3-423c-b92d-444a048fcb70,1599f070-b3d2-411e-b3da-837cc20b8f59",,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adverse sustainability indicator,Greenhouse gas emissions
c1921d51-e597-47b2-9ee0-9763b3f7b567,Group,9c6d9877-a4a9-4e25-9fec-5229a392d79b,"Energy consumption in GWh per million EUR of revenue of investee companies, per high impact climate sector",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Metric,Greenhouse gas emissions
4febeeb4-9d6c-4a11-a4c9-6ea06410ee1d,Attribute,c1921d51-e597-47b2-9ee0-9763b3f7b567,Impact [year n],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b2a7d102-4042-4a87-80f2-2d0fefce0606,Attribute,c1921d51-e597-47b2-9ee0-9763b3f7b567,Impact [year n-1],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
087cb29d-b5f3-491c-b959-c8116ee92e27,Attribute,c1921d51-e597-47b2-9ee0-9763b3f7b567,Explanation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75c28ba6-a9bf-44e4-bd71-123147bc9cc9,Attribute,c1921d51-e597-47b2-9ee0-9763b3f7b567,"Actions taken, and actions planned and targets set for the next reference period",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09225e40-46f2-46ff-83f5-a63f8cf93e20,Group,6b81cddb-a109-4186-9d9e-ed0ebe0eed73,7. Activities negatively affecting biodiversity-sensitive areas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adverse sustainability indicator,Biodiversity
5e0d5aa2-1e51-4c82-aa50-4ff411ffe6c0,Group,09225e40-46f2-46ff-83f5-a63f8cf93e20,Share of investments in investee companies with sites/operations located in or near to biodiversity-sensitive areas where activities of those investee companies negatively affect those areas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Metric,Biodiversity
3f175971-4df7-44b1-9cc8-9dc1a3368501,Attribute,5e0d5aa2-1e51-4c82-aa50-4ff411ffe6c0,Impact [year n],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
983e77ca-3c77-4c96-a9d8-b6631fa9ee11,Attribute,5e0d5aa2-1e51-4c82-aa50-4ff411ffe6c0,Impact [year n-1],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7f57846b-d120-4096-becd-757613b9c02e,Attribute,5e0d5aa2-1e51-4c82-aa50-4ff411ffe6c0,Explanation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1c3f5bbd-ea1c-4943-9e70-09ca33552465,Attribute,5e0d5aa2-1e51-4c82-aa50-4ff411ffe6c0,"Actions taken, and actions planned and targets set for the next reference period",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c8888391-d659-4a05-bdfd-64d77b00bf7d,Group,6b81cddb-a109-4186-9d9e-ed0ebe0eed73,8. Emissions to water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adverse sustainability indicator,Water
a06f0676-844d-4a76-95c9-42d2df802187,Group,c8888391-d659-4a05-bdfd-64d77b00bf7d,"Tonnes of emissions to water generated by investee companies per million EUR invested, expressed as a weighted average",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Metric,Water
265d6f32-e495-4d57-b721-f12b491229f9,Attribute,a06f0676-844d-4a76-95c9-42d2df802187,Impact [year n],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a687728b-3196-4f66-a065-94f047377bac,Attribute,a06f0676-844d-4a76-95c9-42d2df802187,Impact [year n-1],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39f414fc-da2e-4511-892d-5a87fbb2385b,Attribute,a06f0676-844d-4a76-95c9-42d2df802187,Explanation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9e1405f2-94d0-4d49-a0c7-f81ef0cbd0bb,Attribute,a06f0676-844d-4a76-95c9-42d2df802187,"Actions taken, and actions planned and targets set for the next reference period",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f54d1543-749f-450f-8de0-707e6623ee37,Group,6b81cddb-a109-4186-9d9e-ed0ebe0eed73,9. Hazardous waste and radioactive waste ratio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adverse sustainability indicator,Waste
c0e88650-6e4b-4ca2-8182-5c7c78c8646d,Group,f54d1543-749f-450f-8de0-707e6623ee37,"Tonnes of hazardous waste and radioactive waste generated by investee companies per million EUR invested, expressed as a weighted average",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Metric,Waste
bf0657b9-4989-4eb8-b6e6-06614881da1e,Attribute,c0e88650-6e4b-4ca2-8182-5c7c78c8646d,Impact [year n],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cf03ca24-4d9c-497e-9421-dc375878f608,Attribute,c0e88650-6e4b-4ca2-8182-5c7c78c8646d,Impact [year n-1],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6f0cb656-a5da-4598-9fea-7ba281b7eabf,Attribute,c0e88650-6e4b-4ca2-8182-5c7c78c8646d,Explanation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9491a584-0772-400e-a70d-8d1ccfde65cd,Attribute,c0e88650-6e4b-4ca2-8182-5c7c78c8646d,"Actions taken, and actions planned and targets set for the next reference period",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152cb883-42ad-40ef-bc70-a6d5fe7f9730,Group,36f1cf76-49a5-4468-82a9-51d13e3007ae,"Indicators for social and employee, respect for human rights, anti-corruption and anti-bribery matters",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
703d9765-5b2d-45fd-b40d-42aea14699ed,Group,152cb883-42ad-40ef-bc70-a6d5fe7f9730,10. Violations of UN Global Compact principles and Organisation for Economic Cooperation and Development (OECD) Guidelines for Multinational Enterprises,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adverse sustainability indicator,Social and employee matters
b1a0bf90-bd3d-46a2-8ea7-0f9f33cd6442,Group,703d9765-5b2d-45fd-b40d-42aea14699ed,Share of investments in investee companies that have been involved in violations of the UNGC principles or OECD Guidelines for Multinational Enterprises,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Metric,Social and employee matters
69ef2ad5-b603-4fcf-b502-0fd05ab501fb,Attribute,b1a0bf90-bd3d-46a2-8ea7-0f9f33cd6442,Impact [year n],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44cdad93-f444-4344-91bd-08740da09a67,Attribute,b1a0bf90-bd3d-46a2-8ea7-0f9f33cd6442,Impact [year n-1],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24d570e4-1e9b-4a88-a70d-07e1118aaffa,Attribute,b1a0bf90-bd3d-46a2-8ea7-0f9f33cd6442,Explanation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2122f414-b828-4628-87f9-5b915689f387,Attribute,b1a0bf90-bd3d-46a2-8ea7-0f9f33cd6442,"Actions taken, and actions planned and targets set for the next reference period",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85b4895b-1a1e-4a73-865f-d65fb182a9f3,Group,152cb883-42ad-40ef-bc70-a6d5fe7f9730,11. Lack of processes and compliance mechanisms to monitor compliance with UN Global Compact principles and OECD Guidelines for Multinational Enterprises,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adverse sustainability indicator,Social and employee matters
21328c92-449f-4c49-a7ed-23d2c6aecc8e,Group,85b4895b-1a1e-4a73-865f-d65fb182a9f3,Share of investments in investee companies without policies to monitor compliance with the UNGC principles or OECD Guidelines for Multinational Enterprises or grievance /complaints handling mechanisms to address violations of the UNGC principles or OECD Guidelines for Multinational Enterprises,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Metric,Social and employee matters
5331dcdb-bf87-44bb-9aef-642302bee7fa,Attribute,21328c92-449f-4c49-a7ed-23d2c6aecc8e,Impact [year n],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7ab9ca38-cdc6-4e91-9df0-4a254ec056fa,Attribute,21328c92-449f-4c49-a7ed-23d2c6aecc8e,Impact [year n-1],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b452148-44e5-4812-a7a2-ef260cb62c0b,Attribute,21328c92-449f-4c49-a7ed-23d2c6aecc8e,Explanation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3502df55-1b8b-4611-baaa-0080146349be,Attribute,21328c92-449f-4c49-a7ed-23d2c6aecc8e,"Actions taken, and actions planned and targets set for the next reference period",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29c9cefa-00c3-4507-88de-03c7c5ccaede,Group,152cb883-42ad-40ef-bc70-a6d5fe7f9730,12. Unadjusted gender pay gap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adverse sustainability indicator,Social and employee matters
61554801-f749-47ce-8bc9-4284a78bbed1,Group,29c9cefa-00c3-4507-88de-03c7c5ccaede,Average unadjusted gender pay gap of investee companies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Metric,Social and employee matters
a43d58eb-86a3-41c1-9f94-c731788bb2bd,Attribute,61554801-f749-47ce-8bc9-4284a78bbed1,Impact [year n],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d1bbcecd-165e-4e54-84cb-cf2b41088720,Attribute,61554801-f749-47ce-8bc9-4284a78bbed1,Impact [year n-1],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0daea6e1-fc67-4d78-a42a-745cef340169,Attribute,61554801-f749-47ce-8bc9-4284a78bbed1,Explanation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2200e658-971f-4135-827c-b1979880d001,Attribute,61554801-f749-47ce-8bc9-4284a78bbed1,"Actions taken, and actions planned and targets set for the next reference period",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6cf30cfd-e564-4be6-8411-8706687b7a06,Group,152cb883-42ad-40ef-bc70-a6d5fe7f9730,13. Board gender diversity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adverse sustainability indicator,Social and employee matters
