ID,TYPE,PARENT,NAME,SOURCE,TARGET,REFERENCE_MODEL_ID,TERM_ID,LABEL,,PROPERTIES:,Comments/Description,Category
31e4eb3c-59ad-4743-a9dd-edba8965e72b,Attribute,c2c036ab-db0b-47f8-937f-2b9df4bc3f33,What is the committed minimum rate to reduce the scope of the investments considered prior to the application of that investment strategy?,,,,,,,,"[include an indication of the rate, where there is a commitment to reduce the scope of investments by a minimum rate]",
5e273f0a-3620-4983-a7ac-b6d4b4b19a60,Attribute,c2c036ab-db0b-47f8-937f-2b9df4bc3f33,What is the policy to assess good governance practices of the investee companies?,,,,,,,,[include a short description of the policy to assess good governance practices of the investee companies],
25431098-f894-4bcb-b76f-c1ff5b10a519,Group,3e7d344f-15bc-41a6-a512-e3eb02255f9e,What is the asset allocation planned for this financial product?,,,,,,,,"[include a narrative explanation of the investments of the financial product, including the minimum proportion of the investments of the financial product used to meet the environmental or social characteristics promoted by the financial product in accordance with the binding elements of the investment strategy, including the minimum proportion of sustainable investments of the financial product where that financial products commits to making sustainable investments, and the purpose of the remaining proportion of the investments, including a description of any minimum environmental or social safeguards]",
bdb90c3a-ab0b-46ca-a766-3d0eba5311c9,Group,25431098-f894-4bcb-b76f-c1ff5b10a519,EU Taxonomy alignment statement,,,,,,,,"[Include only relevant boxes, remove irrelevant ones for the financial product]:
 
#1 Aligned with E/S characteristics includes the investments of the financial product used to attain the environmental or social characteristics promoted by the financial product.

#2 Other includes the remaining investments of the financial product which are neither aligned with the environmental or social characteristics, nor are qualified as sustainable investments.",
3d03a9dc-ae3d-439e-a7bc-61f038da350f,Group,bdb90c3a-ab0b-46ca-a766-3d0eba5311c9,Investments,,,,,,,,,
86bbe0bf-2757-4b1d-a0f2-e7c138d7061b,Group,3d03a9dc-ae3d-439e-a7bc-61f038da350f,#1 Aligned with E/S characteristics,,,,,,,,#1 Aligned with E/S characteristics includes the investments of the financial product used to attain the environmental or social characteristics promoted by the financial product.,
a6789dd6-579b-44de-80b4-5f9cb74bfa57,Group,86bbe0bf-2757-4b1d-a0f2-e7c138d7061b,#1A Sustainable,,,,,,,,The sub-category #1A Sustainable covers sustainable investments with environmental or social objectives.,
1ee3d8c4-5f01-4e17-95a4-51fe7780dc89,Attribute,a6789dd6-579b-44de-80b4-5f9cb74bfa57,Taxonomy-aligned,,,,,,,,,
fa945602-e41b-4559-9b02-fe199fdbd9b7,Attribute,a6789dd6-579b-44de-80b4-5f9cb74bfa57,Other environmental,,,,,,,,,
da45629f-ee90-4b06-b8b6-9c089e652608,Attribute,a6789dd6-579b-44de-80b4-5f9cb74bfa57,Social,,,,,,,,,
23ed16cd-1a87-4e94-97bf-fb4cc866bbc9,Attribute,86bbe0bf-2757-4b1d-a0f2-e7c138d7061b,#1B Other E/S characteristics,,,,,,,,The sub-category #1B Other E/S characteristics covers investments aligned with the environmental or social characteristics that do not qualify as sustainable investments.,
c4f32a77-8967-466c-b754-9847a0a6ffb3,Attribute,3d03a9dc-ae3d-439e-a7bc-61f038da350f,#2 Other,,,,,,,,"#2 Other includes the remaining investments of the financial product which are neither aligned with the environmental or social characteristics, nor are qualified as sustainable investments.",
41f1c1e6-757b-44b8-8da0-4358be18e9f4,Attribute,bdb90c3a-ab0b-46ca-a766-3d0eba5311c9,How does the use of derivatives attain the environmental or social characteristics promoted by the financial product?,,,,,,,,"[for financial products that use derivatives as defined in Article 2(1), point (29), of Regulation (EU) No 600/2014 to attain the environmental or social characteristics they promote, describe how the use of those derivatives meets those characteristics]",
3eb8a5ad-ef6b-4597-9e24-a966fd7c7f4a,Group,25431098-f894-4bcb-b76f-c1ff5b10a519,To what minimum extent are sustainable investments with an environmental objective aligned with the EU Taxonomy?,,,,,,,,,
8d5cb924-58fd-47f0-8749-73e22c993de8,Group,3eb8a5ad-ef6b-4597-9e24-a966fd7c7f4a,EU Taxonomy alignment graphical representation,,,,,,,,"The two graphs below show in green the minimum percentage of investments that are aligned with the EU Taxonomy. As there is no appropriate methodology to determine the Taxonomy-alignment of sovereign bonds*, the first graph shows the Taxonomy alignment in relation to all the investments of the financial product including sovereign bonds, while the second graph shows the Taxonomy alignment only in relation to the investments of the financial product other than sovereign bonds.",
0acf8b18-067a-4ea1-9a69-f4c0bab811bd,Group,8d5cb924-58fd-47f0-8749-73e22c993de8,1. Taxonomy-alignment of investments including sovereign bonds,,,,,,,,"For the purpose of these graphs, âsovereign bondsâ consist of  all sovereign exposures",
deb19c55-3c27-48ba-9d85-e271f418a5ef,Attribute,0acf8b18-067a-4ea1-9a69-f4c0bab811bd,Taxonomy-aligned,,,,,,,,%,
85d2febc-e334-485b-8e49-a91f88a9efb0,Attribute,0acf8b18-067a-4ea1-9a69-f4c0bab811bd,Other investments,,,,,,,,%,
986a5a05-bafa-46c6-a239-d295fc3e3ad1,Group,8d5cb924-58fd-47f0-8749-73e22c993de8,2. Taxonomy-alignment of investments excluding sovereign bonds,,,,,,,,"For the purpose of these graphs, âsovereign bondsâ consist of  all sovereign exposures",
aefdf8db-6f6c-4c65-baf1-1530664c06c5,Attribute,986a5a05-bafa-46c6-a239-d295fc3e3ad1,Taxonomy-aligned,,,,,,,,%,
b73c0b8f-f47a-47fd-95b7-b34144f80dfc,Attribute,986a5a05-bafa-46c6-a239-d295fc3e3ad1,Other investments,,,,,,,,%,
c7c85b25-dedb-4fd7-a5f6-30dbe65d5c51,Attribute,3eb8a5ad-ef6b-4597-9e24-a966fd7c7f4a,What is the minimum share of investments in transitional and enabling activities?,,,,,,,,"[include section for the financial products referred to in Article 6, first paragraph, of Regulation (EU) 2020/852]",
a5e16e33-4898-4894-8c96-99ff96d731c6,Attribute,25431098-f894-4bcb-b76f-c1ff5b10a519,What is the minimum share of sustainable investments with an environmental objective that are not aligned with the EU Taxonomy?,,,,,,,,"[include section only for the financial products referred to in Article 6, first paragraph, of Regulation (EU) 2020/852 where the financial product invests in economic activities that are not environmentally sustainable economic activities and explain why the financial product invests in sustainable investments with an environmental objective in economic activities that are not Taxonomy-aligned]",
7305a509-ed22-4b83-baf5-64817bad2ca4,Attribute,25431098-f894-4bcb-b76f-c1ff5b10a519,What is the minimum share of socially sustainable investments?,,,,,,,,[include section only where the financial product includes sustainable investments with a social objective],
5d3167dd-6422-43b2-a04a-1a1b55b38e66,Attribute,25431098-f894-4bcb-b76f-c1ff5b10a519,"What investments are included under ""#2 Other"", what is their purpose and are there any minimum environmental or social safeguards?",,,,,,,,,
ca3dafc3-369e-44dc-9b03-218935495ca7,Group,3e7d344f-15bc-41a6-a512-e3eb02255f9e,Is a specific index designated as a reference benchmark to determine whether this financial product is aligned with the environmental and/or social characteristics that it promotes?,,,,,,,,[include section where an index has been designated as a reference benchmark for the purpose of attaining the environmental or social characteristics promoted by the financial product and indicate where the methodology used for the calculation of the designated index can be found],
e66677ca-61d1-4d95-9ea7-3f34cd0ed4ca,Attribute,ca3dafc3-369e-44dc-9b03-218935495ca7,How is the reference benchmark continuously aligned with each of the environmental or social characteristics promoted by the financial product?,,,,,,,,,
8a79aed4-7ce5-4b3a-89ec-7f78a95ad62e,Attribute,ca3dafc3-369e-44dc-9b03-218935495ca7,How is the alignment of the investment strategy with the methodology of the index ensured on a continuous basis?,,,,,,,,,
5acfd9c0-f8af-4136-a3be-7c4109e62688,Attribute,ca3dafc3-369e-44dc-9b03-218935495ca7,How does the designated index differ from a relevant broad market index?,,,,,,,,,
8e5a8cec-423d-42d4-ad2c-00d24d5e6120,Attribute,ca3dafc3-369e-44dc-9b03-218935495ca7,Where can the methodology used for the calculation of the designated index be found?,,,,,,,,,
ea3ed1a3-626c-4ee3-8619-f711392ded34,Attribute,3e7d344f-15bc-41a6-a512-e3eb02255f9e,Where can I find more product specific information online? More product-specific information can be found on the website:,,,,,,,,[include a hyperlink to the website referred to in Article 23 of this Regulation],
ee0cbba3-f5ad-47df-84ea-7212e0e0edf8,Layer,,SFDR Annex III: Template pre-contractual disclosure Article 9 financial products,,,,,,,,"Template pre-contractual disclosure for the financial products referred to in Article 9, paragraphs 1 to 4a, of Regulation (EU) 2019/2088 and Article 5, first paragraph, of Regulation (EU) 2020/852",
4d8a06b0-56b5-4807-a2e5-7067cce9a941,Object,ee0cbba3-f5ad-47df-84ea-7212e0e0edf8,Identifiers,,,,,,,,,
0e32af80-db64-4ce8-bbdd-121f297e5f2c,Attribute,4d8a06b0-56b5-4807-a2e5-7067cce9a941,Product name,,,,,,,,,
ce7ae382-563c-4ce8-8141-1c571ccd59e3,Attribute,4d8a06b0-56b5-4807-a2e5-7067cce9a941,Legal entity identifier,,,,,,,,,
12ae6176-f0ea-4f40-8016-a3d234cf15ca,Object,ee0cbba3-f5ad-47df-84ea-7212e0e0edf8,Sustainable investment objective,,,,,,,,,
9df8cf45-4f43-4208-a648-1f4deebb4ff8,Group,12ae6176-f0ea-4f40-8016-a3d234cf15ca,Does this financial product have a sustainable investment objective?,,,,,,,,"[tick and fill in as relevant, the percentage figure represents the minimum commitment to sustainable investments]",
74bcb2b7-9671-46d5-9d58-ee45d038d179,Group,9df8cf45-4f43-4208-a648-1f4deebb4ff8,Yes,,,,,,,,,
af0e2ac6-3494-4f26-9f48-9808f7e01e83,Group,74bcb2b7-9671-46d5-9d58-ee45d038d179,It will make a minimum of sustainable investments with an environmental objective: (%),,,,,,,,,
e809c523-ee23-42b6-9d87-2c3935714c29,Attribute,af0e2ac6-3494-4f26-9f48-9808f7e01e83,in economic activities that qualify as environmentally sustainable under the EU Taxonomy,,,,,,,,,
c0780fbe-ff68-4a68-8130-cac3a17ac531,Attribute,af0e2ac6-3494-4f26-9f48-9808f7e01e83,in economic activities that do not qualify as environmentally sustainable under the EU Taxonomy,,,,,,,,,
55d3d48b-b8ee-4370-8a49-7345c6c53465,Attribute,74bcb2b7-9671-46d5-9d58-ee45d038d179,It will make a minimum of sustainable investments with a social objective: (%),,,,,,,,,
a121bcac-4196-48e1-ba3f-1a2f464379a7,Group,9df8cf45-4f43-4208-a648-1f4deebb4ff8,No,,,,,,,,,
c1a9eb37-c82e-49fa-813a-47e069290722,Group,a121bcac-4196-48e1-ba3f-1a2f464379a7,"It promotes Environmental/Social (E/S) characteristics and while it does not have as its objective a sustainable investment, it will have a minimum proportion of (%) of sustainable investments",,,,,,,,,
7d614788-d486-43f3-9948-a780d34713e0,Attribute,c1a9eb37-c82e-49fa-813a-47e069290722,with an environmental objective in economic activities that qualify as environmentally sustainable under the EU Taxonomy,,,,,,,,,
7f3ac507-81e9-4d56-87a5-4a967962fd9a,Attribute,c1a9eb37-c82e-49fa-813a-47e069290722,with an environmental objective in economic activities that do not qualify as environmentally sustainable under the EU Taxonomy,,,,,,,,,
e226e451-244f-4a2e-8178-b0730deb01ae,Attribute,c1a9eb37-c82e-49fa-813a-47e069290722,with a social objective,,,,,,,,,
75b0cdb0-5910-41a7-a28a-c4962df9bb13,Attribute,a121bcac-4196-48e1-ba3f-1a2f464379a7,"It promotes E/S characteristics, but will not make any sustainable investments",,,,,,,,,
e4701cfd-f8f9-47ce-87a1-da75e9cd49bc,Group,12ae6176-f0ea-4f40-8016-a3d234cf15ca,What is the sustainable investment objective of this financial product?,,,,,,,,"[indicate the investment objective pursued by the financial product, describe how the sustainable investments contribute to a sustainable investment objective and indicate whether a reference benchmark has been designated for the purpose of attaining the sustainable investment objective. For financial products referred to in Article 5 , first paragraph, of Regulation (EU) 2020/852, in respect of sustainable investments with environmental objectives, list the environmental objectives set out in Article 9 of that Regulation to which the sustainable investment underlying the financial product contributes. For financial products referred to in Article 9(3) of Regulation (EU) 2019/2088, indicate that the financial product has the objective of reducing carbon emissions and explain that the reference benchmark qualifies as an EU Climate Transition Benchmark or an EU Paris-aligned Benchmark under Title III, Chapter 3a, of Regulation (EU) 2016/1011 and indicate where the methodology used for the calculation of that benchmark can be found. Where no EU Climate Transition Benchmark or EU Paris-aligned Benchmark as qualified in accordance with Regulation (EU) 2016/1011 is available, describe that fact, how the continued effort of attaining the objective of reducing carbon emissions is ensured in view of achieving the objectives of the Paris Agreement and the extent to which the financial product complies with the methodological requirements set out in Commission Delegated Regulation (EU) 2020/1818]",
89e7ea26-ee9a-4b81-afda-d3d86e979b46,Attribute,e4701cfd-f8f9-47ce-87a1-da75e9cd49bc,What sustainability indicators are used to measure the attainment of the sustainable investment objective of this financial product?,,,,,,,,,
0d63132a-f077-4325-9246-b649b802b5eb,Group,e4701cfd-f8f9-47ce-87a1-da75e9cd49bc,How do sustainable investments not cause significant harm to any environmental or social sustainable investment objective?,,,,,,,,,
f2c1b60d-28ee-4e1e-88b4-44a81e5b2e37,Attribute,0d63132a-f077-4325-9246-b649b802b5eb,How have the indicators for adverse impacts on sustainability factors been taken into account?,,,,,,,,[explain how the indicators for adverse impacts in Table 1 of Annex I and any relevant indicators in Tables 2 and 3 of Annex I are taken into account],
e07f8652-d6d1-4cf2-92b3-c9f10286b168,Attribute,0d63132a-f077-4325-9246-b649b802b5eb,How are the sustainable investments aligned with the OECD Guidelines for Multinational Enterprises and the UN Guiding Principles on Business and Human Rights?,,,,,,,,"[include an explanation on the alignment with the OECD Guidelines for Multinational Enterprises and the UN Guiding Principles on Business and Human Rights, including the principles and rights set out in the eight fundamental conventions identified in the Declaration of the International Labour Organisation on Fundamental Principles and Rights at Work and the International Bill of Human Rights]",
26feb898-85a2-48a3-a5bd-a38be695a4a6,Group,12ae6176-f0ea-4f40-8016-a3d234cf15ca,Does this financial product consider principal adverse impacts on sustainability factors?,,,,,,,,,
60c12c27-725a-4ae7-8045-285ecaad6919,Group,26feb898-85a2-48a3-a5bd-a38be695a4a6,Yes,,,,,,,,,
c5a0d86f-176c-4406-9375-c7314aab804d,Attribute,60c12c27-725a-4ae7-8045-285ecaad6919,Explanation,,,,,,,,"[if the financial product considers principal adverse impacts on sustainability factors, include a clear and reasoned explanation of how it considers principal adverse impacts on sustainability factors. Indicate where, in the information to be disclosed pursuant to Article 11(2) of Regulation (EU) 2019/2088, the information on principal adverse impacts on sustainability factors is available]",
161f2322-c24a-42a0-907b-cfb56b7a3bda,Attribute,26feb898-85a2-48a3-a5bd-a38be695a4a6,No,,,,,,,,,
a7a3d6ad-a014-47af-aef0-cb814522a607,Group,12ae6176-f0ea-4f40-8016-a3d234cf15ca,What investment strategy does this financial product follow?,,,,,,,,[provide a description of the investment strategy and indicate how the strategy is implemented in the investment process on a continuous basis],
61756d9a-8af5-48c4-8c4d-5899111ad525,Attribute,a7a3d6ad-a014-47af-aef0-cb814522a607,What are the binding elements of the investment strategy used to select the investments to attain the sustainable investment objective?,,,,,,,,,
3294e5fd-6467-4e06-9981-be77d7d527f3,Attribute,a7a3d6ad-a014-47af-aef0-cb814522a607,What is the policy to assess good governance practices of the investee companies?,,,,,,,,,
e6c48517-8177-45dd-88d0-75ac639270d0,Group,12ae6176-f0ea-4f40-8016-a3d234cf15ca,What is the asset allocation and the minimum share of sustainable investments?,,,,,,,,[include a narrative explanation of the investments of the financial product including the minimum proportion of the investments of the financial product used to meet the sustainable investment objective in accordance with the binding elements of the investment strategy],
a89d1ccb-fb51-45a4-953d-2a51559e77e0,Group,e6c48517-8177-45dd-88d0-75ac639270d0,EU Taxonomy alignment statement,,,,,,,,"[Include only relevant boxes, remove irrelevant ones for the financial product]",
40b50e7f-3f70-47bd-9d33-f791f941b83d,Group,a89d1ccb-fb51-45a4-953d-2a51559e77e0,Investments,,,,,,,,,
770defc5-cdf1-483a-a502-b2b93a59de00,Group,40b50e7f-3f70-47bd-9d33-f791f941b83d,#1 Sustainable,,,,,,,,#1 Sustainable covers sustainable investments with environmental or social objectives.,
de2b6972-ee94-442c-a54b-54ef139aa08d,Group,770defc5-cdf1-483a-a502-b2b93a59de00,Environmental,,,,,,,,,
e2a8975b-cb37-4d25-a400-5b0d0ce52bbe,Attribute,de2b6972-ee94-442c-a54b-54ef139aa08d,Taxonomy-aligned,,,,,,,,,
8fa67da3-a09c-4f6f-9e67-00418747391f,Attribute,de2b6972-ee94-442c-a54b-54ef139aa08d,Other,,,,,,,,,
af414b39-8b13-4cac-a5c6-d4561eadc850,Attribute,770defc5-cdf1-483a-a502-b2b93a59de00,Social,,,,,,,,,
47e8a6fc-e75c-4222-8e1b-9ff8324f249a,Attribute,40b50e7f-3f70-47bd-9d33-f791f941b83d,#2 Not sustainable,,,,,,,,#2 Not sustainable includes investments which do not qualify as sustainable investments.,
3d7d617e-5aee-4a8e-97ac-a7f88e4f59b0,Attribute,a89d1ccb-fb51-45a4-953d-2a51559e77e0,How does the use of derivatives attain the sustainable investment objective?,,,,,,,,"[for financial product that use derivatives as defined in Article 2(1), point (29), of Regulation (EU) No 600/2014 to attain their sustainable investment objective,  describe how the use of those derivatives attains that sustainable investment objective]",
8a5a3d22-2907-450c-a59d-731db683f620,Group,e6c48517-8177-45dd-88d0-75ac639270d0,To what minimum extent are sustainable investments with an environmental objective aligned with the EU Taxonomy?,,,,,,,,"[include the section for financial products referred to in Article 5, first paragraph, of Regulation (EU) 2020/852 and include the graphical representation referred to in Article 19(1), point (a), of this Regulation, the description referred to in Article 19(1), point (b), of this Regulation, the clear explanation referred to in Article 19(1), point (c), of this Regulation, the narrative explanation referred to in Article 19(1), point (d), of this Regulation and the information referred to in ArticleÂ 15(4) of this Regulation]",
8ea19beb-9265-41bd-ae7a-fac4e3aaa3eb,Group,8a5a3d22-2907-450c-a59d-731db683f620,EU Taxonomy alignment graphical representation,,,,,,,,"The two graphs below show in green the minimum percentage of investments that are aligned with the EU Taxonomy. As there is no appropriate methodology to determine the taxonomy-alignment of sovereign bonds*, the first graph shows the Taxonomy alignment in relation to all the investments of the financial product including sovereign bonds, while the second graph shows the Taxonomy alignment only in relation to the investments of the financial product other than sovereign bonds.",
0dc74807-1b36-4974-8993-123edb4308f0,Group,8ea19beb-9265-41bd-ae7a-fac4e3aaa3eb,1. Taxonomy-alignment of investments including sovereign bonds,,,,,,,,"For the purpose of these graphs, âsovereign bondsâ consist of  all sovereign exposures",
ba4d2944-29b2-484f-a5f1-f95660b8cf35,Attribute,0dc74807-1b36-4974-8993-123edb4308f0,Taxonomy-aligned,,,,,,,,%,
84d47509-6295-4f73-a6c8-7728ebb7c55a,Attribute,0dc74807-1b36-4974-8993-123edb4308f0,Other investments,,,,,,,,%,
e09772df-95da-4425-85e4-965d9b78e5ce,Group,8ea19beb-9265-41bd-ae7a-fac4e3aaa3eb,2. Taxonomy-alignment of investments excluding sovereign bonds,,,,,,,,"For the purpose of these graphs, âsovereign bondsâ consist of  all sovereign exposures",
d58f3500-b40d-4459-9a9f-0bc2f6c7c447,Attribute,e09772df-95da-4425-85e4-965d9b78e5ce,Taxonomy-aligned,,,,,,,,%,
dc667eb2-2d78-4f62-b5de-0aa5e5ec71f8,Attribute,e09772df-95da-4425-85e4-965d9b78e5ce,Other investments,,,,,,,,%,
35345876-51d8-4728-a8ef-54ba4ec4d03f,Attribute,8a5a3d22-2907-450c-a59d-731db683f620,What is the minimum share of investments in transitional and enabling activities?,,,,,,,,"[include section for the financial products referred to in Article 5, first paragraph, of Regulation (EU) 2020/852]",
1205c8ec-4ac8-4171-a69e-31a2fd66b42d,Attribute,e6c48517-8177-45dd-88d0-75ac639270d0,What is the minimum share of sustainable investments with an environmental objective that are not aligned with the EU Taxonomy?,,,,,,,,"[include section only for the financial products referred to in Article 5, first paragraph, of Regulation (EU) 2020/852 where the financial product invests in environmental economic activities that are not environmentally sustainable economic activities and explain why the financial product invests in sustainable investments with an environmental objective in economic activities that are not Taxonomy-aligned]",
3ef1be80-f02d-49bb-9e3e-33c66570fa5f,Attribute,e6c48517-8177-45dd-88d0-75ac639270d0,What is the minimum share of sustainable investments with a social objective?,,,,,,,,[include section only where the financial product includes sustainable investments with a social objective],
5f304b01-a620-4e93-9016-e166a0f0b573,Attribute,e6c48517-8177-45dd-88d0-75ac639270d0,"What investments are included under ""#2 Not sustainable"", what is their purpose and are there any minimum environmental or social safeguards?",,,,,,,,"[describe  the purpose of the remaining proportion of the investments of the financial product, including a description of any minimum environmental or social safeguards, how their proportion and use does not affect the delivery of the sustainable investment objective on a continuous basis and whether those investments are used for hedging or relate to cash held as ancillary liquidity]",
81b9331f-f12e-45de-bacc-33f3f0e42dbe,Group,12ae6176-f0ea-4f40-8016-a3d234cf15ca,Is a specific index designated as a reference benchmark to meet the sustainable investment objective?,,,,,,,,[include section only for the financial products referred to in Article 9(1) of Regulation (EU) 2019/2088 and indicate where the methodology used for the calculation of the designated index can be found],
7ad0045f-1e3c-4d1e-bdc6-019e119f144f,Attribute,81b9331f-f12e-45de-bacc-33f3f0e42dbe,How does the reference benchmark take into account sustainability factors in a way that is continuously aligned with the sustainable investment objective?,,,,,,,,,
6ebcba7e-cd45-4882-85e4-bc5b772e8117,Attribute,81b9331f-f12e-45de-bacc-33f3f0e42dbe,How is the alignment of the investment strategy with the methodology of the index ensured on a continuous basis?,,,,,,,,,
629d5bcd-7627-4319-9fad-caaff9c28ebb,Attribute,81b9331f-f12e-45de-bacc-33f3f0e42dbe,How does the designated index differ from a relevant broad market index?,,,,,,,,,
f96e8827-3191-43ea-a12e-b7fdf7bf030f,Attribute,81b9331f-f12e-45de-bacc-33f3f0e42dbe,Where  can the methodology used for the calculation of the designated index be found?,,,,,,,,,
f0b52b67-2d40-4ddc-9519-b48a131e9e19,Attribute,12ae6176-f0ea-4f40-8016-a3d234cf15ca,Where can I find more product specific information online? More product-specific information can be found on the website:,,,,,,,,[include a hyperlink to the website referred to in Article 23 of this Regulation],
bfea8366-b04d-4e2f-9d9f-329e1947e1ee,Layer,,SFDR Annex IV: Template periodic disclosure Article 8 financial products,,,,,,,,"Template periodic disclosure for the financial products referred to in Article 8, paragraphs 1, 2 and 2a, of Regulation (EU) 2019/2088 and Article 6, first paragraph, of Regulation (EU) 2020/852",
905ba63d-fade-45f1-8be0-ad7d45cd49a0,Object,bfea8366-b04d-4e2f-9d9f-329e1947e1ee,Identifiers,,,,,,,,,
ba0bab79-2c7b-438f-b2ab-065b9ff1536b,Attribute,905ba63d-fade-45f1-8be0-ad7d45cd49a0,Product name,,,,,,,,,
5262d8a0-6934-49ca-9072-4bf81fa15129,Attribute,905ba63d-fade-45f1-8be0-ad7d45cd49a0,Legal entity identifier,,,,,,,,,
2d0084a7-01a5-464c-8714-db8ed54712d4,Object,bfea8366-b04d-4e2f-9d9f-329e1947e1ee,Environmental and/or social characteristics,,,,,,,,,
d349a72c-9985-46f1-887f-2e2c574a0295,Group,2d0084a7-01a5-464c-8714-db8ed54712d4,Did this financial product have a sustainable investment objective?,,,,,,,,"[tick and fill in as relevant, the percentage figure represents the minimum commitment to sustainable investments]",
dd64c9fb-469f-4556-9287-a78e9e90e561,Group,d349a72c-9985-46f1-887f-2e2c574a0295,Yes,,,,,,,,,
934f6a3c-af4e-403e-a075-97fbf9363083,Group,dd64c9fb-469f-4556-9287-a78e9e90e561,It made sustainable investments with an environmental objective: (%),,,,,,,,,
b8b8a08c-5fc5-4dfa-999c-795d0fe17c61,Attribute,934f6a3c-af4e-403e-a075-97fbf9363083,in economic activities that qualify as environmentally sustainable under the EU Taxonomy,,,,,,,,,
524960c1-7a03-4b04-9aa1-d09fb086cc15,Attribute,934f6a3c-af4e-403e-a075-97fbf9363083,in economic activities that do not qualify as environmentally sustainable under the EU Taxonomy,,,,,,,,,
9954969c-fd9b-4751-8e4e-b05375f4a6d6,Attribute,dd64c9fb-469f-4556-9287-a78e9e90e561,It made sustainable investments with a social objective: (%),,,,,,,,,
a552f7df-5bd3-4d93-987a-35add89925ee,Group,d349a72c-9985-46f1-887f-2e2c574a0295,No,,,,,,,,,
6f16b096-0ad1-4faf-befd-9c0f6ca363db,Group,a552f7df-5bd3-4d93-987a-35add89925ee,"It promoted Environmental/Social (E/S) characteristics and while it did not have as its objective a sustainable investment, it had a proportion of (%) of sustainable investments",,,,,,,,,
63b3e7bc-0566-4061-9e99-1e4b950b7633,Attribute,6f16b096-0ad1-4faf-befd-9c0f6ca363db,with an environmental objective in economic activities that qualify as environmentally sustainable under the EU Taxonomy,,,,,,,,,
ec213463-7e2f-4ef5-a458-71088ce65ca4,Attribute,6f16b096-0ad1-4faf-befd-9c0f6ca363db,with an environmental objective in economic activities that do not qualify as environmentally sustainable under the EU Taxonomy,,,,,,,,,
d76bc53d-cc28-4600-8fd1-12015538e16c,Attribute,6f16b096-0ad1-4faf-befd-9c0f6ca363db,with a social objective,,,,,,,,,
5b9bc74a-fb5f-4076-8d65-db54fdc03925,Attribute,a552f7df-5bd3-4d93-987a-35add89925ee,"It promoted E/S characteristics, but did not make any sustainable investments",,,,,,,,,
4762c78d-75bc-4d96-bab6-f2452e530a43,Group,2d0084a7-01a5-464c-8714-db8ed54712d4,To what extent were the environmental and/or social characteristics promoted by this financial product met?,,,,,,,,"[list the environmental and/or social characteristics promoted by the financial product. For the financial products referred to in Article 6, first paragraph, of Regulation (EU) 2020/852, in respect of sustainable investments with environmental objectives, list the environmental objectives set out in Article 9 of that Regulation to which the sustainable investment underlying the financial product contributed. For financial products that made sustainable investments with social objectives, list the social objectives]",
e7cda73b-9436-45b4-b852-1291364a2131,Attribute,4762c78d-75bc-4d96-bab6-f2452e530a43,How did the sustainability indicators perform?,,,,,,,,,
7026d425-f1b2-4ef7-89d1-872f0fe59dc3,Attribute,4762c78d-75bc-4d96-bab6-f2452e530a43,...and compared to previous periods?,,,,,,,,[include for financial products where at least one previous periodic report was provided],
54855fda-7369-46e8-9881-e421e9daa6ef,Attribute,4762c78d-75bc-4d96-bab6-f2452e530a43,What were the objectives of the sustainable investments that the financial product partially made and how did the sustainable investment contribute to such objectives?,,,,,,,,"[include for financial products that made sustainable investments, where not included in the reply to the above question, describe the objectives. Describe how the sustainable investments contributed to the sustainable investment objective. For the financial products referred to in Article 6, first paragraph, of Regulation (EU) 2020/852, list the environmental objectives set out in Article 9 of that Regulation to which the sustainable investment underlying the financial product contributed]",
ce1327f5-fbde-4528-84d4-caa45685d9c3,Group,4762c78d-75bc-4d96-bab6-f2452e530a43,How did the sustainable investments that the financial product partially made not cause significant harm to any environmental or social sustainable investment objective?,,,,,,,,[include where the financial product includes sustainable investments],
d4a8ad8e-e418-4ae5-b271-d913a6bbd77c,Attribute,ce1327f5-fbde-4528-84d4-caa45685d9c3,How were the indicators for adverse impacts on sustainability factors taken into account?,,,,,,,,,
eda5a6ad-2e95-455b-a123-f500cbc7a552,Attribute,ce1327f5-fbde-4528-84d4-caa45685d9c3,Were sustainable investments aligned with the OECD Guidelines for Multinational Enterprises and the UN Guiding Principles on Business and Human Rights?,,,,,,,,,
0c9fa989-d40e-4f67-9284-7fc1fcafefb9,Attribute,4762c78d-75bc-4d96-bab6-f2452e530a43,EU Taxonomy DNSH statement,,,,,,,,"[Include a statement for the financial products referred to in Article 6, first paragraph, of Regulation (EU) 2020/852]:

The EU Taxonomy sets out a âdo not significant harmâ principle by which Taxonomy-aligned investments should not significantly harm EU Taxonomy objectives and is accompanied by specific Union criteria.

The âdo no significant harmâ principle applies only to those investments underlying the financial product that take into account the Union criteria for environmentally sustainable economic activities. The investments underlying the remaining portion of this financial product do not take into account the Union criteria for environmentally sustainable economic activities.

 Any other sustainable investments must also not significantly harm any environmental or social objectives.",
7dfe01ec-4bbc-4270-b49e-6158d4447d75,Attribute,2d0084a7-01a5-464c-8714-db8ed54712d4,How did this financial product consider principal adverse impacts on sustainability factors?,,,,,,,,[include section if the financial product considered principal adverse impacts on sustainability factors],
f37bb24c-aaf8-40b2-9c65-b1a88e3d555f,Group,2d0084a7-01a5-464c-8714-db8ed54712d4,What were the top investments of this financial product?,,,,,,,,The list includes the investments constituting the greatest proportion of investments of the financial product during the reference period,
