ID,TYPE,PARENT,NAME,SOURCE,TARGET,REFERENCE_MODEL_ID,TERM_ID,LABEL,,PROPERTIES:,NACE Code (EU Taxonomy Format),EU Taxonomy Activity Code,Description,Criteria,NACE Codes
a0c93265-f2a1-428d-a413-07c42abddc80,Attribute,acac4c80-2e07-45b4-89e4-c456fb60a513,4.08 - 4(a),,,,,,,,,,"Construction and operation of electricity generation installations that produce electricity exclusively from biomass, biogas or bioliquids, excluding electricity generation from blending of renewable fuels with biogas or bioliquids (see Section 4.7 of this Annex).","do not adversely affect the adaptation efforts or the level of resilience to physical climate risks of other people, of nature, of cultural heritage, of assets and of other economic activities;","D35.11, F42.22"
90e38240-1911-435c-8d1a-0fd2897d7b1d,Attribute,acac4c80-2e07-45b4-89e4-c456fb60a513,4.08 - 4(b),,,,,,,,,,"Construction and operation of electricity generation installations that produce electricity exclusively from biomass, biogas or bioliquids, excluding electricity generation from blending of renewable fuels with biogas or bioliquids (see Section 4.7 of this Annex).",favour nature-based solutions (86) or rely on blue or green infrastructure (87) to the extent possible;,"D35.11, F42.22"
a00601ad-d4d9-4d88-85eb-bc1748f5ac6d,Attribute,acac4c80-2e07-45b4-89e4-c456fb60a513,4.08 - 4(c),,,,,,,,,,"Construction and operation of electricity generation installations that produce electricity exclusively from biomass, biogas or bioliquids, excluding electricity generation from blending of renewable fuels with biogas or bioliquids (see Section 4.7 of this Annex).","are consistent with local, sectoral, regional or national adaptation plans and strategies;","D35.11, F42.22"
dfc1c34f-ba94-42cd-829f-03aa57cda543,Attribute,acac4c80-2e07-45b4-89e4-c456fb60a513,4.08 - 4(d),,,,,,,,,,"Construction and operation of electricity generation installations that produce electricity exclusively from biomass, biogas or bioliquids, excluding electricity generation from blending of renewable fuels with biogas or bioliquids (see Section 4.7 of this Annex).",are monitored and measured against pre-defined indicators and remedial action is considered where those indicators are not met;,"D35.11, F42.22"
40dea9cd-ecea-4209-aab9-3b56a81770a4,Attribute,acac4c80-2e07-45b4-89e4-c456fb60a513,4.08 - 4(e),,,,,,,,,,"Construction and operation of electricity generation installations that produce electricity exclusively from biomass, biogas or bioliquids, excluding electricity generation from blending of renewable fuels with biogas or bioliquids (see Section 4.7 of this Annex).","where the solution implemented is physical and consists in an activity for which technical screening criteria have been specified in this Annex, the solution complies with the do no significant harm technical screening criteria for that activity.","D35.11, F42.22"
40385e8e-5ae5-4b1b-b085-251f1c347bcf,Object,4f4ec141-569d-4a46-a104-00109125295d,Transmission and distribution of electricity,"80e3d374-d854-4942-bea9-e3cd0f7e7310,bd09af24-8714-4e26-932b-6e55137a9f5a",,,,,,,"D35.12, D35.13",4.9,,,
96561e5f-4337-4d53-9a45-b8b78a17e5e3,Attribute,40385e8e-5ae5-4b1b-b085-251f1c347bcf,4.09 - 1,,,,,,,,,,Construction and operation of transmission systems that transport the electricity on the extra high-voltage and high-voltage interconnected system.,The economic activity has implemented physical and non-physical solutions (‘adaptation solutions’) that substantially reduce the most important physical climate risks that are material to that activity.,"D35.12, D35.13"
581ecf83-c92c-472f-814f-23cd1ccd0b6f,Attribute,40385e8e-5ae5-4b1b-b085-251f1c347bcf,4.09 -2(a),,,,,,,,,,Construction and operation of transmission systems that transport the electricity on the extra high-voltage and high-voltage interconnected system.,screening of the activity to identify which physical climate risks from the list in Appendix A to this Annex may affect the performance of the economic activity during its expected lifetime;,"D35.12, D35.13"
2eecdeb0-a130-47cc-a90f-b8b580cf033a,Attribute,40385e8e-5ae5-4b1b-b085-251f1c347bcf,4.09 - 2(b),,,,,,,,,,Construction and operation of transmission systems that transport the electricity on the extra high-voltage and high-voltage interconnected system.,"where the activity is assessed to be at risk from one or more of the physical climate risks listed in Appendix A to this Annex, a climate risk and vulnerability assessment to assess the materiality of the physical climate risks on the economic activity;","D35.12, D35.13"
f987d939-ffe8-45ef-8844-c6080cf41fb5,Attribute,40385e8e-5ae5-4b1b-b085-251f1c347bcf,4.09- 2(c),,,,,,,,,,Construction and operation of transmission systems that transport the electricity on the extra high-voltage and high-voltage interconnected system.,an assessment of adaptation solutions that can reduce the identified physical climate risk.,"D35.12, D35.13"
e11fe4c5-28d4-4e02-af6b-e8cfd91484dd,Attribute,40385e8e-5ae5-4b1b-b085-251f1c347bcf,4.09 - 3,,,,,,,,,,Construction and operation of transmission systems that transport the electricity on the extra high-voltage and high-voltage interconnected system.,"The climate projections and assessment of impacts are based on best practice and available guidance and take into account the state-of-the-art science for vulnerability and risk analysis and related methodologies in line with the most recent Intergovernmental Panel on Climate Change reports (84), scientific peer-reviewed publications and open source (85) or paying models.","D35.12, D35.13"
89a5f1f8-7468-4963-bf41-6b44bfe7b575,Attribute,40385e8e-5ae5-4b1b-b085-251f1c347bcf,4.09 - 4(a),,,,,,,,,,Construction and operation of transmission systems that transport the electricity on the extra high-voltage and high-voltage interconnected system.,"do not adversely affect the adaptation efforts or the level of resilience to physical climate risks of other people, of nature, of cultural heritage, of assets and of other economic activities;","D35.12, D35.13"
2e44d87e-fc89-4b65-8a7f-3a095cafa7ec,Attribute,40385e8e-5ae5-4b1b-b085-251f1c347bcf,4.09 - 4(b),,,,,,,,,,Construction and operation of transmission systems that transport the electricity on the extra high-voltage and high-voltage interconnected system.,favour nature-based solutions (86) or rely on blue or green infrastructure (87) to the extent possible;,"D35.12, D35.13"
27e1b593-babe-46af-9d14-3736f6751199,Attribute,40385e8e-5ae5-4b1b-b085-251f1c347bcf,4.09 - 4(c),,,,,,,,,,Construction and operation of transmission systems that transport the electricity on the extra high-voltage and high-voltage interconnected system.,"are consistent with local, sectoral, regional or national adaptation plans and strategies;","D35.12, D35.13"
fdfc345f-33d4-47ce-85fc-b1fb3607565f,Attribute,40385e8e-5ae5-4b1b-b085-251f1c347bcf,4.09 - 4(d),,,,,,,,,,Construction and operation of transmission systems that transport the electricity on the extra high-voltage and high-voltage interconnected system.,are monitored and measured against pre-defined indicators and remedial action is considered where those indicators are not met;,"D35.12, D35.13"
e6d93a49-7bd2-456b-ab06-923ba172fcd7,Attribute,40385e8e-5ae5-4b1b-b085-251f1c347bcf,4.09 - 4(e),,,,,,,,,,Construction and operation of transmission systems that transport the electricity on the extra high-voltage and high-voltage interconnected system.,"where the solution implemented is physical and consists in an activity for which technical screening criteria have been specified in this Annex, the solution complies with the do no significant harm technical screening criteria for that activity.","D35.12, D35.13"
f2bdac09-cda0-4869-bb0e-123b9a2387ad,Object,4f4ec141-569d-4a46-a104-00109125295d,Storage of electricity,,,,,,,,,4.10,,,
74b66abc-34ac-48a2-abe3-96e62cd22f0e,Attribute,f2bdac09-cda0-4869-bb0e-123b9a2387ad,4.1 - 1,,,,,,,,,,Construction and operation of facilities that store electricity and return it at a later time in the form of electricity. The activity includes pumped hydropower storage,The economic activity has implemented physical and non-physical solutions (‘adaptation solutions’) that substantially reduce the most important physical climate risks that are material to that activity.,!
fcc3e3c7-2d67-45d2-867f-f002bf1f624b,Attribute,f2bdac09-cda0-4869-bb0e-123b9a2387ad,4.1 -2(a),,,,,,,,,,Construction and operation of facilities that store electricity and return it at a later time in the form of electricity. The activity includes pumped hydropower storage,screening of the activity to identify which physical climate risks from the list in Appendix A to this Annex may affect the performance of the economic activity during its expected lifetime;,!
e8dd6a45-0d23-415c-8bcd-c29f6c01e551,Attribute,f2bdac09-cda0-4869-bb0e-123b9a2387ad,4.1 - 2(b),,,,,,,,,,Construction and operation of facilities that store electricity and return it at a later time in the form of electricity. The activity includes pumped hydropower storage,"where the activity is assessed to be at risk from one or more of the physical climate risks listed in Appendix A to this Annex, a climate risk and vulnerability assessment to assess the materiality of the physical climate risks on the economic activity;",!
483ffea5-0a8e-4184-b2be-dbc5cff1cb30,Attribute,f2bdac09-cda0-4869-bb0e-123b9a2387ad,4.1- 2(c),,,,,,,,,,Construction and operation of facilities that store electricity and return it at a later time in the form of electricity. The activity includes pumped hydropower storage,an assessment of adaptation solutions that can reduce the identified physical climate risk.,!
a2b73d6a-dd73-4cc1-80ec-27aa465141c6,Attribute,f2bdac09-cda0-4869-bb0e-123b9a2387ad,4.1 - 3,,,,,,,,,,Construction and operation of facilities that store electricity and return it at a later time in the form of electricity. The activity includes pumped hydropower storage,"The climate projections and assessment of impacts are based on best practice and available guidance and take into account the state-of-the-art science for vulnerability and risk analysis and related methodologies in line with the most recent Intergovernmental Panel on Climate Change reports (84), scientific peer-reviewed publications and open source (85) or paying models.",!
7d89e6e2-97bc-4f2c-ab50-33b18c6c52e3,Attribute,f2bdac09-cda0-4869-bb0e-123b9a2387ad,4.1 - 4(a),,,,,,,,,,Construction and operation of facilities that store electricity and return it at a later time in the form of electricity. The activity includes pumped hydropower storage,"do not adversely affect the adaptation efforts or the level of resilience to physical climate risks of other people, of nature, of cultural heritage, of assets and of other economic activities;",!
2a0ffdeb-a43b-4cc7-9bbf-3f8fd92e369b,Attribute,f2bdac09-cda0-4869-bb0e-123b9a2387ad,4.1 - 4(b),,,,,,,,,,Construction and operation of facilities that store electricity and return it at a later time in the form of electricity. The activity includes pumped hydropower storage,favour nature-based solutions (86) or rely on blue or green infrastructure (87) to the extent possible;,!
66de1aef-b684-4eb4-8283-630ed3646cb3,Attribute,f2bdac09-cda0-4869-bb0e-123b9a2387ad,4.1 - 4(c),,,,,,,,,,Construction and operation of facilities that store electricity and return it at a later time in the form of electricity. The activity includes pumped hydropower storage,"are consistent with local, sectoral, regional or national adaptation plans and strategies;",!
2cbbb03c-e809-4a1b-8380-761ac2290575,Attribute,f2bdac09-cda0-4869-bb0e-123b9a2387ad,4.1 - 4(d),,,,,,,,,,Construction and operation of facilities that store electricity and return it at a later time in the form of electricity. The activity includes pumped hydropower storage,are monitored and measured against pre-defined indicators and remedial action is considered where those indicators are not met;,!
c82f15b1-f00c-41ac-8648-1563ead573d9,Attribute,f2bdac09-cda0-4869-bb0e-123b9a2387ad,4.1 - 4(e),,,,,,,,,,Construction and operation of facilities that store electricity and return it at a later time in the form of electricity. The activity includes pumped hydropower storage,"where the solution implemented is physical and consists in an activity for which technical screening criteria have been specified in this Annex, the solution complies with the do no significant harm technical screening criteria for that activity.",!
4811992a-40ac-4297-9498-d500d8bacdd8,Object,4f4ec141-569d-4a46-a104-00109125295d,Storage of thermal energy,,,,,,,,,4.11,,,
9aed17b5-6676-42ef-a725-5738fe5652ab,Attribute,4811992a-40ac-4297-9498-d500d8bacdd8,4.11 -1,,,,,,,,,,Construction and operation of facilities that store thermal energy and return it at a later time in the form of thermal energy or other energy vectors.,The economic activity has implemented physical and non-physical solutions (‘adaptation solutions’) that substantially reduce the most important physical climate risks that are material to that activity.,!
690d1760-2e92-4e63-b632-4438a9e64fb0,Attribute,4811992a-40ac-4297-9498-d500d8bacdd8,4.11 -2(a),,,,,,,,,,Construction and operation of facilities that store thermal energy and return it at a later time in the form of thermal energy or other energy vectors.,screening of the activity to identify which physical climate risks from the list in Appendix A to this Annex may affect the performance of the economic activity during its expected lifetime;,!
1fe837b2-645c-4d96-bdde-3145ca6f8561,Attribute,4811992a-40ac-4297-9498-d500d8bacdd8,4.11 - 2(b),,,,,,,,,,Construction and operation of facilities that store thermal energy and return it at a later time in the form of thermal energy or other energy vectors.,"where the activity is assessed to be at risk from one or more of the physical climate risks listed in Appendix A to this Annex, a climate risk and vulnerability assessment to assess the materiality of the physical climate risks on the economic activity;",!
b5ef7f51-db54-45b3-aaff-2a07d5d5ee8c,Attribute,4811992a-40ac-4297-9498-d500d8bacdd8,4.11- 2(c),,,,,,,,,,Construction and operation of facilities that store thermal energy and return it at a later time in the form of thermal energy or other energy vectors.,an assessment of adaptation solutions that can reduce the identified physical climate risk.,!
15ccf506-affe-497f-9e9c-bc22429875dc,Attribute,4811992a-40ac-4297-9498-d500d8bacdd8,4.11 - 3,,,,,,,,,,Construction and operation of facilities that store thermal energy and return it at a later time in the form of thermal energy or other energy vectors.,"The climate projections and assessment of impacts are based on best practice and available guidance and take into account the state-of-the-art science for vulnerability and risk analysis and related methodologies in line with the most recent Intergovernmental Panel on Climate Change reports (84), scientific peer-reviewed publications and open source (85) or paying models.",!
885b38dd-b7c2-44f9-aea3-d9d68cf1547f,Attribute,4811992a-40ac-4297-9498-d500d8bacdd8,4.11 - 4(a),,,,,,,,,,Construction and operation of facilities that store thermal energy and return it at a later time in the form of thermal energy or other energy vectors.,"do not adversely affect the adaptation efforts or the level of resilience to physical climate risks of other people, of nature, of cultural heritage, of assets and of other economic activities;",!
68ab6c9b-7a84-4e8c-a3fe-951c8f6bccf2,Attribute,4811992a-40ac-4297-9498-d500d8bacdd8,4.11 - 4(b),,,,,,,,,,Construction and operation of facilities that store thermal energy and return it at a later time in the form of thermal energy or other energy vectors.,favour nature-based solutions (86) or rely on blue or green infrastructure (87) to the extent possible;,!
4ac5e3d3-6385-4a99-90f6-801411c397c6,Attribute,4811992a-40ac-4297-9498-d500d8bacdd8,4.11 - 4(c),,,,,,,,,,Construction and operation of facilities that store thermal energy and return it at a later time in the form of thermal energy or other energy vectors.,"are consistent with local, sectoral, regional or national adaptation plans and strategies;",!
7d3a93ad-fcd5-48fa-819e-a33d6445673d,Attribute,4811992a-40ac-4297-9498-d500d8bacdd8,4.11 - 4(d),,,,,,,,,,Construction and operation of facilities that store thermal energy and return it at a later time in the form of thermal energy or other energy vectors.,are monitored and measured against pre-defined indicators and remedial action is considered where those indicators are not met;,!
4a299b2d-05d3-4666-b9ff-3386f0a6b59b,Attribute,4811992a-40ac-4297-9498-d500d8bacdd8,4.11 - 4(e),,,,,,,,,,Construction and operation of facilities that store thermal energy and return it at a later time in the form of thermal energy or other energy vectors.,"where the solution implemented is physical and consists in an activity for which technical screening criteria have been specified in this Annex, the solution complies with the do no significant harm technical screening criteria for that activity.",!
d56d9bda-6491-4dc1-b661-4f3484a06916,Object,4f4ec141-569d-4a46-a104-00109125295d,Storage of hydrogen,,,,,,,,,4.12,,,
a6102d36-b6f5-4bfb-9b3a-4887b71e1547,Attribute,d56d9bda-6491-4dc1-b661-4f3484a06916,4.12 - 1,,,,,,,,,,Construction and operation of facilities that store hydrogen and return it at a later time,The economic activity has implemented physical and non-physical solutions (‘adaptation solutions’) that substantially reduce the most important physical climate risks that are material to that activity.,!
9a648340-080c-4eea-a7d2-cce99414add2,Attribute,d56d9bda-6491-4dc1-b661-4f3484a06916,4.12 -2(a),,,,,,,,,,Construction and operation of facilities that store hydrogen and return it at a later time,screening of the activity to identify which physical climate risks from the list in Appendix A to this Annex may affect the performance of the economic activity during its expected lifetime;,!
3a229a5b-0876-49f5-97d3-95202a57e760,Attribute,d56d9bda-6491-4dc1-b661-4f3484a06916,4.12 - 2(b),,,,,,,,,,Construction and operation of facilities that store hydrogen and return it at a later time,"where the activity is assessed to be at risk from one or more of the physical climate risks listed in Appendix A to this Annex, a climate risk and vulnerability assessment to assess the materiality of the physical climate risks on the economic activity;",!
5fed3ebd-8bde-4d52-ae24-2ca34815dac4,Attribute,d56d9bda-6491-4dc1-b661-4f3484a06916,4.12- 2(c),,,,,,,,,,Construction and operation of facilities that store hydrogen and return it at a later time,an assessment of adaptation solutions that can reduce the identified physical climate risk.,!
38cce238-5295-41f6-ba06-eff8db1841ad,Attribute,d56d9bda-6491-4dc1-b661-4f3484a06916,4.12 - 3,,,,,,,,,,Construction and operation of facilities that store hydrogen and return it at a later time,"The climate projections and assessment of impacts are based on best practice and available guidance and take into account the state-of-the-art science for vulnerability and risk analysis and related methodologies in line with the most recent Intergovernmental Panel on Climate Change reports (84), scientific peer-reviewed publications and open source (85) or paying models.",!
5935535a-6de2-40a9-b0eb-e495633b0c90,Attribute,d56d9bda-6491-4dc1-b661-4f3484a06916,4.12 - 4(a),,,,,,,,,,Construction and operation of facilities that store hydrogen and return it at a later time,"do not adversely affect the adaptation efforts or the level of resilience to physical climate risks of other people, of nature, of cultural heritage, of assets and of other economic activities;",!
d4ebc5b5-7b7d-454c-b547-84e8729cadd7,Attribute,d56d9bda-6491-4dc1-b661-4f3484a06916,4.12 - 4(b),,,,,,,,,,Construction and operation of facilities that store hydrogen and return it at a later time,favour nature-based solutions (86) or rely on blue or green infrastructure (87) to the extent possible;,!
385404ab-5695-4ddc-b642-42110960d0f5,Attribute,d56d9bda-6491-4dc1-b661-4f3484a06916,4.12 - 4(c),,,,,,,,,,Construction and operation of facilities that store hydrogen and return it at a later time,"are consistent with local, sectoral, regional or national adaptation plans and strategies;",!
8bfda80a-5ac7-4e81-b4bd-720d6011e2f7,Attribute,d56d9bda-6491-4dc1-b661-4f3484a06916,4.12 - 4(d),,,,,,,,,,Construction and operation of facilities that store hydrogen and return it at a later time,are monitored and measured against pre-defined indicators and remedial action is considered where those indicators are not met;,!
c130bc45-3869-4dee-93b1-3a64a17ae83e,Attribute,d56d9bda-6491-4dc1-b661-4f3484a06916,4.12 - 4(e),,,,,,,,,,Construction and operation of facilities that store hydrogen and return it at a later time,"where the solution implemented is physical and consists in an activity for which technical screening criteria have been specified in this Annex, the solution complies with the do no significant harm technical screening criteria for that activity.",!
9e3afefe-97c9-412a-a304-5a888670cdc9,Object,4f4ec141-569d-4a46-a104-00109125295d,Manufacture of biogas and biofuels for use in transport and of bioliquids,62b0ab7b-a785-4443-aaee-1f0af76b2e9a,,,,,,,D35.21,4.13,,,
912e32ed-2096-4ee0-ad30-af233b6c924a,Attribute,9e3afefe-97c9-412a-a304-5a888670cdc9,4.13 - 1,,,,,,,,,,Manufacture of biogas or biofuels for use in transport and of bioliquids.,The economic activity has implemented physical and non-physical solutions (‘adaptation solutions’) that substantially reduce the most important physical climate risks that are material to that activity.,D35.21
0e5aeaae-828f-48e3-b958-f812ae433027,Attribute,9e3afefe-97c9-412a-a304-5a888670cdc9,4.13 -2(a),,,,,,,,,,Manufacture of biogas or biofuels for use in transport and of bioliquids.,screening of the activity to identify which physical climate risks from the list in Appendix A to this Annex may affect the performance of the economic activity during its expected lifetime;,D35.21
1f0f6b39-9ab7-427e-841f-daac40136372,Attribute,9e3afefe-97c9-412a-a304-5a888670cdc9,4.13 - 2(b),,,,,,,,,,Manufacture of biogas or biofuels for use in transport and of bioliquids.,"where the activity is assessed to be at risk from one or more of the physical climate risks listed in Appendix A to this Annex, a climate risk and vulnerability assessment to assess the materiality of the physical climate risks on the economic activity;",D35.21
3d35ac94-8305-4ee0-87cb-03ee4a2785ac,Attribute,9e3afefe-97c9-412a-a304-5a888670cdc9,4.13- 2(c),,,,,,,,,,Manufacture of biogas or biofuels for use in transport and of bioliquids.,an assessment of adaptation solutions that can reduce the identified physical climate risk.,D35.21
c01dd882-b9fe-47b8-93ba-3168e20a6b1f,Attribute,9e3afefe-97c9-412a-a304-5a888670cdc9,4.13 - 3,,,,,,,,,,Manufacture of biogas or biofuels for use in transport and of bioliquids.,"The climate projections and assessment of impacts are based on best practice and available guidance and take into account the state-of-the-art science for vulnerability and risk analysis and related methodologies in line with the most recent Intergovernmental Panel on Climate Change reports (84), scientific peer-reviewed publications and open source (85) or paying models.",D35.21
ce8d11fd-d8f0-46c2-b8fe-9815381173e9,Attribute,9e3afefe-97c9-412a-a304-5a888670cdc9,4.13 - 4(a),,,,,,,,,,Manufacture of biogas or biofuels for use in transport and of bioliquids.,"do not adversely affect the adaptation efforts or the level of resilience to physical climate risks of other people, of nature, of cultural heritage, of assets and of other economic activities;",D35.21
aa654560-53b0-4651-aa85-599ef0d70bbb,Attribute,9e3afefe-97c9-412a-a304-5a888670cdc9,4.13 - 4(b),,,,,,,,,,Manufacture of biogas or biofuels for use in transport and of bioliquids.,favour nature-based solutions (86) or rely on blue or green infrastructure (87) to the extent possible;,D35.21
bfead23f-e3c8-4145-9749-2b7bbcc6fc43,Attribute,9e3afefe-97c9-412a-a304-5a888670cdc9,4.13 - 4(c),,,,,,,,,,Manufacture of biogas or biofuels for use in transport and of bioliquids.,"are consistent with local, sectoral, regional or national adaptation plans and strategies;",D35.21
3cd316e4-9fed-44bd-a09e-df77c9c8627f,Attribute,9e3afefe-97c9-412a-a304-5a888670cdc9,4.13 - 4(d),,,,,,,,,,Manufacture of biogas or biofuels for use in transport and of bioliquids.,are monitored and measured against pre-defined indicators and remedial action is considered where those indicators are not met;,D35.21
9c4db81c-46d1-49de-b574-6be6fb476e5e,Attribute,9e3afefe-97c9-412a-a304-5a888670cdc9,4.13 - 4(e),,,,,,,,,,Manufacture of biogas or biofuels for use in transport and of bioliquids.,"where the solution implemented is physical and consists in an activity for which technical screening criteria have been specified in this Annex, the solution complies with the do no significant harm technical screening criteria for that activity.",D35.21
2f174bbe-c8bc-4b27-9c7d-d530f299eeda,Object,4f4ec141-569d-4a46-a104-00109125295d,Transmission and distribution networks for renewable and low-carbon gases,"7ebeaec6-5459-4e7d-b89a-dff2af2e2c0c,903f3486-f08d-4148-bc8d-2c298a6dea3b,a0b4716b-4672-4e30-9f93-fd935b464a81",,,,,,,"D35.22, F42.21, H49.50",4.14,,,
90b96c9c-fbb2-471f-945f-ca7441be7999,Attribute,2f174bbe-c8bc-4b27-9c7d-d530f299eeda,4.14 - 1,,,,,,,,,,"Conversion, repurposing or retrofit of gas networks for the transmission and distribution of renewable and low- carbon gases.",The economic activity has implemented physical and non-physical solutions (‘adaptation solutions’) that substantially reduce the most important physical climate risks that are material to that activity.,"D35.22, F42.21, H49.50"
3146b9e6-2269-4af6-a84c-94e9b7d2b1f7,Attribute,2f174bbe-c8bc-4b27-9c7d-d530f299eeda,4.14 -2(a),,,,,,,,,,"Conversion, repurposing or retrofit of gas networks for the transmission and distribution of renewable and low- carbon gases.",screening of the activity to identify which physical climate risks from the list in Appendix A to this Annex may affect the performance of the economic activity during its expected lifetime;,"D35.22, F42.21, H49.50"
a76aa47e-0324-455c-bd0f-546c6fcf29db,Attribute,2f174bbe-c8bc-4b27-9c7d-d530f299eeda,4.14 - 2(b),,,,,,,,,,"Conversion, repurposing or retrofit of gas networks for the transmission and distribution of renewable and low- carbon gases.","where the activity is assessed to be at risk from one or more of the physical climate risks listed in Appendix A to this Annex, a climate risk and vulnerability assessment to assess the materiality of the physical climate risks on the economic activity;","D35.22, F42.21, H49.50"
24120c54-0924-4c8c-8515-009b2c6ad613,Attribute,2f174bbe-c8bc-4b27-9c7d-d530f299eeda,4.14- 2(c),,,,,,,,,,"Conversion, repurposing or retrofit of gas networks for the transmission and distribution of renewable and low- carbon gases.",an assessment of adaptation solutions that can reduce the identified physical climate risk.,"D35.22, F42.21, H49.50"
d6e7a277-e5aa-4c3b-a2a0-9f50e64203af,Attribute,2f174bbe-c8bc-4b27-9c7d-d530f299eeda,4.14 - 3,,,,,,,,,,"Conversion, repurposing or retrofit of gas networks for the transmission and distribution of renewable and low- carbon gases.","The climate projections and assessment of impacts are based on best practice and available guidance and take into account the state-of-the-art science for vulnerability and risk analysis and related methodologies in line with the most recent Intergovernmental Panel on Climate Change reports (84), scientific peer-reviewed publications and open source (85) or paying models.","D35.22, F42.21, H49.50"
e95d7b79-e802-45ce-9c50-b11bfc677c4a,Attribute,2f174bbe-c8bc-4b27-9c7d-d530f299eeda,4.14 - 4(a),,,,,,,,,,"Conversion, repurposing or retrofit of gas networks for the transmission and distribution of renewable and low- carbon gases.","do not adversely affect the adaptation efforts or the level of resilience to physical climate risks of other people, of nature, of cultural heritage, of assets and of other economic activities;","D35.22, F42.21, H49.50"
ee539675-4664-4695-babd-fb493f14abf5,Attribute,2f174bbe-c8bc-4b27-9c7d-d530f299eeda,4.14 - 4(b),,,,,,,,,,"Conversion, repurposing or retrofit of gas networks for the transmission and distribution of renewable and low- carbon gases.",favour nature-based solutions (86) or rely on blue or green infrastructure (87) to the extent possible;,"D35.22, F42.21, H49.50"
a27976db-2fe8-407b-9a7b-ab3b767f8293,Attribute,2f174bbe-c8bc-4b27-9c7d-d530f299eeda,4.14 - 4(c),,,,,,,,,,"Conversion, repurposing or retrofit of gas networks for the transmission and distribution of renewable and low- carbon gases.","are consistent with local, sectoral, regional or national adaptation plans and strategies;","D35.22, F42.21, H49.50"
25501570-f050-40c1-9412-f2296bf0199d,Attribute,2f174bbe-c8bc-4b27-9c7d-d530f299eeda,4.14 - 4(d),,,,,,,,,,"Conversion, repurposing or retrofit of gas networks for the transmission and distribution of renewable and low- carbon gases.",are monitored and measured against pre-defined indicators and remedial action is considered where those indicators are not met;,"D35.22, F42.21, H49.50"
1f40deb2-64f2-4407-a47b-bcd3f7ee1dda,Attribute,2f174bbe-c8bc-4b27-9c7d-d530f299eeda,4.14 - 4(e),,,,,,,,,,"Conversion, repurposing or retrofit of gas networks for the transmission and distribution of renewable and low- carbon gases.","where the solution implemented is physical and consists in an activity for which technical screening criteria have been specified in this Annex, the solution complies with the do no significant harm technical screening criteria for that activity.","D35.22, F42.21, H49.50"
a72c2818-46ac-4b0f-b6c7-f053e3e289a2,Object,4f4ec141-569d-4a46-a104-00109125295d,District heating/cooling distribution,0efc8a3b-ef66-441f-81cf-3868e2370f95,,,,,,,D35.30,4.15,,,
3d0e7759-2809-473e-b174-4ed36b48e026,Attribute,a72c2818-46ac-4b0f-b6c7-f053e3e289a2,4.15 - 1,,,,,,,,,,"Construction, refurbishment and operation of pipelines and associated infrastructure for distribution of heating and cooling, ending at the sub-station or heat exchanger",The economic activity has implemented physical and non-physical solutions (‘adaptation solutions’) that substantially reduce the most important physical climate risks that are material to that activity.,D35.30
7c984ba4-9fcc-441e-b2d3-7dc6357ba371,Attribute,a72c2818-46ac-4b0f-b6c7-f053e3e289a2,4.15 -2(a),,,,,,,,,,"Construction, refurbishment and operation of pipelines and associated infrastructure for distribution of heating and cooling, ending at the sub-station or heat exchanger",screening of the activity to identify which physical climate risks from the list in Appendix A to this Annex may affect the performance of the economic activity during its expected lifetime;,D35.30
252d4a6c-2202-4d42-a147-51fbeae30393,Attribute,a72c2818-46ac-4b0f-b6c7-f053e3e289a2,4.15 - 2(b),,,,,,,,,,"Construction, refurbishment and operation of pipelines and associated infrastructure for distribution of heating and cooling, ending at the sub-station or heat exchanger","where the activity is assessed to be at risk from one or more of the physical climate risks listed in Appendix A to this Annex, a climate risk and vulnerability assessment to assess the materiality of the physical climate risks on the economic activity;",D35.30
abe9f99b-f320-4ffb-8317-2220f27635e1,Attribute,a72c2818-46ac-4b0f-b6c7-f053e3e289a2,4.15- 2(c),,,,,,,,,,"Construction, refurbishment and operation of pipelines and associated infrastructure for distribution of heating and cooling, ending at the sub-station or heat exchanger",an assessment of adaptation solutions that can reduce the identified physical climate risk.,D35.30
87eb1bd8-2182-4a80-95bf-b4ff2ddb0af6,Attribute,a72c2818-46ac-4b0f-b6c7-f053e3e289a2,4.15 - 3,,,,,,,,,,"Construction, refurbishment and operation of pipelines and associated infrastructure for distribution of heating and cooling, ending at the sub-station or heat exchanger","The climate projections and assessment of impacts are based on best practice and available guidance and take into account the state-of-the-art science for vulnerability and risk analysis and related methodologies in line with the most recent Intergovernmental Panel on Climate Change reports (84), scientific peer-reviewed publications and open source (85) or paying models.",D35.30
070784e6-6cb7-4ae6-bb70-13e8eab84a0b,Attribute,a72c2818-46ac-4b0f-b6c7-f053e3e289a2,4.15 - 4(a),,,,,,,,,,"Construction, refurbishment and operation of pipelines and associated infrastructure for distribution of heating and cooling, ending at the sub-station or heat exchanger","do not adversely affect the adaptation efforts or the level of resilience to physical climate risks of other people, of nature, of cultural heritage, of assets and of other economic activities;",D35.30
fa1ec800-1b5f-4d2f-86fa-2d2e1191a6da,Attribute,a72c2818-46ac-4b0f-b6c7-f053e3e289a2,4.15 - 4(b),,,,,,,,,,"Construction, refurbishment and operation of pipelines and associated infrastructure for distribution of heating and cooling, ending at the sub-station or heat exchanger",favour nature-based solutions (86) or rely on blue or green infrastructure (87) to the extent possible;,D35.30
